ticker,name,stage,status,reason_code,reason_text,metric_name,metric_value,threshold,severity,recoverable,special_case,sector,industry,country,market_cap,data_date,created_at
AIRT,"Air T, Inc. - Common Stock",stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,58058092.0,150000000,high,False,False,Industrials,Conglomerates,USA,58058092.0,2026-06-08,2026-06-08T18:43:18+00:00
AIRT,"Air T, Inc. - Common Stock",stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,32523.748,1000000,high,False,False,Industrials,Conglomerates,USA,58058092.0,2026-06-08,2026-06-08T18:43:18+00:00
AISP,"Airship AI Holdings, Inc - Class A Common Stock",stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,95053184.0,150000000,high,False,False,Technology,Software - Infrastructure,USA,95053184.0,2026-06-08,2026-06-08T18:43:18+00:00
AISP,"Airship AI Holdings, Inc - Class A Common Stock",stage1,REJECTED,PRICE_STRONG_WATCHLIST_RANGE,Price is below pass threshold but above rejection threshold.,price,2.76,3.0,medium,True,False,Technology,Software - Infrastructure,USA,95053184.0,2026-06-08,2026-06-08T18:43:18+00:00
AISP,"Airship AI Holdings, Inc - Class A Common Stock",stage1,REJECTED,DOLLAR_VOLUME_WATCHLIST_RANGE,Dollar volume is below pass threshold but above rejection threshold.,dollar_volume_90d,1442944.5599999998,5000000,medium,True,False,Technology,Software - Infrastructure,USA,95053184.0,2026-06-08,2026-06-08T18:43:18+00:00
AIXC,"AIxCrypto Holdings, Inc. - Common Stock",stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,23472590.0,150000000,high,False,False,Technology,Software - Infrastructure,USA,23472590.0,2026-06-08,2026-06-08T18:43:18+00:00
AIXC,"AIxCrypto Holdings, Inc. - Common Stock",stage1,REJECTED,PRICE_BELOW_MINIMUM,Price below Stage 1 minimum.,price,1.16,1.5,high,False,False,Technology,Software - Infrastructure,USA,23472590.0,2026-06-08,2026-06-08T18:43:18+00:00
AIXC,"AIxCrypto Holdings, Inc. - Common Stock",stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,62326.8,1000000,high,False,False,Technology,Software - Infrastructure,USA,23472590.0,2026-06-08,2026-06-08T18:43:18+00:00
AIXI,XIAO-I Corporation - American Depositary Shares,stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,8147204.0,150000000,high,False,False,Technology,Software - Application,USA,8147204.0,2026-06-08,2026-06-08T18:43:18+00:00
AKAN,Akanda Corp. - Common Shares,stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,8352953.0,150000000,high,False,False,Healthcare,Drug Manufacturers - Specialty & Generic,USA,8352953.0,2026-06-08,2026-06-08T18:43:18+00:00
AKBA,"Akebia Therapeutics, Inc. - Common Stock",stage1,REJECTED,MARKET_CAP_WATCHLIST_RANGE,Market cap is below pass threshold but above rejection threshold.,market_cap,250901936.0,500000000,medium,True,False,Healthcare,Drug Manufacturers - Specialty & Generic,USA,250901936.0,2026-06-08,2026-06-08T18:43:18+00:00
AKBA,"Akebia Therapeutics, Inc. - Common Stock",stage1,REJECTED,PRICE_BELOW_MINIMUM,Price below Stage 1 minimum.,price,0.9353,1.5,high,False,False,Healthcare,Drug Manufacturers - Specialty & Generic,USA,250901936.0,2026-06-08,2026-06-08T18:43:18+00:00
AKBA,"Akebia Therapeutics, Inc. - Common Stock",stage1,REJECTED,DOLLAR_VOLUME_WATCHLIST_RANGE,Dollar volume is below pass threshold but above rejection threshold.,dollar_volume_90d,3368008.7529,5000000,medium,True,False,Healthcare,Drug Manufacturers - Specialty & Generic,USA,250901936.0,2026-06-08,2026-06-08T18:43:18+00:00
AKTX,Akari Therapeutics Plc - American Depositary Shares,stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,17248940.0,150000000,high,False,False,Healthcare,Biotechnology,USA,17248940.0,2026-06-08,2026-06-08T18:43:18+00:00
ALAR,Alarum Technologies Ltd. - American Depositary Shares,stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,65413520.0,150000000,high,False,False,Technology,Software - Infrastructure,USA,65413520.0,2026-06-08,2026-06-08T18:43:18+00:00
ALAR,Alarum Technologies Ltd. - American Depositary Shares,stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,489916.35,1000000,high,False,False,Technology,Software - Infrastructure,USA,65413520.0,2026-06-08,2026-06-08T18:43:18+00:00
ALBT,Avalon GloboCare Corp. - Common Stock,stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,4302216.0,150000000,high,False,False,Real Estate,Real Estate Services,USA,4302216.0,2026-06-08,2026-06-08T18:43:18+00:00
ALBT,Avalon GloboCare Corp. - Common Stock,stage1,REJECTED,PRICE_BELOW_MINIMUM,Price below Stage 1 minimum.,price,0.3571,1.5,high,False,False,Real Estate,Real Estate Services,USA,4302216.0,2026-06-08,2026-06-08T18:43:18+00:00
ALBT,Avalon GloboCare Corp. - Common Stock,stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,379841.9135,1000000,high,False,False,Real Estate,Real Estate Services,USA,4302216.0,2026-06-08,2026-06-08T18:43:18+00:00
ALCO,"Alico, Inc. - Common Stock",stage1,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,Market cap is below pass threshold but above rejection threshold.,market_cap,303846912.0,500000000,medium,True,False,Consumer Defensive,Farm Products,USA,303846912.0,2026-06-08,2026-06-08T18:43:18+00:00
ALCO,"Alico, Inc. - Common Stock",stage1,WATCHLIST,DOLLAR_VOLUME_WATCHLIST_RANGE,Dollar volume is below pass threshold but above rejection threshold.,dollar_volume_90d,1120857.26,5000000,medium,True,False,Consumer Defensive,Farm Products,USA,303846912.0,2026-06-08,2026-06-08T18:43:18+00:00
ALDF,Aldel Financial II Inc. - Class A Ordinary Shares,stage1,REJECTED,MARKET_CAP_WATCHLIST_RANGE,Market cap is below pass threshold but above rejection threshold.,market_cap,318693856.0,500000000,medium,True,False,Financial Services,Shell Companies,USA,318693856.0,2026-06-08,2026-06-08T18:43:18+00:00
ALDF,Aldel Financial II Inc. - Class A Ordinary Shares,stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,142583.21,1000000,high,False,False,Financial Services,Shell Companies,USA,318693856.0,2026-06-08,2026-06-08T18:43:18+00:00
ALDX,"Aldeyra Therapeutics, Inc. - Common Stock",stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,98323344.0,150000000,high,False,False,Healthcare,Biotechnology,USA,98323344.0,2026-06-08,2026-06-08T18:43:18+00:00
ALDX,"Aldeyra Therapeutics, Inc. - Common Stock",stage1,REJECTED,PRICE_STRONG_WATCHLIST_RANGE,Price is below pass threshold but above rejection threshold.,price,1.63,3.0,medium,True,False,Healthcare,Biotechnology,USA,98323344.0,2026-06-08,2026-06-08T18:43:18+00:00
ALEC,"Alector, Inc. - Common Stock",stage1,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,Market cap is below pass threshold but above rejection threshold.,market_cap,181526176.0,500000000,medium,True,False,Healthcare,Biotechnology,USA,181526176.0,2026-06-08,2026-06-08T18:43:18+00:00
ALEC,"Alector, Inc. - Common Stock",stage1,WATCHLIST,PRICE_STRONG_WATCHLIST_RANGE,Price is below pass threshold but above rejection threshold.,price,1.635,3.0,medium,True,False,Healthcare,Biotechnology,USA,181526176.0,2026-06-08,2026-06-08T18:43:18+00:00
ALEC,"Alector, Inc. - Common Stock",stage1,WATCHLIST,DOLLAR_VOLUME_WATCHLIST_RANGE,Dollar volume is below pass threshold but above rejection threshold.,dollar_volume_90d,1146645.12,5000000,medium,True,False,Healthcare,Biotechnology,USA,181526176.0,2026-06-08,2026-06-08T18:43:18+00:00
ALGS,"Aligos Therapeutics, Inc. - Common stock",stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,30384174.0,150000000,high,False,False,Healthcare,Biotechnology,USA,30384174.0,2026-06-08,2026-06-08T18:43:18+00:00
ALGS,"Aligos Therapeutics, Inc. - Common stock",stage1,REJECTED,PRICE_WEAK_WATCHLIST_RANGE,Price is below weak warning threshold but does not trigger watchlist by itself.,price,4.91,5.0,low,True,False,Healthcare,Biotechnology,USA,30384174.0,2026-06-08,2026-06-08T18:43:18+00:00
ALGS,"Aligos Therapeutics, Inc. - Common stock",stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,999533.61,1000000,high,False,False,Healthcare,Biotechnology,USA,30384174.0,2026-06-08,2026-06-08T18:43:18+00:00
ALLO,"Allogene Therapeutics, Inc. - Common Stock",stage1,WATCHLIST,PRICE_STRONG_WATCHLIST_RANGE,Price is below pass threshold but above rejection threshold.,price,1.88,3.0,medium,True,False,Healthcare,Biotechnology,USA,648890560.0,2026-06-08,2026-06-08T18:43:18+00:00
ALLR,"Allarity Therapeutics, Inc. - Common stock",stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,25616266.0,150000000,high,False,False,Healthcare,Biotechnology,USA,25616266.0,2026-06-08,2026-06-08T18:43:18+00:00
ALLR,"Allarity Therapeutics, Inc. - Common stock",stage1,REJECTED,PRICE_STRONG_WATCHLIST_RANGE,Price is below pass threshold but above rejection threshold.,price,1.61,3.0,medium,True,False,Healthcare,Biotechnology,USA,25616266.0,2026-06-08,2026-06-08T18:43:18+00:00
ALLR,"Allarity Therapeutics, Inc. - Common stock",stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,326448.43,1000000,high,False,False,Healthcare,Biotechnology,USA,25616266.0,2026-06-08,2026-06-08T18:43:18+00:00
ALLT,Allot Ltd. - Ordinary Shares,stage1,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,Market cap is below pass threshold but above rejection threshold.,market_cap,361786336.0,500000000,medium,True,False,Technology,Software - Infrastructure,USA,361786336.0,2026-06-08,2026-06-08T18:43:18+00:00
ALLT,Allot Ltd. - Ordinary Shares,stage1,WATCHLIST,DOLLAR_VOLUME_WATCHLIST_RANGE,Dollar volume is below pass threshold but above rejection threshold.,dollar_volume_90d,3053321.55,5000000,medium,True,False,Technology,Software - Infrastructure,USA,361786336.0,2026-06-08,2026-06-08T18:43:18+00:00
ALMU,"Aeluma, Inc. - Common Stock",stage1,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,Market cap is below pass threshold but above rejection threshold.,market_cap,413517536.0,500000000,medium,True,False,Technology,Semiconductors,USA,413517536.0,2026-06-08,2026-06-08T18:43:18+00:00
ALOT,"AstroNova, Inc. - Common Stock",stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,111975416.0,150000000,high,False,False,Technology,Computer Hardware,USA,111975416.0,2026-06-08,2026-06-08T18:43:18+00:00
ALOT,"AstroNova, Inc. - Common Stock",stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,677248.11,1000000,high,False,False,Technology,Computer Hardware,USA,111975416.0,2026-06-08,2026-06-08T18:43:18+00:00
ALOV,"Aldabra 4 Liquidity Opportunity Vehicle, Inc. - Class A Ordinary Shares",stage1,REJECTED,MARKET_CAP_WATCHLIST_RANGE,Market cap is below pass threshold but above rejection threshold.,market_cap,372186016.0,500000000,medium,True,False,Financial Services,Shell Companies,USA,372186016.0,2026-06-08,2026-06-08T18:43:18+00:00
ALOV,"Aldabra 4 Liquidity Opportunity Vehicle, Inc. - Class A Ordinary Shares",stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,35721.92,1000000,high,False,False,Financial Services,Shell Companies,USA,372186016.0,2026-06-08,2026-06-08T18:43:18+00:00
ALP,Alpha Compute Corp  - Common Stock,stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,6354285.0,150000000,high,False,False,Financial Services,Asset Management,USA,6354285.0,2026-06-08,2026-06-08T18:43:18+00:00
ALP,Alpha Compute Corp  - Common Stock,stage1,REJECTED,PRICE_BELOW_MINIMUM,Price below Stage 1 minimum.,price,0.27,1.5,high,False,False,Financial Services,Asset Management,USA,6354285.0,2026-06-08,2026-06-08T18:43:18+00:00
ALPS,ALPS Group Inc - Ordinary Share,stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,118144224.0,150000000,high,False,False,Unknown,Unknown,USA,118144224.0,2026-06-08,2026-06-08T18:43:18+00:00
ALPS,ALPS Group Inc - Ordinary Share,stage1,REJECTED,PRICE_BELOW_MINIMUM,Price below Stage 1 minimum.,price,0.71,1.5,high,False,False,Unknown,Unknown,USA,118144224.0,2026-06-08,2026-06-08T18:43:18+00:00
ALPS,ALPS Group Inc - Ordinary Share,stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,21485.31,1000000,high,False,False,Unknown,Unknown,USA,118144224.0,2026-06-08,2026-06-08T18:43:18+00:00
ALRS,Alerus Financial Corporation - Common Stock,stage1,WATCHLIST,DOLLAR_VOLUME_WATCHLIST_RANGE,Dollar volume is below pass threshold but above rejection threshold.,dollar_volume_90d,4522395.3,5000000,medium,True,False,Financial Services,Banks - Regional,USA,727474304.0,2026-06-08,2026-06-08T18:43:18+00:00
ALT,"Altimmune, Inc. - Common Stock",stage1,WATCHLIST,PRICE_STRONG_WATCHLIST_RANGE,Price is below pass threshold but above rejection threshold.,price,2.71,3.0,medium,True,False,Healthcare,Biotechnology,USA,527024992.0,2026-06-08,2026-06-08T18:43:18+00:00
ALTI,"AlTi Global, Inc. - Class A Common Stock",stage1,REJECTED,MARKET_CAP_WATCHLIST_RANGE,Market cap is below pass threshold but above rejection threshold.,market_cap,451821152.0,500000000,medium,True,False,Financial Services,Asset Management,USA,451821152.0,2026-06-08,2026-06-08T18:43:18+00:00
ALTI,"AlTi Global, Inc. - Class A Common Stock",stage1,REJECTED,PRICE_STRONG_WATCHLIST_RANGE,Price is below pass threshold but above rejection threshold.,price,2.98,3.0,medium,True,False,Financial Services,Asset Management,USA,451821152.0,2026-06-08,2026-06-08T18:43:18+00:00
ALTI,"AlTi Global, Inc. - Class A Common Stock",stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,521681.78,1000000,high,False,False,Financial Services,Asset Management,USA,451821152.0,2026-06-08,2026-06-08T18:43:18+00:00
ALTO,"Alto Ingredients, Inc. - Common Stock",stage1,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,Market cap is below pass threshold but above rejection threshold.,market_cap,420749216.0,500000000,medium,True,False,Basic Materials,Specialty Chemicals,USA,420749216.0,2026-06-08,2026-06-08T18:43:18+00:00
ALVO,Alvotech - Ordinary Shares,stage1,WATCHLIST,PRICE_WEAK_WATCHLIST_RANGE,Price is below weak warning threshold but does not trigger watchlist by itself.,price,3.54,5.0,low,True,False,Healthcare,Drug Manufacturers - Specialty & Generic,USA,1104650880.0,2026-06-08,2026-06-08T18:43:18+00:00
ALVO,Alvotech - Ordinary Shares,stage1,WATCHLIST,DOLLAR_VOLUME_WATCHLIST_RANGE,Dollar volume is below pass threshold but above rejection threshold.,dollar_volume_90d,1793721.54,5000000,medium,True,False,Healthcare,Drug Manufacturers - Specialty & Generic,USA,1104650880.0,2026-06-08,2026-06-08T18:43:18+00:00
ALXO,ALX Oncology Holdings Inc. - Common Stock,stage1,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,Market cap is below pass threshold but above rejection threshold.,market_cap,207226880.0,500000000,medium,True,False,Healthcare,Biotechnology,USA,207226880.0,2026-06-08,2026-06-08T18:43:18+00:00
ALXO,ALX Oncology Holdings Inc. - Common Stock,stage1,WATCHLIST,PRICE_STRONG_WATCHLIST_RANGE,Price is below pass threshold but above rejection threshold.,price,1.54,3.0,medium,True,False,Healthcare,Biotechnology,USA,207226880.0,2026-06-08,2026-06-08T18:43:18+00:00
ALXO,ALX Oncology Holdings Inc. - Common Stock,stage1,WATCHLIST,DOLLAR_VOLUME_WATCHLIST_RANGE,Dollar volume is below pass threshold but above rejection threshold.,dollar_volume_90d,1483220.2,5000000,medium,True,False,Healthcare,Biotechnology,USA,207226880.0,2026-06-08,2026-06-08T18:43:18+00:00
ALZN,"Alzamend Neuro, Inc. - Common Stock",stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,4223262.0,150000000,high,False,False,Healthcare,Biotechnology,USA,4223262.0,2026-06-08,2026-06-08T18:43:18+00:00
ALZN,"Alzamend Neuro, Inc. - Common Stock",stage1,REJECTED,PRICE_BELOW_MINIMUM,Price below Stage 1 minimum.,price,1.11,1.5,high,False,False,Healthcare,Biotechnology,USA,4223262.0,2026-06-08,2026-06-08T18:43:18+00:00
ALZN,"Alzamend Neuro, Inc. - Common Stock",stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,147784.29,1000000,high,False,False,Healthcare,Biotechnology,USA,4223262.0,2026-06-08,2026-06-08T18:43:18+00:00
AMBR,Amber International Holding Limited - American Depositary Shares,stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,137641872.0,150000000,high,False,False,Technology,Software - Infrastructure,USA,137641872.0,2026-06-08,2026-06-08T18:43:18+00:00
AMBR,Amber International Holding Limited - American Depositary Shares,stage1,REJECTED,PRICE_BELOW_MINIMUM,Price below Stage 1 minimum.,price,1.46,1.5,high,False,False,Technology,Software - Infrastructure,USA,137641872.0,2026-06-08,2026-06-08T18:43:18+00:00
AMBR,Amber International Holding Limited - American Depositary Shares,stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,84357.34,1000000,high,False,False,Technology,Software - Infrastructure,USA,137641872.0,2026-06-08,2026-06-08T18:43:18+00:00
AMCI,AMC Robotics Corporation - Common Stock,stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,107577736.0,150000000,high,False,False,Technology,Computer Hardware,USA,107577736.0,2026-06-08,2026-06-08T18:43:18+00:00
AMCI,AMC Robotics Corporation - Common Stock,stage1,REJECTED,PRICE_WEAK_WATCHLIST_RANGE,Price is below weak warning threshold but does not trigger watchlist by itself.,price,4.76,5.0,low,True,False,Technology,Computer Hardware,USA,107577736.0,2026-06-08,2026-06-08T18:43:18+00:00
AMCI,AMC Robotics Corporation - Common Stock,stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,332447.92,1000000,high,False,False,Technology,Computer Hardware,USA,107577736.0,2026-06-08,2026-06-08T18:43:18+00:00
AMCX,AMC Global Media Inc. - Class A Common Stock,stage1,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,Market cap is below pass threshold but above rejection threshold.,market_cap,430491584.0,500000000,medium,True,False,Communication Services,Entertainment,USA,430491584.0,2026-06-08,2026-06-08T18:43:18+00:00
AMCX,AMC Global Media Inc. - Class A Common Stock,stage1,WATCHLIST,DOLLAR_VOLUME_WATCHLIST_RANGE,Dollar volume is below pass threshold but above rejection threshold.,dollar_volume_90d,4541859.0,5000000,medium,True,False,Communication Services,Entertainment,USA,430491584.0,2026-06-08,2026-06-08T18:43:18+00:00
AMIX,"Autonomix Medical, Inc. - Common Stock",stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,4677831.0,150000000,high,False,False,Healthcare,Medical Devices,USA,4677831.0,2026-06-08,2026-06-08T18:43:18+00:00
AMIX,"Autonomix Medical, Inc. - Common Stock",stage1,REJECTED,PRICE_BELOW_MINIMUM,Price below Stage 1 minimum.,price,0.41,1.5,high,False,False,Healthcare,Medical Devices,USA,4677831.0,2026-06-08,2026-06-08T18:43:18+00:00
AMIX,"Autonomix Medical, Inc. - Common Stock",stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,291151.25,1000000,high,False,False,Healthcare,Medical Devices,USA,4677831.0,2026-06-08,2026-06-08T18:43:18+00:00
AMOD,"Alpha Modus Holdings, Inc. - Class A Common Stock",stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,11255945.0,150000000,high,False,False,Technology,Software - Application,USA,11255945.0,2026-06-08,2026-06-08T18:43:18+00:00
AMOD,"Alpha Modus Holdings, Inc. - Class A Common Stock",stage1,REJECTED,PRICE_BELOW_MINIMUM,Price below Stage 1 minimum.,price,0.212,1.5,high,False,False,Technology,Software - Application,USA,11255945.0,2026-06-08,2026-06-08T18:43:18+00:00
AMOD,"Alpha Modus Holdings, Inc. - Class A Common Stock",stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,275758.788,1000000,high,False,False,Technology,Software - Application,USA,11255945.0,2026-06-08,2026-06-08T18:43:18+00:00
AMPG,"Amplitech Group, Inc. - Common Stock",stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,131254976.0,150000000,high,False,False,Technology,Communication Equipment,USA,131254976.0,2026-06-08,2026-06-08T18:43:18+00:00
AMRN,Amarin Corporation plc - American Depositary Shares,stage1,REJECTED,MARKET_CAP_WATCHLIST_RANGE,Market cap is below pass threshold but above rejection threshold.,market_cap,292099680.0,500000000,medium,True,False,Healthcare,Drug Manufacturers - General,USA,292099680.0,2026-06-08,2026-06-08T18:43:18+00:00
AMRN,Amarin Corporation plc - American Depositary Shares,stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,873508.51,1000000,high,False,False,Healthcare,Drug Manufacturers - General,USA,292099680.0,2026-06-08,2026-06-08T18:43:18+00:00
AMSS,AMASS Brands Inc. - Common Stock,stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,50381824.0,150000000,high,False,False,Consumer Defensive,Beverages - Wineries & Distilleries,USA,50381824.0,2026-06-08,2026-06-08T18:43:18+00:00
AMSS,AMASS Brands Inc. - Common Stock,stage1,REJECTED,PRICE_WEAK_WATCHLIST_RANGE,Price is below weak warning threshold but does not trigger watchlist by itself.,price,3.38,5.0,low,True,False,Consumer Defensive,Beverages - Wineries & Distilleries,USA,50381824.0,2026-06-08,2026-06-08T18:43:18+00:00
AMST,Amesite Inc. - Common Stock,stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,7901530.0,150000000,high,False,False,Technology,Software - Application,USA,7901530.0,2026-06-08,2026-06-08T18:43:18+00:00
AMST,Amesite Inc. - Common Stock,stage1,REJECTED,PRICE_BELOW_MINIMUM,Price below Stage 1 minimum.,price,1.35,1.5,high,False,False,Technology,Software - Application,USA,7901530.0,2026-06-08,2026-06-08T18:43:18+00:00
AMST,Amesite Inc. - Common Stock,stage1,REJECTED,DOLLAR_VOLUME_WATCHLIST_RANGE,Dollar volume is below pass threshold but above rejection threshold.,dollar_volume_90d,4417835.850000001,5000000,medium,True,False,Technology,Software - Application,USA,7901530.0,2026-06-08,2026-06-08T18:43:18+00:00
AMTX,"Aemetis, Inc - Common Stock",stage1,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,Market cap is below pass threshold but above rejection threshold.,market_cap,158324576.0,500000000,medium,True,False,Basic Materials,Specialty Chemicals,USA,158324576.0,2026-06-08,2026-06-08T18:43:18+00:00
AMTX,"Aemetis, Inc - Common Stock",stage1,WATCHLIST,PRICE_STRONG_WATCHLIST_RANGE,Price is below pass threshold but above rejection threshold.,price,2.25,3.0,medium,True,False,Basic Materials,Specialty Chemicals,USA,158324576.0,2026-06-08,2026-06-08T18:43:18+00:00
AMTX,"Aemetis, Inc - Common Stock",stage1,WATCHLIST,DOLLAR_VOLUME_WATCHLIST_RANGE,Dollar volume is below pass threshold but above rejection threshold.,dollar_volume_90d,4093677.0,5000000,medium,True,False,Basic Materials,Specialty Chemicals,USA,158324576.0,2026-06-08,2026-06-08T18:43:18+00:00
ANGH,Anghami Inc. - Ordinary Shares,stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,31726828.0,150000000,high,False,False,Communication Services,Entertainment,USA,31726828.0,2026-06-08,2026-06-08T18:43:18+00:00
ANGH,Anghami Inc. - Ordinary Shares,stage1,REJECTED,PRICE_WEAK_WATCHLIST_RANGE,Price is below weak warning threshold but does not trigger watchlist by itself.,price,3.5,5.0,low,True,False,Communication Services,Entertainment,USA,31726828.0,2026-06-08,2026-06-08T18:43:18+00:00
ANGH,Anghami Inc. - Ordinary Shares,stage1,REJECTED,LOW_DOLLAR_VOLUME,Dollar volume below Stage 1 minimum.,dollar_volume_90d,16915.5,1000000,high,False,False,Communication Services,Entertainment,USA,31726828.0,2026-06-08,2026-06-08T18:43:18+00:00
ANGI,Angi Inc. - Class A Common Stock,stage1,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,Market cap is below pass threshold but above rejection threshold.,market_cap,239452256.0,500000000,medium,True,False,Communication Services,Internet Content & Information,USA,239452256.0,2026-06-08,2026-06-08T18:43:18+00:00
ANGO,"AngioDynamics, Inc. - Common Stock",stage1,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,Market cap is below pass threshold but above rejection threshold.,market_cap,493347840.0,500000000,medium,True,False,Healthcare,Medical Instruments & Supplies,USA,493347840.0,2026-06-08,2026-06-08T18:43:18+00:00
ANGO,"AngioDynamics, Inc. - Common Stock",stage1,WATCHLIST,DOLLAR_VOLUME_WATCHLIST_RANGE,Dollar volume is below pass threshold but above rejection threshold.,dollar_volume_90d,4692527.46,5000000,medium,True,False,Healthcare,Medical Instruments & Supplies,USA,493347840.0,2026-06-08,2026-06-08T18:43:18+00:00
ANIK,Anika Therapeutics Inc. - Common Stock,stage1,WATCHLIST,MARKET_CAP_WATCHLIST_RANGE,Market cap is below pass threshold but above rejection threshold.,market_cap,192665424.0,500000000,medium,True,False,Healthcare,Drug Manufacturers - Specialty & Generic,USA,192665424.0,2026-06-08,2026-06-08T18:43:18+00:00
ANIK,Anika Therapeutics Inc. - Common Stock,stage1,WATCHLIST,DOLLAR_VOLUME_WATCHLIST_RANGE,Dollar volume is below pass threshold but above rejection threshold.,dollar_volume_90d,1656613.36,5000000,medium,True,False,Healthcare,Drug Manufacturers - Specialty & Generic,USA,192665424.0,2026-06-08,2026-06-08T18:43:18+00:00
ANIX,"Anixa Biosciences, Inc. - Common Stock",stage1,REJECTED,MARKET_CAP_BELOW_MINIMUM,Market cap below Stage 1 minimum.,market_cap,83149088.0,150000000,high,False,False,Healthcare,Biotechnology,USA,83149088.0,2026-06-08,2026-06-08T18:43:18+00:00
ANIX,"Anixa Biosciences, Inc. - Common Stock",stage1,REJECTED,PRICE_STRONG_WATCHLIST_RANGE,Price is below pass threshold but above rejection threshold.,price,2.48,3.0,medium,True,False,Healthcare,Biotechnology,USA,83149088.0,2026-06-08,2026-06-08T18:43:18+00:00
