ticker,name,exchange,country,region,currency,sector,industry,asset_type,is_active,market_cap,price,avg_volume_30d,avg_volume_90d,data_source,last_updated,isin,figi,cusip,ipo_date,shares_outstanding,free_float,primary_listing,adr_flag,otc_flag,etf_flag,fund_flag,preferred_flag,warrant_flag,spac_flag,duplicate_group,dollar_volume_90d,universe_validation_status,universe_validation_date,stage1_status,stage1_primary_reason,stage1_all_reasons
AIXI,XIAO-I Corporation - American Depositary Shares,NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,8147204.0,8.85,54698509.0,54698509.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,484081804.65,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM
AKAN,Akanda Corp. - Common Shares,NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - Specialty & Generic,common_stock,True,8352953.0,15.63,2311903.0,2311903.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,36135043.89,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM
AKBA,"Akebia Therapeutics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - Specialty & Generic,common_stock,True,250901936.0,0.9353,3600993.0,3600993.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,3368008.7529,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_WATCHLIST_RANGE,MARKET_CAP_WATCHLIST_RANGE|PRICE_BELOW_MINIMUM|DOLLAR_VOLUME_WATCHLIST_RANGE
AKTX,Akari Therapeutics Plc - American Depositary Shares,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,17248940.0,15.07,763951.0,763951.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,11512741.57,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM
ALAR,Alarum Technologies Ltd. - American Depositary Shares,NASDAQ,USA,North America,USD,Technology,Software - Infrastructure,common_stock,True,65413520.0,8.91,54985.0,54985.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,489916.35,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
ALBT,Avalon GloboCare Corp. - Common Stock,NASDAQ,USA,North America,USD,Real Estate,Real Estate Services,common_stock,True,4302216.0,0.3571,1063685.0,1063685.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,379841.9135,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
ALDF,Aldel Financial II Inc. - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Financial Services,Shell Companies,common_stock,True,318693856.0,10.67,13363.0,13363.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,142583.21,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_WATCHLIST_RANGE,MARKET_CAP_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
ALDX,"Aldeyra Therapeutics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,98323344.0,1.63,3095115.0,3095115.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,5045037.449999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_STRONG_WATCHLIST_RANGE
ALGS,"Aligos Therapeutics, Inc. - Common stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,30384174.0,4.91,203571.0,203571.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,999533.61,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
ALLR,"Allarity Therapeutics, Inc. - Common stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,25616266.0,1.61,202763.0,202763.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,326448.43,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_STRONG_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
ALOT,"AstroNova, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Computer Hardware,common_stock,True,111975416.0,14.49,46739.0,46739.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,677248.11,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
ALOV,"Aldabra 4 Liquidity Opportunity Vehicle, Inc. - Class A Ordinary Shares",NASDAQ,USA,North America,USD,Financial Services,Shell Companies,common_stock,True,372186016.0,9.92,3601.0,3601.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,35721.92,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_WATCHLIST_RANGE,MARKET_CAP_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
ALP,Alpha Compute Corp  - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Asset Management,common_stock,True,6354285.0,0.27,19855255.0,19855255.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,5360918.850000001,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM
ALPS,ALPS Group Inc - Ordinary Share,NASDAQ,USA,North America,USD,Unknown,Unknown,common_stock,True,118144224.0,0.71,30261.0,30261.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,21485.31,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
ALTI,"AlTi Global, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Financial Services,Asset Management,common_stock,True,451821152.0,2.98,175061.0,175061.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,521681.78,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_WATCHLIST_RANGE,MARKET_CAP_WATCHLIST_RANGE|PRICE_STRONG_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
ALZN,"Alzamend Neuro, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,4223262.0,1.11,133139.0,133139.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,147784.29,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
AMBR,Amber International Holding Limited - American Depositary Shares,NASDAQ,USA,North America,USD,Technology,Software - Infrastructure,common_stock,True,137641872.0,1.46,57779.0,57779.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,84357.34,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
AMCI,AMC Robotics Corporation - Common Stock,NASDAQ,USA,North America,USD,Technology,Computer Hardware,common_stock,True,107577736.0,4.76,69842.0,69842.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,332447.92,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
AMIX,"Autonomix Medical, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Medical Devices,common_stock,True,4677831.0,0.41,710125.0,710125.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,291151.25,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
AMOD,"Alpha Modus Holdings, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,11255945.0,0.212,1300749.0,1300749.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,275758.788,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
AMPG,"Amplitech Group, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Communication Equipment,common_stock,True,131254976.0,5.18,2162403.0,2162403.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,11201247.54,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM
AMRN,Amarin Corporation plc - American Depositary Shares,NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - General,common_stock,True,292099680.0,13.93,62707.0,62707.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,873508.51,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_WATCHLIST_RANGE,MARKET_CAP_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
AMSS,AMASS Brands Inc. - Common Stock,NASDAQ,USA,North America,USD,Consumer Defensive,Beverages - Wineries & Distilleries,common_stock,True,50381824.0,3.38,1983550.0,1983550.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,6704399.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE
AMST,Amesite Inc. - Common Stock,NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,7901530.0,1.35,3272471.0,3272471.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,4417835.850000001,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|DOLLAR_VOLUME_WATCHLIST_RANGE
ANGH,Anghami Inc. - Ordinary Shares,NASDAQ,USA,North America,USD,Communication Services,Entertainment,common_stock,True,31726828.0,3.5,4833.0,4833.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,16915.5,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
ANIX,"Anixa Biosciences, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,83149088.0,2.48,109342.0,109342.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,271168.16,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_STRONG_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
ANNA,"AleAnna, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Energy,Oil & Gas E&P,common_stock,True,124457600.0,3.04,4521841.0,4521841.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,13746396.64,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE
ANPA,Rich Sparkle Holdings Limited - Ordinary Shares,NASDAQ,USA,North America,USD,Industrials,Specialty Business Services,common_stock,True,88647304.0,5.87,27985.0,27985.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,164271.95,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
ANTA,Antalpha Platform Holding Company - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Financial Services,Credit Services,common_stock,True,170106944.0,7.09,5090.0,5090.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,36088.1,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_WATCHLIST_RANGE,MARKET_CAP_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
ANTX,"AN2 Therapeutics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,137581728.0,3.82,1457498.0,1457498.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,5567642.359999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE
ANY,Sphere 3D Corp. - Common Shares,NASDAQ,USA,North America,USD,Financial Services,Capital Markets,common_stock,True,26862452.0,4.04,3257366.0,3257366.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,13159758.64,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE
AOUT,"American Outdoor Brands, Inc. - Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,Leisure,common_stock,True,123564408.0,9.81,40577.0,40577.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,398060.37,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
APAC,StoneBridge Acquisition II Corporation - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Financial Services,Shell Companies,common_stock,True,81631232.0,10.14,2268.0,2268.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,22997.52,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
APLM,Apollomics Inc. - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,30744728.0,14.0,7558.0,7558.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,105812.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
APM,Aptorum Group Limited - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,8225194.0,1.01,63807.0,63807.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,64445.07,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
APRE,"Aprea Therapeutics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,9180590.0,0.7414,370419.0,370419.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,274628.6466,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
APVO,Aptevo Therapeutics Inc. - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,5881615.0,4.72,56906.0,56906.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,268596.32,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
APWC,"Asia Pacific Wire & Cable Corporation Limited  - Common shares, Par value .01 per share",NASDAQ,USA,North America,USD,Industrials,Electrical Equipment & Parts,common_stock,True,54839168.0,1.33,5846.0,5846.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,7775.18,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
APXT,Apex Treasury Corporation - Class A Ordinary Share,NASDAQ,USA,North America,USD,Financial Services,Shell Companies,common_stock,True,461438400.0,10.04,66855.0,66855.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,671224.2,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_WATCHLIST_RANGE,MARKET_CAP_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
APYX,Apyx Medical Corporation - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Medical Devices,common_stock,True,187176560.0,4.47,172458.0,172458.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,770887.26,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_WATCHLIST_RANGE,MARKET_CAP_WATCHLIST_RANGE|PRICE_WEAK_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
AQB,"AquaBounty Technologies, Inc. - Common Stock",NASDAQ,USA,North America,USD,Consumer Defensive,Farm Products,common_stock,True,5044260.0,0.98,37352.0,37352.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,36604.96,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
AQMS,"Aqua Metals, Inc. - Common Stock",NASDAQ,USA,North America,USD,Industrials,Waste Management,common_stock,True,11733401.0,3.49,47828.0,47828.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,166919.72,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
ARAI,Arrive AI Inc. - Common Stock,NASDAQ,USA,North America,USD,Technology,Scientific & Technical Instruments,common_stock,True,23684164.0,0.4567,9517565.0,9517565.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,4346671.9355,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|DOLLAR_VOLUME_WATCHLIST_RANGE
ARAY,Accuray Incorporated - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Medical Devices,common_stock,True,40673688.0,0.3419,3253468.0,3253468.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1112360.7092,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|DOLLAR_VOLUME_WATCHLIST_RANGE
ARBB,ARB IOT Group Limited - Ordinary Shares,NASDAQ,USA,North America,USD,Technology,Information Technology Services,common_stock,True,9903086.0,5.61,39479.0,39479.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,221477.19,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
ARBE,Arbe Robotics Ltd. - Ordinary Shares,NASDAQ,USA,North America,USD,Technology,Scientific & Technical Instruments,common_stock,True,111611272.0,0.91,2256482.0,2256482.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2053398.62,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|DOLLAR_VOLUME_WATCHLIST_RANGE
ARBK,Argo Blockchain plc - American Depositary Shares,NASDAQ,USA,North America,USD,Financial Services,Capital Markets,common_stock,True,50344048.0,3.44,27282.0,27282.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,93850.08,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
ARKR,Ark Restaurants Corp. - Common Stock,NASDAQ,USA,North America,USD,Consumer Cyclical,Restaurants,common_stock,True,22538482.0,6.25,5290.0,5290.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,33062.5,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
ARQ,"Arq, Inc. - Common Stock",NASDAQ,USA,North America,USD,Industrials,Pollution & Treatment Controls,common_stock,True,111608264.0,2.6,828885.0,828885.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2155101.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_STRONG_WATCHLIST_RANGE|DOLLAR_VOLUME_WATCHLIST_RANGE
ARTL,"Artelo Biosciences, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,4810045.0,1.38,4324706.0,4324706.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,5968094.279999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM
ARTW,"Art's-Way Manufacturing Co., Inc. - Common Stock",NASDAQ,USA,North America,USD,Industrials,Farm & Heavy Construction Machinery,common_stock,True,13471603.0,2.6,37711.0,37711.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,98048.6,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_STRONG_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
ASBP,"Aspire Biopharma Holdings, Inc.  - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,6916550.0,5.34,13075579.0,13075579.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,69823591.86,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM
ASPS,Altisource Portfolio Solutions S.A. - Common Stock,NASDAQ,USA,North America,USD,Real Estate,Real Estate Services,common_stock,True,69252744.0,6.14,23852.0,23852.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,146451.28,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|LOW_DOLLAR_VOLUME
ASRV,AmeriServ Financial Inc. - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,63446364.0,3.74,11569.0,11569.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,43268.060000000005,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
ASTC,Astrotech Corporation - Common Stock,NASDAQ,USA,North America,USD,Technology,Scientific & Technical Instruments,common_stock,True,60276516.0,33.5,5966998.0,5966998.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,199894433.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM
ASTI,"Ascent Solar Technologies, Inc - Common Stock",NASDAQ,USA,North America,USD,Technology,Solar,common_stock,True,61029168.0,6.45,1599525.0,1599525.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,10316936.25,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM
ASUR,Asure Software Inc - Common Stock,NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,254119248.0,8.86,90711.0,90711.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,803699.46,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_WATCHLIST_RANGE,MARKET_CAP_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
ATCX,Atlas Critical Minerals Corporation - Common Stock,NASDAQ,USA,North America,USD,Unknown,Unknown,common_stock,True,18540524.0,3.71,34746.0,34746.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,128907.66,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_WEAK_WATCHLIST_RANGE|LOW_DOLLAR_VOLUME
ATER,"Aterian, Inc. - Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,"Furnishings, Fixtures & Appliances",common_stock,True,11251666.0,1.04,4492011.0,4492011.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,4671691.44,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,REJECTED,MARKET_CAP_BELOW_MINIMUM,MARKET_CAP_BELOW_MINIMUM|PRICE_BELOW_MINIMUM|DOLLAR_VOLUME_WATCHLIST_RANGE
