ticker,name,exchange,country,region,currency,sector,industry,asset_type,is_active,market_cap,price,avg_volume_30d,avg_volume_90d,data_source,last_updated,isin,figi,cusip,ipo_date,shares_outstanding,free_float,primary_listing,adr_flag,otc_flag,etf_flag,fund_flag,preferred_flag,warrant_flag,spac_flag,duplicate_group,dollar_volume_90d,universe_validation_status,universe_validation_date,stage1_status,stage1_primary_reason,stage1_all_reasons,yf_success,yf_error,financial_data_date,quote_type,sector_yf,industry_yf,country_yf,revenue_ttm,operating_margin,fcf_margin,net_debt_to_ebitda,shares_dilution_3y,revenue_growth_1y,gross_margin,net_margin,ebitda,free_cash_flow,total_debt,cash,net_debt,debt_to_equity,current_ratio,interest_coverage,pe_ratio,forward_pe,ev_ebitda,price_sales,fcf_yield,shares_outstanding_fund,float_shares,market_cap_yf,special_case,data_completeness_score
AHCO,AdaptHealth Corp.  - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Medical Devices,common_stock,True,1345575552.0,9.89,1501592.0,1501592.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,14850744.88,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Medical Devices,United States,3286774016.0,0.0067000003,0.08150838198667322,3.351726965644138,,0.054,0.20396,-0.024230001,582608000.0,267899632.0,2000706944.0,47964000.0,1952742944.0,132.105,0.925,,,8.206899,5.569,0.39945626,0.20404832182873953,136054152.0,85690107.0,1312922496.0,none,92.31
AIOT,"PowerFleet, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Infrastructure,common_stock,True,515125536.0,3.84,1597003.0,1597003.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,6132491.52,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,PRICE_WEAK_WATCHLIST_RANGE,PRICE_WEAK_WATCHLIST_RANGE,True,,2026-06-09,EQUITY,Technology,Software - Infrastructure,United States,432924992.0,0.07643,0.08384852958546685,3.18205529047174,,0.066,0.54633,-0.07005,81316000.0,36300124.0,289967008.0,31215000.0,258752008.0,59.765,1.094,,,20.051949,9.52,1.1960697,0.07010337876274254,134147277.0,125349945.0,517808480.0,none,92.31
AIP,"Arteris, Inc.  - Common Stock",NASDAQ,USA,North America,USD,Technology,Semiconductors,common_stock,True,1582775552.0,34.28,786230.0,786230.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,26951964.4,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Technology,Semiconductors,United States,76983000.0,-0.38001,0.2645389241780653,1.0362110549443289,,0.387,0.88804,-0.44924,-30267000.0,20365000.0,6740000.0,38103000.0,-31363000.0,260.131,0.728,,,220.375,-52.753,21.147839,0.012509028859170475,46171982.0,36305491.0,1628024064.0,none,92.31
AKAM,"Akamai Technologies, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Infrastructure,common_stock,True,21708957696.0,149.32,5589768.0,5589768.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,834664157.76,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Technology,Software - Infrastructure,United States,4266646016.0,0.10611,0.16423283988694506,4.3046035145170825,,0.058,0.58284,0.102,1146972032.0,700723392.0,5867704832.0,930444992.0,4937259840.0,119.534,2.057,,50.487545,19.808933,22.287,4.8342032,0.03397309376889048,145385451.0,142054670.0,20625833984.0,none,92.31
AKTS,"Aktis Oncology, Inc. - Common stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,1043085504.0,18.87,322225.0,322225.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,6080385.75,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Biotechnology,United States,8277000.0,-7.0362597,,6.8652373680781755,,1.23,0.0,0.0,-76750000.0,,11577000.0,538483968.0,-526906968.0,2.287,19.487,,,-9.529215,-6.797,126.69,,53404618.0,28153357.0,1048613120.0,none,76.92
ALAB,"Astera Labs, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Semiconductors,common_stock,True,54346600448.0,317.06,5597415.0,5597415.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1774716399.9,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Technology,Semiconductors,United States,1001443968.0,0.20052,0.2396588203325221,-4.895876012455848,,0.934,0.75988996,0.26724002,233384992.0,240004880.0,41850000.0,1184473984.0,-1142623984.0,2.801,11.3,,232.43623,82.328384,249.464,59.278114,0.004042956283123968,171407939.0,153435817.0,59363708928.0,none,92.31
ALGM,"Allegro MicroSystems, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Semiconductors,common_stock,True,8638857216.0,46.39,2166901.0,2166901.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,100522537.39,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Technology,Semiconductors,United States,890096000.0,0.10428,0.168478600061117,1.2935989965009573,,0.261,0.46493,-0.01674,106029000.0,149962128.0,305912000.0,168752992.0,137159008.0,31.984,3.451,,,32.724434,85.947,10.082123,0.01671062710127471,186222406.0,124707559.0,8974057472.0,none,92.31
ALGN,"Align Technology, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Medical Instruments & Supplies,common_stock,True,12013224960.0,167.74,1150501.0,1150501.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,192985037.74,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Medical Instruments & Supplies,United States,4095789056.0,0.16594,0.13159405834400473,-1.0598951368736917,,0.062,0.70147,0.10496,890456000.0,538981504.0,116044000.0,1059833984.0,-943789984.0,2.797,1.393,,28.915968,13.90548,12.778,3.0084312,0.04374175451805665,71618127.0,67023824.0,12321899520.0,none,92.31
ALGT,Allegiant Travel Company - Common Stock,NASDAQ,USA,North America,USD,Industrials,Airlines,common_stock,True,2260719104.0,84.12,557387.0,557387.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,46887394.440000005,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Industrials,Airlines,United States,2639937024.0,0.14866,-0.010471319485536333,2.7756686663671193,,0.048,0.23235,-0.012999999,342846016.0,-27643624.0,1853789952.0,902163008.0,951626944.0,169.13,0.906,,,8.202611,7.161,0.8379273,-0.012496692336775753,26874928.0,16426475.0,2212075264.0,none,92.31
ALHC,"Alignment Healthcare, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Healthcare Plans,common_stock,True,3177498880.0,15.37,4714247.0,4714247.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,72457976.39,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Healthcare Plans,United States,4256984064.0,0.01293,0.055105912653940346,-5.897342301053508,,0.333,0.1238,0.00465,67204000.0,234584992.0,329966016.0,726291008.0,-396324992.0,159.492,1.58,,153.5,21.245674,41.323,0.74544895,0.07392312241558818,206733823.0,186093518.0,3173364224.0,none,92.31
ALKS,Alkermes plc - Ordinary Shares,NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - Specialty & Generic,common_stock,True,7133724672.0,42.8,2366741.0,2366741.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,101296514.8,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Drug Manufacturers - Specialty & Generic,Ireland,1562300032.0,-0.0019200001,0.08996455810096278,3.840140946428434,,0.282,0.87447,0.09774999,278583008.0,140551632.0,1581660032.0,511862016.0,1069798016.0,90.302,2.266,,47.166668,18.026548,29.238,4.528828,0.019864864476155424,166675807.0,154075116.0,7075388416.0,none,92.31
ALKT,"Alkami Technology, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,1700534784.0,15.89,1701085.0,1701085.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,27030240.65,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Technology,Software - Application,United States,471942016.0,-0.042140003,0.13881206965899812,-9.209723214285715,,0.289,0.57784003,-0.10552,-30464000.0,65511248.0,358211008.0,77646000.0,280565008.0,96.643,2.298,,,13.958487,-64.89,3.5942,0.03862113212632916,107019174.0,59265078.0,1696253952.0,none,92.31
ALM,Almonty Industries Inc. - Common Shares,NASDAQ,USA,North America,USD,Basic Materials,Other Industrial Metals & Mining,common_stock,True,4627829760.0,16.31,5375207.0,5375207.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,87669626.16999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Basic Materials,Other Industrial Metals & Mining,United States,50006000.0,0.08831,-1.1914145502539695,4.137672561722991,,2.212,0.31278,-2.65078,-22844000.0,-59577876.0,165332000.0,259852992.0,-94520992.0,46.33,2.447,,,10.775584,-196.364,93.339874,-0.01276426125010366,283741849.0,214094107.0,4667553792.0,none,92.31
ALMR,"Alamar Biosciences, Inc. - Class A common stock",NASDAQ,USA,North America,USD,Healthcare,Medical Devices,common_stock,True,1423651840.0,20.54,425218.0,425218.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,8733977.719999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Medical Devices,United States,87155000.0,-0.47425,,-1.2767025089605735,,0.989,0.57109,-0.49894002,-32085000.0,,105549000.0,64586000.0,40963000.0,185.418,5.883,,,-27.297789,-50.099,15.27701,,69311186.0,40314158.0,1331467776.0,none,76.92
ALMS,Alumis Inc. - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,2429997056.0,19.06,1298834.0,1298834.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,24755776.04,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Biotechnology,United States,8402000.0,-56.52441,-24.607786717448228,1.1195099422095698,,-0.9,1.0,0.0,-435260992.0,-206754624.0,35664000.0,522943008.0,-487279008.0,6.29,7.509,,,-6.428571,-4.443,288.15433,-0.08539794328517132,123432072.0,85873498.0,2421072640.0,none,92.31
ALNT,Allient Inc. - Common Stock,NASDAQ,USA,North America,USD,Technology,Electronic Components,common_stock,True,1442323968.0,84.86,222103.0,222103.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,18847660.58,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Technology,Electronic Components,United States,560590016.0,0.0733,0.07654814173501084,2.133936614527885,,0.046,0.32882,0.042519998,73266000.0,42912124.0,198068000.0,41723000.0,156345000.0,64.744,3.728,,60.96504,28.154459,22.358,2.6432078,0.028960319229475465,16996512.0,14317522.0,1481755904.0,none,92.31
ALNY,"Alnylam Pharmaceuticals, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,40460984320.0,303.05,1101036.0,1101036.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,333668959.8,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Biotechnology,United States,4286923008.0,0.23016001,0.047753161794129424,-0.048321749069911976,,0.964,0.80827004,0.12550001,806942976.0,204714128.0,2970230016.0,3009222912.0,-38992896.0,276.203,3.127,,73.59194,21.022001,48.291,9.099075,0.005248133469840291,133512573.0,132942474.0,39007035392.0,none,92.31
ALOY,REalloys Inc. - Common Stock,NASDAQ,USA,North America,USD,Basic Materials,Other Industrial Metals & Mining,common_stock,True,763944384.0,12.48,1856447.0,1856447.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,23168458.56,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Basic Materials,Other Industrial Metals & Mining,United States,800000.0,-391.5096,-26.2809375,0.02920816911501254,,,-0.1325,0.0,-69775000.0,-21024750.0,786000.0,2824000.0,-2038000.0,2.105,5.387,,,-54.500004,-11.591,1084.2441,-0.02423894949926773,61213498.0,22868453.0,867395264.0,none,92.31
ALRM,"Alarm.com Holdings, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,2244026624.0,45.37,469893.0,469893.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,21319045.41,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Technology,Software - Application,United States,1037558016.0,0.12246,0.08623879399530368,0.4212963305694773,,0.11,0.65826,0.12357,159935008.0,89477752.0,566729024.0,499348992.0,67380032.0,62.706,5.159,,18.626554,15.151669,14.579,2.1399148,0.04030010739662938,49460583.0,46893084.0,2220285696.0,none,92.31
AMAL,Amalgamated Financial Corp. - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,1266972800.0,42.42,137960.0,137960.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,5852263.2,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Financial Services,Banks - Regional,United States,315968000.0,0.43995,,,,0.047,0.0,0.33118,,,81282000.0,247416992.0,-166134992.0,,,,12.41279,9.446903,,4.0362816,,29867347.0,20565162.0,1275335808.0,none,61.54
AMAT,"Applied Materials, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Semiconductor Equipment & Materials,common_stock,True,359671562240.0,453.01,6816000.0,6816000.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,3087716160.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Technology,Semiconductor Equipment & Materials,United States,29024000000.0,0.31896,0.10475382579933848,-0.10490568324979958,,0.114,0.48956,0.29314,9274999808.0,3040375040.0,7267999744.0,8240999936.0,-973000192.0,30.399,2.508,,46.300095,30.437834,42.026,13.463445,0.007780610964054848,793959430.0,790537465.0,390763020288.0,none,92.31
AMBA,"Ambarella, Inc. - Ordinary Shares",NASDAQ,USA,North America,USD,Technology,Semiconductor Equipment & Materials,common_stock,True,2786507008.0,63.52,1063792.0,1063792.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,67572067.84,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Technology,Semiconductor Equipment & Materials,United States,405187008.0,-0.19347,0.11701479826322565,4.213989868416861,,0.169,0.58817,-0.17185,-62774000.0,47412876.0,13271000.0,277800000.0,-264529000.0,2.191,2.427,,,59.897675,-43.809,7.440075,0.01572763709055453,43868185.0,41790588.0,3014621696.0,none,92.31
AMD,"Advanced Micro Devices, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Semiconductors,common_stock,True,760479481856.0,466.38,37466020.0,37466020.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,17473402407.6,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Technology,Semiconductors,United States,37454000128.0,0.14396,0.19152493596104042,-1.1407805650040495,,0.378,0.5306,0.13374,7430000128.0,7173374976.0,3871000064.0,12346999808.0,-8475999744.0,6.005,2.725,,163.98996,37.496723,106.468,21.34705,0.00897196300894696,1630600639.0,1621860620.0,799532384256.0,none,92.31
AMGN,Amgen Inc. - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - General,common_stock,True,188671213568.0,349.58,2589563.0,2589563.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,905259433.54,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Drug Manufacturers - General,United States,37219999744.0,0.33800998,0.1998018524220654,2.6767349107380425,,0.058,0.71443003,0.20955999,16917999616.0,7436624896.0,57322999808.0,12037999616.0,45285000192.0,623.754,1.261,,24.042421,14.726265,13.706,5.013255,0.03985471654756965,539708274.0,538229473.0,186593345536.0,none,92.31
AMKR,"Amkor Technology, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Semiconductor Equipment & Materials,common_stock,True,16099318784.0,64.95,4408296.0,4408296.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,286318825.2,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Technology,Semiconductor Equipment & Materials,United States,7071107072.0,0.05955,-0.006667484952489205,-0.19329649445140892,,0.275,0.14425999,0.061680004,1195143040.0,-47146500.0,1617483008.0,1848499968.0,-231016960.0,35.4,2.01,,39.247128,27.851301,14.0,2.3938563,-0.002785248724522975,247872518.0,135529257.0,16927213568.0,none,92.31
AMLX,"Amylyx Pharmaceuticals, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - Specialty & Generic,common_stock,True,1481001728.0,13.32,1076168.0,1076168.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,14334557.76,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Drug Manufacturers - Specialty & Generic,United States,,0.0,,1.7263035264483628,,,0.0,0.0,-158800000.0,-71515872.0,5631000.0,279768000.0,-274137000.0,2.061,17.852,,,-10.276462,-7.383,,-0.04943946786523408,111186317.0,83528721.0,1446534016.0,none,61.54
AMPH,"Amphastar Pharmaceuticals, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - Specialty & Generic,common_stock,True,870394240.0,19.74,609792.0,609792.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,12037294.079999998,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Drug Manufacturers - Specialty & Generic,United States,720529984.0,0.079629995,0.14309535798582396,1.9993865182436612,,0.004,0.47344002,0.109960005,197274000.0,103104496.0,686377984.0,291951008.0,394426976.0,88.749,3.853,,11.680723,6.170168,6.333,1.1865734,0.12059546099133633,44092919.0,32838642.0,854961664.0,none,92.31
AMPL,"Amplitude, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,1015863424.0,7.66,2171653.0,2171653.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,16634861.98,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Technology,Software - Application,United States,356752992.0,-0.2582,0.14823456336982874,1.8665325654677822,,0.169,0.7357,-0.25111,-92030000.0,52883124.0,10148000.0,181924992.0,-171776992.0,4.67,1.515,,,52.97377,-8.466,2.6653736,0.05561492932862191,103867086.0,96399604.0,950880000.0,none,92.31
AMRX,"Amneal Pharmaceuticals, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - Specialty & Generic,common_stock,True,4386563072.0,13.75,1780687.0,1780687.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,24484446.25,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Drug Manufacturers - Specialty & Generic,United States,3045859072.0,0.19569,0.03331929337536993,3.737585537665325,,0.039,0.39165002,0.04009,667776000.0,101485872.0,2696486912.0,200616992.0,2495869920.0,6750.837,2.469,,37.054054,12.103502,10.415,1.4359832,0.02320312178997851,319022792.0,178410306.0,4373802496.0,none,92.31
AMSC,American Superconductor Corporation - Common Stock,NASDAQ,USA,North America,USD,Industrials,Specialty Industrial Machinery,common_stock,True,2019382784.0,42.34,1224407.0,1224407.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,51841392.38,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Industrials,Specialty Industrial Machinery,United States,299155008.0,0.051009998,0.021933445285997017,-5.457677553301925,,0.296,0.30813,0.44729,25046000.0,6561500.0,4000000.0,140692992.0,-136692992.0,0.72,2.395,,14.209836,29.218042,77.074,6.9097195,0.0031742887240177294,47694445.0,45985076.0,2067077248.0,none,92.31
AMSF,"AMERISAFE, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Insurance - Specialty,common_stock,True,592909568.0,31.7,221147.0,221147.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,7010359.899999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Financial Services,Insurance - Specialty,United States,324780000.0,0.12684,0.06919068292382535,-1.076692937616467,,0.103,0.28035998,0.14267999,58493000.0,22471750.0,0.0,62979000.0,-62979000.0,,1.924,,12.958847,15.115225,8.986,1.8134792,0.038153558439568656,18703771.0,18321575.0,588981760.0,none,92.31
AMZN,"Amazon.com, Inc. - Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,Internet Retail,common_stock,True,2646571745280.0,246.03,44933614.0,44933614.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,11055017052.42,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Consumer Cyclical,Internet Retail,United States,742775980032.0,0.1314,0.013202668141715506,0.5931632502890781,,0.166,0.50604,0.12224,155860992000.0,9806624768.0,235540004864.0,143088992256.0,92451012608.0,53.3,1.177,,31.64129,24.860577,17.518,3.551351,0.0037176464770992796,10757109436.0,9779826044.0,2637858340864.0,none,92.31
ANAB,"AnaptysBio, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,1465812352.0,50.37,826216.0,826216.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,41616499.92,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Biotechnology,United States,232388000.0,-1.35534,0.03581886758352411,-0.22012046152729736,,-0.08,0.44584,-0.11527,41341000.0,8323875.0,277355008.0,286455008.0,-9100000.0,2175.845,7.58,,,8.810649,35.933,6.4315815,0.005569216249154195,29100902.0,19547367.0,1494622336.0,none,92.31
ANDE,"The Andersons, Inc. - Common Stock",NASDAQ,USA,North America,USD,Consumer Defensive,Food Distribution,common_stock,True,2479475712.0,72.81,343469.0,343469.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,25007977.89,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Consumer Defensive,Food Distribution,United States,10977095680.0,0.00606,-0.021045708148551,4.4999526661696905,,-0.012,0.06559,0.011720001,274814016.0,-231020752.0,1309048064.0,72398000.0,1236650064.0,99.939,1.367,,19.597332,12.803136,13.672,0.22798675,-0.09231109913268415,34054056.0,32284621.0,2502632448.0,none,92.31
ANIP,"ANI Pharmaceuticals, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - Specialty & Generic,common_stock,True,1844004864.0,81.11,359852.0,359852.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,29187595.72,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Drug Manufacturers - Specialty & Generic,United States,923705984.0,0.16299999,0.15184431673011659,1.5409389026820928,,0.205,0.60826,0.099759996,197379008.0,140259504.0,630209984.0,326060992.0,304148992.0,112.077,3.119,,20.493605,7.551099,10.149,1.9721913,0.07699269074282547,22734618.0,19462235.0,1821724928.0,none,92.31
ANNX,"Annexon, Inc. - common stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,866727040.0,5.29,2503487.0,2503487.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,13243446.23,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Biotechnology,United States,,0.0,,0.9837544255174782,,,0.0,0.0,-202887008.0,-107338376.0,25434000.0,225024992.0,-199590992.0,12.435,6.352,,,-5.5452065,-3.151,,-0.12795533371484802,163842538.0,130108998.0,838873792.0,none,61.54
AOSL,Alpha and Omega Semiconductor Limited - Common Shares,NASDAQ,USA,North America,USD,Technology,Semiconductors,common_stock,True,1257341568.0,42.01,831646.0,831646.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,34937448.46,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Technology,Semiconductors,United States,685040000.0,-0.08583,-0.05446689244423683,-11.657327475693194,,-0.005,0.22406,-0.15512,13885000.0,-37312000.0,29135000.0,190996992.0,-161861992.0,3.641,3.319,,,-109.1358,83.617,1.9311098,-0.0282049699188916,29929578.0,24553328.0,1322887424.0,none,92.31
APA,APA Corporation - Common Stock,NASDAQ,USA,North America,USD,Energy,Oil & Gas E&P,common_stock,True,12926406656.0,36.57,8099574.0,8099574.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,296201421.18,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Energy,Oil & Gas E&P,United States,8370999808.0,0.38487998,0.20203680406057417,0.8142391395766484,,-0.119,0.72273004,0.18313,5210999808.0,1691250048.0,4536000000.0,293000000.0,4243000000.0,61.314,0.919,,8.778555,8.8503275,3.55,1.590215,0.12704999986153523,353470227.0,351367079.0,13311688704.0,none,92.31
APEI,"American Public Education, Inc. - Common Stock",NASDAQ,USA,North America,USD,Consumer Defensive,Education & Training Services,common_stock,True,965784640.0,52.65,344641.0,344641.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,18145348.65,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Consumer Defensive,Education & Training Services,United States,659049024.0,0.12474,0.15505257466248823,-0.8226873941819302,,0.062,0.5498,0.061290003,77964000.0,102187248.0,153458000.0,217598000.0,-64140000.0,50.123,2.984,,26.865284,13.753315,11.377,1.4431549,0.10744000894685322,18343488.0,14179700.0,951109824.0,none,92.31
APGE,"Apogee Therapeutics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,6552844288.0,86.92,935658.0,935658.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,81327393.36,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,,True,,2026-06-09,EQUITY,Healthcare,Biotechnology,United States,,0.0,,3.4639587158984626,,,0.0,0.0,-303652000.0,-142579376.0,8047000.0,1059884992.0,-1051837992.0,0.641,32.587,,,-16.220114,-17.025,,-0.02278327487153718,61902733.0,57834408.0,6258072064.0,none,61.54
