ticker,name,stage,status,reason_code,reason_text,metric_name,metric_value,threshold,severity,recoverable,special_case,sector,industry,country,market_cap,data_date,created_at
AHCO,AdaptHealth Corp.  - Common Stock,stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Healthcare,Medical Devices,USA,1345575552.0,2026-06-09,2026-06-09T08:37:54+00:00
AIOT,"PowerFleet, Inc. - Common Stock",stage2,WATCHLIST,DEBT_WATCHLIST_RANGE,Net debt to EBITDA above pass threshold but below rejection threshold.,net_debt_to_ebitda,3.18205529047174,3.0,medium,True,False,Technology,Software - Infrastructure,USA,515125536.0,2026-06-09,2026-06-09T08:37:54+00:00
AIOT,"PowerFleet, Inc. - Common Stock",stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Technology,Software - Infrastructure,USA,515125536.0,2026-06-09,2026-06-09T08:37:54+00:00
AIP,"Arteris, Inc.  - Common Stock",stage2,REJECTED,OPERATING_MARGIN_TOO_NEGATIVE,Operating margin below Stage 2 minimum.,operating_margin,-0.38001,-0.2,high,True,False,Technology,Semiconductors,USA,1582775552.0,2026-06-09,2026-06-09T08:37:54+00:00
AIP,"Arteris, Inc.  - Common Stock",stage2,REJECTED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Technology,Semiconductors,USA,1582775552.0,2026-06-09,2026-06-09T08:37:54+00:00
AKAM,"Akamai Technologies, Inc. - Common Stock",stage2,WATCHLIST,DEBT_WATCHLIST_RANGE,Net debt to EBITDA above pass threshold but below rejection threshold.,net_debt_to_ebitda,4.3046035145170825,3.0,medium,True,False,Technology,Software - Infrastructure,USA,21708957696.0,2026-06-09,2026-06-09T08:37:54+00:00
AKAM,"Akamai Technologies, Inc. - Common Stock",stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Technology,Software - Infrastructure,USA,21708957696.0,2026-06-09,2026-06-09T08:37:54+00:00
AKTS,"Aktis Oncology, Inc. - Common stock",stage2,WATCHLIST,OPERATING_MARGIN_TOO_NEGATIVE_BUT_RECOVERABLE,"Operating margin is very negative, but company has special/growth exception.",operating_margin,-7.0362597,-0.2,medium,True,True,Healthcare,Biotechnology,USA,1043085504.0,2026-06-09,2026-06-09T08:37:54+00:00
AKTS,"Aktis Oncology, Inc. - Common stock",stage2,WATCHLIST,MISSING_FCF_MARGIN,FCF margin missing.,fcf_margin,,required for clean pass,medium,True,True,Healthcare,Biotechnology,USA,1043085504.0,2026-06-09,2026-06-09T08:37:54+00:00
AKTS,"Aktis Oncology, Inc. - Common stock",stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,True,Healthcare,Biotechnology,USA,1043085504.0,2026-06-09,2026-06-09T08:37:54+00:00
ALAB,"Astera Labs, Inc. - Common Stock",stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Technology,Semiconductors,USA,54346600448.0,2026-06-09,2026-06-09T08:37:54+00:00
ALGM,"Allegro MicroSystems, Inc. - Common Stock",stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Technology,Semiconductors,USA,8638857216.0,2026-06-09,2026-06-09T08:37:54+00:00
ALGN,"Align Technology, Inc. - Common Stock",stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Healthcare,Medical Instruments & Supplies,USA,12013224960.0,2026-06-09,2026-06-09T08:37:54+00:00
ALGT,Allegiant Travel Company - Common Stock,stage2,WATCHLIST,FCF_MARGIN_WATCHLIST_RANGE,FCF margin below pass threshold but above rejection threshold.,fcf_margin,-0.0104713194855363,0.0,medium,True,False,Industrials,Airlines,USA,2260719104.0,2026-06-09,2026-06-09T08:37:54+00:00
ALGT,Allegiant Travel Company - Common Stock,stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Industrials,Airlines,USA,2260719104.0,2026-06-09,2026-06-09T08:37:54+00:00
ALHC,"Alignment Healthcare, Inc. - Common Stock",stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Healthcare,Healthcare Plans,USA,3177498880.0,2026-06-09,2026-06-09T08:37:54+00:00
ALKS,Alkermes plc - Ordinary Shares,stage2,WATCHLIST,OPERATING_MARGIN_WATCHLIST_RANGE,Operating margin below pass threshold but above rejection threshold.,operating_margin,-0.0019200001,0.0,medium,True,False,Healthcare,Drug Manufacturers - Specialty & Generic,USA,7133724672.0,2026-06-09,2026-06-09T08:37:54+00:00
ALKS,Alkermes plc - Ordinary Shares,stage2,WATCHLIST,DEBT_WATCHLIST_RANGE,Net debt to EBITDA above pass threshold but below rejection threshold.,net_debt_to_ebitda,3.840140946428434,3.0,medium,True,False,Healthcare,Drug Manufacturers - Specialty & Generic,USA,7133724672.0,2026-06-09,2026-06-09T08:37:54+00:00
ALKS,Alkermes plc - Ordinary Shares,stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Healthcare,Drug Manufacturers - Specialty & Generic,USA,7133724672.0,2026-06-09,2026-06-09T08:37:54+00:00
ALKT,"Alkami Technology, Inc. - Common Stock",stage2,WATCHLIST,OPERATING_MARGIN_WATCHLIST_RANGE,Operating margin below pass threshold but above rejection threshold.,operating_margin,-0.042140003,0.0,medium,True,False,Technology,Software - Application,USA,1700534784.0,2026-06-09,2026-06-09T08:37:54+00:00
ALKT,"Alkami Technology, Inc. - Common Stock",stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Technology,Software - Application,USA,1700534784.0,2026-06-09,2026-06-09T08:37:54+00:00
ALM,Almonty Industries Inc. - Common Shares,stage2,REJECTED,FCF_MARGIN_TOO_NEGATIVE,FCF margin below Stage 2 minimum.,fcf_margin,-1.1914145502539697,-0.1,high,True,False,Basic Materials,Other Industrial Metals & Mining,USA,4627829760.0,2026-06-09,2026-06-09T08:37:54+00:00
ALM,Almonty Industries Inc. - Common Shares,stage2,REJECTED,DEBT_WATCHLIST_RANGE,Net debt to EBITDA above pass threshold but below rejection threshold.,net_debt_to_ebitda,4.137672561722991,3.0,medium,True,False,Basic Materials,Other Industrial Metals & Mining,USA,4627829760.0,2026-06-09,2026-06-09T08:37:54+00:00
ALM,Almonty Industries Inc. - Common Shares,stage2,REJECTED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Basic Materials,Other Industrial Metals & Mining,USA,4627829760.0,2026-06-09,2026-06-09T08:37:54+00:00
ALMR,"Alamar Biosciences, Inc. - Class A common stock",stage2,REJECTED,OPERATING_MARGIN_TOO_NEGATIVE,Operating margin below Stage 2 minimum.,operating_margin,-0.47425,-0.2,high,True,False,Healthcare,Medical Devices,USA,1423651840.0,2026-06-09,2026-06-09T08:37:54+00:00
ALMR,"Alamar Biosciences, Inc. - Class A common stock",stage2,REJECTED,MISSING_FCF_MARGIN,FCF margin missing.,fcf_margin,,required for clean pass,medium,True,False,Healthcare,Medical Devices,USA,1423651840.0,2026-06-09,2026-06-09T08:37:54+00:00
ALMR,"Alamar Biosciences, Inc. - Class A common stock",stage2,REJECTED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Healthcare,Medical Devices,USA,1423651840.0,2026-06-09,2026-06-09T08:37:54+00:00
ALMS,Alumis Inc. - Common Stock,stage2,WATCHLIST,OPERATING_MARGIN_TOO_NEGATIVE_BUT_RECOVERABLE,"Operating margin is very negative, but company has special/growth exception.",operating_margin,-56.52441,-0.2,medium,True,True,Healthcare,Biotechnology,USA,2429997056.0,2026-06-09,2026-06-09T08:37:54+00:00
ALMS,Alumis Inc. - Common Stock,stage2,WATCHLIST,FCF_MARGIN_TOO_NEGATIVE_BUT_RECOVERABLE,"FCF margin very negative, but company has special/growth exception.",fcf_margin,-24.607786717448228,-0.1,medium,True,True,Healthcare,Biotechnology,USA,2429997056.0,2026-06-09,2026-06-09T08:37:54+00:00
ALMS,Alumis Inc. - Common Stock,stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,True,Healthcare,Biotechnology,USA,2429997056.0,2026-06-09,2026-06-09T08:37:54+00:00
ALNT,Allient Inc. - Common Stock,stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Technology,Electronic Components,USA,1442323968.0,2026-06-09,2026-06-09T08:37:54+00:00
ALNY,"Alnylam Pharmaceuticals, Inc. - Common Stock",stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,True,Healthcare,Biotechnology,USA,40460984320.0,2026-06-09,2026-06-09T08:37:54+00:00
ALOY,REalloys Inc. - Common Stock,stage2,REJECTED,OPERATING_MARGIN_TOO_NEGATIVE,Operating margin below Stage 2 minimum.,operating_margin,-391.5096,-0.2,high,True,False,Basic Materials,Other Industrial Metals & Mining,USA,763944384.0,2026-06-09,2026-06-09T08:37:54+00:00
ALOY,REalloys Inc. - Common Stock,stage2,REJECTED,FCF_MARGIN_TOO_NEGATIVE,FCF margin below Stage 2 minimum.,fcf_margin,-26.2809375,-0.1,high,True,False,Basic Materials,Other Industrial Metals & Mining,USA,763944384.0,2026-06-09,2026-06-09T08:37:54+00:00
ALOY,REalloys Inc. - Common Stock,stage2,REJECTED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Basic Materials,Other Industrial Metals & Mining,USA,763944384.0,2026-06-09,2026-06-09T08:37:54+00:00
ALRM,"Alarm.com Holdings, Inc. - Common Stock",stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Technology,Software - Application,USA,2244026624.0,2026-06-09,2026-06-09T08:37:54+00:00
AMAL,Amalgamated Financial Corp. - Common Stock,stage2,WATCHLIST,DATA_COMPLETENESS_WATCHLIST_RANGE,Data completeness below pass threshold but above rejection threshold.,data_completeness_score,61.54,70,medium,True,True,Financial Services,Banks - Regional,USA,1266972800.0,2026-06-09,2026-06-09T08:37:54+00:00
AMAL,Amalgamated Financial Corp. - Common Stock,stage2,WATCHLIST,MISSING_FCF_MARGIN,FCF margin missing.,fcf_margin,,required for clean pass,medium,True,True,Financial Services,Banks - Regional,USA,1266972800.0,2026-06-09,2026-06-09T08:37:54+00:00
AMAL,Amalgamated Financial Corp. - Common Stock,stage2,WATCHLIST,MISSING_NET_DEBT_TO_EBITDA,Net debt to EBITDA missing.,net_debt_to_ebitda,,required for clean pass,medium,True,True,Financial Services,Banks - Regional,USA,1266972800.0,2026-06-09,2026-06-09T08:37:54+00:00
AMAL,Amalgamated Financial Corp. - Common Stock,stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,True,Financial Services,Banks - Regional,USA,1266972800.0,2026-06-09,2026-06-09T08:37:54+00:00
AMAT,"Applied Materials, Inc. - Common Stock",stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Technology,Semiconductor Equipment & Materials,USA,359671562240.0,2026-06-09,2026-06-09T08:37:54+00:00
AMBA,"Ambarella, Inc. - Ordinary Shares",stage2,WATCHLIST,OPERATING_MARGIN_WATCHLIST_RANGE,Operating margin below pass threshold but above rejection threshold.,operating_margin,-0.19347,0.0,medium,True,False,Technology,Semiconductor Equipment & Materials,USA,2786507008.0,2026-06-09,2026-06-09T08:37:54+00:00
AMBA,"Ambarella, Inc. - Ordinary Shares",stage2,WATCHLIST,DEBT_WATCHLIST_RANGE,Net debt to EBITDA above pass threshold but below rejection threshold.,net_debt_to_ebitda,4.213989868416861,3.0,medium,True,False,Technology,Semiconductor Equipment & Materials,USA,2786507008.0,2026-06-09,2026-06-09T08:37:54+00:00
AMBA,"Ambarella, Inc. - Ordinary Shares",stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Technology,Semiconductor Equipment & Materials,USA,2786507008.0,2026-06-09,2026-06-09T08:37:54+00:00
AMD,"Advanced Micro Devices, Inc. - Common Stock",stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Technology,Semiconductors,USA,760479481856.0,2026-06-09,2026-06-09T08:37:54+00:00
AMGN,Amgen Inc. - Common Stock,stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Healthcare,Drug Manufacturers - General,USA,188671213568.0,2026-06-09,2026-06-09T08:37:54+00:00
AMKR,"Amkor Technology, Inc. - Common Stock",stage2,WATCHLIST,FCF_MARGIN_WATCHLIST_RANGE,FCF margin below pass threshold but above rejection threshold.,fcf_margin,-0.0066674849524892,0.0,medium,True,False,Technology,Semiconductor Equipment & Materials,USA,16099318784.0,2026-06-09,2026-06-09T08:37:54+00:00
AMKR,"Amkor Technology, Inc. - Common Stock",stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Technology,Semiconductor Equipment & Materials,USA,16099318784.0,2026-06-09,2026-06-09T08:37:54+00:00
AMLX,"Amylyx Pharmaceuticals, Inc. - Common Stock",stage2,REJECTED,DATA_COMPLETENESS_WATCHLIST_RANGE,Data completeness below pass threshold but above rejection threshold.,data_completeness_score,61.54,70,medium,True,False,Healthcare,Drug Manufacturers - Specialty & Generic,USA,1481001728.0,2026-06-09,2026-06-09T08:37:54+00:00
AMLX,"Amylyx Pharmaceuticals, Inc. - Common Stock",stage2,REJECTED,MISSING_REVENUE,Revenue missing and company is not special case.,revenue_ttm,,revenue_ttm > 0,high,True,False,Healthcare,Drug Manufacturers - Specialty & Generic,USA,1481001728.0,2026-06-09,2026-06-09T08:37:54+00:00
AMLX,"Amylyx Pharmaceuticals, Inc. - Common Stock",stage2,REJECTED,MISSING_FCF_MARGIN,FCF margin missing.,fcf_margin,,required for clean pass,medium,True,False,Healthcare,Drug Manufacturers - Specialty & Generic,USA,1481001728.0,2026-06-09,2026-06-09T08:37:54+00:00
AMLX,"Amylyx Pharmaceuticals, Inc. - Common Stock",stage2,REJECTED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Healthcare,Drug Manufacturers - Specialty & Generic,USA,1481001728.0,2026-06-09,2026-06-09T08:37:54+00:00
AMPH,"Amphastar Pharmaceuticals, Inc. - Common Stock",stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Healthcare,Drug Manufacturers - Specialty & Generic,USA,870394240.0,2026-06-09,2026-06-09T08:37:54+00:00
AMPL,"Amplitude, Inc. - Class A Common Stock",stage2,REJECTED,OPERATING_MARGIN_TOO_NEGATIVE,Operating margin below Stage 2 minimum.,operating_margin,-0.2582,-0.2,high,True,False,Technology,Software - Application,USA,1015863424.0,2026-06-09,2026-06-09T08:37:54+00:00
AMPL,"Amplitude, Inc. - Class A Common Stock",stage2,REJECTED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Technology,Software - Application,USA,1015863424.0,2026-06-09,2026-06-09T08:37:54+00:00
AMRX,"Amneal Pharmaceuticals, Inc. - Class A Common Stock",stage2,WATCHLIST,DEBT_WATCHLIST_RANGE,Net debt to EBITDA above pass threshold but below rejection threshold.,net_debt_to_ebitda,3.737585537665325,3.0,medium,True,False,Healthcare,Drug Manufacturers - Specialty & Generic,USA,4386563072.0,2026-06-09,2026-06-09T08:37:54+00:00
AMRX,"Amneal Pharmaceuticals, Inc. - Class A Common Stock",stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Healthcare,Drug Manufacturers - Specialty & Generic,USA,4386563072.0,2026-06-09,2026-06-09T08:37:54+00:00
AMSC,American Superconductor Corporation - Common Stock,stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Industrials,Specialty Industrial Machinery,USA,2019382784.0,2026-06-09,2026-06-09T08:37:54+00:00
AMSF,"AMERISAFE, Inc. - Common Stock",stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,True,Financial Services,Insurance - Specialty,USA,592909568.0,2026-06-09,2026-06-09T08:37:54+00:00
AMZN,"Amazon.com, Inc. - Common Stock",stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Consumer Cyclical,Internet Retail,USA,2646571745280.0,2026-06-09,2026-06-09T08:37:54+00:00
ANAB,"AnaptysBio, Inc. - Common Stock",stage2,WATCHLIST,OPERATING_MARGIN_TOO_NEGATIVE_BUT_RECOVERABLE,"Operating margin is very negative, but company has special/growth exception.",operating_margin,-1.35534,-0.2,medium,True,True,Healthcare,Biotechnology,USA,1465812352.0,2026-06-09,2026-06-09T08:37:54+00:00
ANAB,"AnaptysBio, Inc. - Common Stock",stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,True,Healthcare,Biotechnology,USA,1465812352.0,2026-06-09,2026-06-09T08:37:54+00:00
ANDE,"The Andersons, Inc. - Common Stock",stage2,WATCHLIST,FCF_MARGIN_WATCHLIST_RANGE,FCF margin below pass threshold but above rejection threshold.,fcf_margin,-0.021045708148551,0.0,medium,True,False,Consumer Defensive,Food Distribution,USA,2479475712.0,2026-06-09,2026-06-09T08:37:54+00:00
ANDE,"The Andersons, Inc. - Common Stock",stage2,WATCHLIST,DEBT_WATCHLIST_RANGE,Net debt to EBITDA above pass threshold but below rejection threshold.,net_debt_to_ebitda,4.4999526661696905,3.0,medium,True,False,Consumer Defensive,Food Distribution,USA,2479475712.0,2026-06-09,2026-06-09T08:37:54+00:00
ANDE,"The Andersons, Inc. - Common Stock",stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Consumer Defensive,Food Distribution,USA,2479475712.0,2026-06-09,2026-06-09T08:37:54+00:00
ANIP,"ANI Pharmaceuticals, Inc. - Common Stock",stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Healthcare,Drug Manufacturers - Specialty & Generic,USA,1844004864.0,2026-06-09,2026-06-09T08:37:54+00:00
ANNX,"Annexon, Inc. - common stock",stage2,WATCHLIST,DATA_COMPLETENESS_WATCHLIST_RANGE,Data completeness below pass threshold but above rejection threshold.,data_completeness_score,61.54,70,medium,True,True,Healthcare,Biotechnology,USA,866727040.0,2026-06-09,2026-06-09T08:37:54+00:00
ANNX,"Annexon, Inc. - common stock",stage2,WATCHLIST,MISSING_REVENUE_SPECIAL_CASE,Revenue missing but company is marked as special case.,revenue_ttm,,revenue_ttm > 0 unless special_case,medium,True,True,Healthcare,Biotechnology,USA,866727040.0,2026-06-09,2026-06-09T08:37:54+00:00
ANNX,"Annexon, Inc. - common stock",stage2,WATCHLIST,MISSING_FCF_MARGIN,FCF margin missing.,fcf_margin,,required for clean pass,medium,True,True,Healthcare,Biotechnology,USA,866727040.0,2026-06-09,2026-06-09T08:37:54+00:00
ANNX,"Annexon, Inc. - common stock",stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,True,Healthcare,Biotechnology,USA,866727040.0,2026-06-09,2026-06-09T08:37:54+00:00
AOSL,Alpha and Omega Semiconductor Limited - Common Shares,stage2,WATCHLIST,OPERATING_MARGIN_WATCHLIST_RANGE,Operating margin below pass threshold but above rejection threshold.,operating_margin,-0.08583,0.0,medium,True,False,Technology,Semiconductors,USA,1257341568.0,2026-06-09,2026-06-09T08:37:54+00:00
AOSL,Alpha and Omega Semiconductor Limited - Common Shares,stage2,WATCHLIST,FCF_MARGIN_WATCHLIST_RANGE,FCF margin below pass threshold but above rejection threshold.,fcf_margin,-0.0544668924442368,0.0,medium,True,False,Technology,Semiconductors,USA,1257341568.0,2026-06-09,2026-06-09T08:37:54+00:00
AOSL,Alpha and Omega Semiconductor Limited - Common Shares,stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Technology,Semiconductors,USA,1257341568.0,2026-06-09,2026-06-09T08:37:54+00:00
APA,APA Corporation - Common Stock,stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Energy,Oil & Gas E&P,USA,12926406656.0,2026-06-09,2026-06-09T08:37:54+00:00
APEI,"American Public Education, Inc. - Common Stock",stage2,PASSED,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,False,Consumer Defensive,Education & Training Services,USA,965784640.0,2026-06-09,2026-06-09T08:37:54+00:00
APGE,"Apogee Therapeutics, Inc. - Common Stock",stage2,WATCHLIST,DATA_COMPLETENESS_WATCHLIST_RANGE,Data completeness below pass threshold but above rejection threshold.,data_completeness_score,61.54,70,medium,True,True,Healthcare,Biotechnology,USA,6552844288.0,2026-06-09,2026-06-09T08:37:54+00:00
APGE,"Apogee Therapeutics, Inc. - Common Stock",stage2,WATCHLIST,MISSING_REVENUE_SPECIAL_CASE,Revenue missing but company is marked as special case.,revenue_ttm,,revenue_ttm > 0 unless special_case,medium,True,True,Healthcare,Biotechnology,USA,6552844288.0,2026-06-09,2026-06-09T08:37:54+00:00
APGE,"Apogee Therapeutics, Inc. - Common Stock",stage2,WATCHLIST,MISSING_FCF_MARGIN,FCF margin missing.,fcf_margin,,required for clean pass,medium,True,True,Healthcare,Biotechnology,USA,6552844288.0,2026-06-09,2026-06-09T08:37:54+00:00
APGE,"Apogee Therapeutics, Inc. - Common Stock",stage2,WATCHLIST,MISSING_SHARES_DILUTION_PROVIDER_LIMITATION,"Shares dilution 3Y unavailable from the current free fundamentals provider; tracked as provider limitation, not as a clean-pass blocker.",shares_dilution_3y,,provider limitation,low,True,True,Healthcare,Biotechnology,USA,6552844288.0,2026-06-09,2026-06-09T08:37:54+00:00
APLD,Applied Digital Corporation - Common Stock,stage2,REJECTED,OPERATING_MARGIN_TOO_NEGATIVE,Operating margin below Stage 2 minimum.,operating_margin,-0.20466,-0.2,high,True,False,Technology,Information Technology Services,USA,11322188800.0,2026-06-09,2026-06-09T08:37:54+00:00
APLD,Applied Digital Corporation - Common Stock,stage2,REJECTED,FCF_MARGIN_TOO_NEGATIVE,FCF margin below Stage 2 minimum.,fcf_margin,-4.688673418638063,-0.1,high,True,False,Technology,Information Technology Services,USA,11322188800.0,2026-06-09,2026-06-09T08:37:54+00:00
APLD,Applied Digital Corporation - Common Stock,stage2,REJECTED,DEBT_TOO_HIGH,Net debt to EBITDA above Stage 2 maximum.,net_debt_to_ebitda,78.8953705861201,5.0,high,True,False,Technology,Information Technology Services,USA,11322188800.0,2026-06-09,2026-06-09T08:37:54+00:00
