asset_id,ticker,company_name,exchange,priority_bucket,fundamental_feature_status,provider_symbol,acquisition_status,reason,local_price_path,expected_min_rows,adjusted_prices_required
U00179,AMSC,American Superconductor Corporation - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,AMSC,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00179.csv,252,true
U00180,AMSF,"AMERISAFE, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,AMSF,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00180.csv,252,true
U00182,AMST,Amesite Inc. - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,AMST,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00182.csv,252,true
U00184,AMZN,"Amazon.com, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,AMZN,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00184.csv,252,true
U00185,ANAB,"AnaptysBio, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,ANAB,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00185.csv,252,true
U00186,ANDE,"The Andersons, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,ANDE,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00186.csv,252,true
U00189,ANGO,"AngioDynamics, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,ANGO,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00189.csv,252,true
U00190,ANIK,Anika Therapeutics Inc. - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,ANIK,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00190.csv,252,true
U00191,ANIP,"ANI Pharmaceuticals, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,ANIP,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00191.csv,252,true
U00195,ANPA,Rich Sparkle Holdings Limited - Ordinary Shares,NASDAQ,FEATURES_READY,FEATURES_READY,ANPA,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00195.csv,252,true
U00197,ANTA,Antalpha Platform Holding Company - Class A Ordinary Shares,NASDAQ,FEATURES_READY,FEATURES_READY,ANTA,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00197.csv,252,true
U00199,ANY,Sphere 3D Corp. - Common Shares,NASDAQ,FEATURES_READY,FEATURES_READY,ANY,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00199.csv,252,true
U00200,AOSL,Alpha and Omega Semiconductor Limited - Common Shares,NASDAQ,FEATURES_READY,FEATURES_READY,AOSL,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00200.csv,252,true
U00201,AOUT,"American Outdoor Brands, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,AOUT,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00201.csv,252,true
U00205,APEI,"American Public Education, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,APEI,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00205.csv,252,true
U00207,API,"Agora, Inc. - ADS",NASDAQ,FEATURES_READY,FEATURES_READY,API,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00207.csv,252,true
U00212,APOG,"Apogee Enterprises, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,APOG,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00212.csv,252,true
U00213,APP,Applovin Corporation - Class A Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,APP,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00213.csv,252,true
U00214,APPF,"AppFolio, Inc. - Class A Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,APPF,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00214.csv,252,true
U00215,APPN,Appian Corporation - Class A Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,APPN,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00215.csv,252,true
U00216,APPS,"Digital Turbine, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,APPS,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00216.csv,252,true
U00220,APWC,"Asia Pacific Wire & Cable Corporation Limited - Common shares, Par value .01 per share",NASDAQ,FEATURES_READY,FEATURES_READY,APWC,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00220.csv,252,true
U00222,APYX,Apyx Medical Corporation - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,APYX,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00222.csv,252,true
U00225,AQST,"Aquestive Therapeutics, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,AQST,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00225.csv,252,true
U00227,ARAY,Accuray Incorporated - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,ARAY,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00227.csv,252,true
U00229,ARBE,Arbe Robotics Ltd. - Ordinary Shares,NASDAQ,FEATURES_READY,FEATURES_READY,ARBE,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00229.csv,252,true
U00230,ARCB,ArcBest Corporation - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,ARCB,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00230.csv,252,true
U00234,ARCT,Arcturus Therapeutics Holdings Inc. - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,ARCT,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00234.csv,252,true
U00235,ARDX,"Ardelyx, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,ARDX,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00235.csv,252,true
U00237,ARHS,"Arhaus, Inc. - Class A Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,ARHS,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00237.csv,252,true
U00238,ARKO,ARKO Corp. - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,ARKO,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00238.csv,252,true
U00239,ARKR,Ark Restaurants Corp. - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,ARKR,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00239.csv,252,true
U00240,AROW,Arrow Financial Corporation - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,AROW,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00240.csv,252,true
U00243,ARQT,"Arcutis Biotherapeutics, Inc. - Common stock",NASDAQ,FEATURES_READY,FEATURES_READY,ARQT,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00243.csv,252,true
U00244,ARRY,"Array Technologies, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,ARRY,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00244.csv,252,true
U00247,ARTNA,Artesian Resources Corporation - Class A Non-Voting Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,ARTNA,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00247.csv,252,true
U00249,ARTW,"Art's-Way Manufacturing Co., Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,ARTW,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00249.csv,252,true
U00250,ARVN,"Arvinas, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,ARVN,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00250.csv,252,true
U00251,ARWR,"Arrowhead Pharmaceuticals, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,ARWR,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00251.csv,252,true
U00254,ASLE,AerSale Corporation - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,ASLE,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00254.csv,252,true
U00255,ASMB,"Assembly Biosciences, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,ASMB,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00255.csv,252,true
U00258,ASO,"Academy Sports and Outdoors, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,ASO,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00258.csv,252,true
U00260,ASPI,ASP Isotopes Inc. - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,ASPI,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00260.csv,252,true
U00262,ASRV,AmeriServ Financial Inc. - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,ASRV,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00262.csv,252,true
U00263,ASST,"Strive, Inc. - Class A Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,ASST,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00263.csv,252,true
U00264,ASTC,Astrotech Corporation - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,ASTC,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00264.csv,252,true
U00265,ASTE,"Astec Industries, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,ASTE,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00265.csv,252,true
U00266,ASTH,Astrana Health Inc. - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,ASTH,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00266.csv,252,true
U00267,ASTI,"Ascent Solar Technologies, Inc - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,ASTI,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00267.csv,252,true
U00271,ASYS,"Amtech Systems, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,ASYS,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00271.csv,252,true
U00273,ATCX,Atlas Critical Minerals Corporation - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,ATCX,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00273.csv,252,true
U00275,ATER,"Aterian, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,ATER,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00275.csv,252,true
U00276,ATEX,Anterix Inc. - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,ATEX,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00276.csv,252,true
U00277,ATGL,Alpha Technology Group Limited - Class A Ordinary Shares,NASDAQ,FEATURES_READY,FEATURES_READY,ATGL,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00277.csv,252,true
U00280,ATLC,Atlanticus Holdings Corporation - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,ATLC,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00280.csv,252,true
U00281,ATLO,Ames National Corporation - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,ATLO,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00281.csv,252,true
U00282,ATLX,Atlas Lithium Corporation - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,ATLX,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00282.csv,252,true
U00283,ATNI,"ATN International, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,ATNI,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00283.csv,252,true
U00284,ATOM,Atomera Incorporated - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,ATOM,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00284.csv,252,true
U00287,ATRA,"Atara Biotherapeutics, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,ATRA,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00287.csv,252,true
U00288,ATRC,"AtriCure, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,ATRC,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00288.csv,252,true
U00289,ATRO,Astronics Corporation - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,ATRO,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00289.csv,252,true
U00290,ATXG,Addentax Group Corp. - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,ATXG,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00290.csv,252,true
U00291,ATYR,"aTyr Pharma, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,ATYR,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00291.csv,252,true
U00293,AUC,ATIF Holdings Limited - Ordinary Shares,NASDAQ,FEATURES_READY,FEATURES_READY,AUC,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00293.csv,252,true
U00294,AUDC,AudioCodes Ltd. - Ordinary Shares,NASDAQ,FEATURES_READY,FEATURES_READY,AUDC,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00294.csv,252,true
U00297,AUPH,Aurinia Pharmaceuticals Inc - Common Shares,NASDAQ,FEATURES_READY,FEATURES_READY,AUPH,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00297.csv,252,true
U00298,AUR,"Aurora Innovation, Inc. - Class A Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,AUR,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00298.csv,252,true
U00307,AVGO,Broadcom Inc. - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,AVGO,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00307.csv,252,true
U00310,AVNW,"Aviat Networks, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,AVNW,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00310.csv,252,true
U00311,AVO,"Mission Produce, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,AVO,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00311.csv,252,true
U00312,AVPT,"AvePoint, Inc. - Class A Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,AVPT,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00312.csv,252,true
U00314,AVT,"Avnet, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,AVT,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00314.csv,252,true
U00319,AXG,Solowin Holdings - Class A Ordinary Share,NASDAQ,FEATURES_READY,FEATURES_READY,AXG,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00319.csv,252,true
U00320,AXGN,"Axogen, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,AXGN,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00320.csv,252,true
U00322,AXON,"Axon Enterprise, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,AXON,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00322.csv,252,true
U00323,AXSM,"Axsome Therapeutics, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,AXSM,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00323.csv,252,true
U00324,AXTI,AXT Inc - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,AXTI,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00324.csv,252,true
U00326,AYTU,"Aytu BioPharma, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,AYTU,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00326.csv,252,true
U00329,AZTA,"Azenta, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,AZTA,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00329.csv,252,true
U00331,BAER,"Bridger Aerospace Group Holdings, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BAER,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00331.csv,252,true
U00333,BAND,Bandwidth Inc. - Class A Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BAND,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00333.csv,252,true
U00334,BANF,BancFirst Corporation - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BANF,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00334.csv,252,true
U00335,BANL,CBL International Limited - Class B Ordinary Shares,NASDAQ,FEATURES_READY,FEATURES_READY,BANL,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00335.csv,252,true
U00336,BANR,Banner Corporation - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BANR,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00336.csv,252,true
U00338,BAOS,Baosheng Media Group Holdings Limited - Ordinary shares,NASDAQ,FEATURES_READY,FEATURES_READY,BAOS,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00338.csv,252,true
U00339,BATRA,"Atlanta Braves Holdings, Inc. - Series A Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BATRA,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00339.csv,252,true
U00340,BATRK,"Atlanta Braves Holdings, Inc. - Series C Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BATRK,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00340.csv,252,true
U00342,BBCP,"Concrete Pumping Holdings, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BBCP,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00342.csv,252,true
U00344,BBGI,"Beasley Broadcast Group, Inc. - Class A Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BBGI,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00344.csv,252,true
U00347,BBNX,"Beta Bionics, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BBNX,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00347.csv,252,true
U00351,BCAL,California BanCorp - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BCAL,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00351.csv,252,true
U00356,BCG,"Binah Capital Group, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BCG,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00356.csv,252,true
U00358,BCML,BayCom Corp - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BCML,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00358.csv,252,true
U00359,BCPC,Balchem Corporation - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BCPC,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00359.csv,252,true
U00363,BDMD,Baird Medical Investment Holdings Ltd - Ordinary Share,NASDAQ,FEATURES_READY,FEATURES_READY,BDMD,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00363.csv,252,true
U00364,BDSX,"Biodesix, Inc. - Common Stock",NASDAQ,FEATURES_READY,FEATURES_READY,BDSX,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00364.csv,252,true
U00367,BEAM,Beam Therapeutics Inc. - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BEAM,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00367.csv,252,true
U00369,BEEM,Beam Global - Common Stock,NASDAQ,FEATURES_READY,FEATURES_READY,BEEM,LOCAL_PRICE_READY,local_price_history_exists,outputs\full_universe_source_acquisition\v2_38i_us_price_history_acquisition\us_price_history_raw_v2_38i\U00369.csv,252,true
