source_id,source_type,path,exists,ticker,source,as_of_date,fetched_at,dataset_version,cache_key,size_bytes,sha256
8b585ca882495087,md,outputs\scouting\phase8f_research_memo_export_report_layer_report.md,True,MEMO,outputs/scouting,,,phase9b_minimal_datahub_v0_1,8b585ca882495087036cb73c1a14090081c3951b268d675b27b040912839940e,1051,f6844eab48bbdc69d48660f68010657c0ea603ab24f6a319b9e72508a745a5c0
3a78c419d64426b9,json,outputs\scouting\phase8f_research_memo_export_report_layer_summary.json,True,MEMO,outputs/scouting,,,phase9b_minimal_datahub_v0_1,3a78c419d64426b99048818235a0d37420f10bdafe7bfba897a79917451c2d01,984,ff6f83cb2e1f94c092b4c0e51cfa348447cde5cc237ec1a2713d4638ea7a1b9c
c8497dc197051692,json,outputs\scouting\phase8g\audit.json,True,,outputs/scouting,,,phase9b_minimal_datahub_v0_1,c8497dc1970516926e3bc327840d0778271a5e561dfd02244ce512395b83d833,3441,1b1184ab51d419156bf4083a762c2c8806498166f669844924c8e9fded4b8663
15429d01b45de554,json,outputs\scouting\phase8g_ai_gate_audit.json,True,AI,outputs/scouting,,,phase9b_minimal_datahub_v0_1,15429d01b45de554033fd9f85c765f34884a72e4334f992fdcd6690bf3727552,3441,1b1184ab51d419156bf4083a762c2c8806498166f669844924c8e9fded4b8663
41b0d5e61a863f38,json,outputs\scouting\phase8g_ai_interpretation_gate_decision.json,True,AI,outputs/scouting,,,phase9b_minimal_datahub_v0_1,41b0d5e61a863f38e7fd426ac9f20d43e7c158fcbb4e7cf49a97a5a62f2b0d2a,558,1cebfe16674aea3ccb03854593b6ae7a55b7b2aad189e4bb75c43a8027985510
f0595b98c8de2403,csv,outputs\scouting\phase8g_ai_interpretation_plan.csv,True,AI,outputs/scouting,,,phase9b_minimal_datahub_v0_1,f0595b98c8de2403a8c5ba8fc7a2ab7cfde7afc1b819cef504987332440cd312,462,2f49371a62ff16b2fb8c27ac31c32d3dc6d7aa1af6434129f244c83b541293c4
a8f14af314e15632,json,outputs\scouting\phase8g_ai_interpretation_plan.json,True,AI,outputs/scouting,,,phase9b_minimal_datahub_v0_1,a8f14af314e156321bb245cb65c9fc8253c5aa112e58d436d2c4abd47120bf9b,1366,acbfcafefbb89b36c126bac90d5f393cb3ceb75406f435e6a5dc11ac459f4aa4
007a88e6a0ed45f1,md,outputs\scouting\phase8g_optional_ai_interpretation_gate_report.md,True,AI,outputs/scouting,,,phase9b_minimal_datahub_v0_1,007a88e6a0ed45f1f63c65184d543d8ee328915676b9e3d9b9ec63aa3fedd500,1170,42f57e65f64d5c4617f9fd85aa2f2484a6b1603c32deca2836a856f76c743075
5df3674db6df768f,json,outputs\scouting\phase8g_optional_ai_interpretation_gate_summary.json,True,AI,outputs/scouting,,,phase9b_minimal_datahub_v0_1,5df3674db6df768fdc2df816382aee57bf8f815319dd9632cf8e1656dc398c19,742,01087afe532ad71fbe08b46fc3adb5911b4eb93e50073118c284f7a3c6f51d5f
1e57f2b05f372405,json,outputs\scouting\phase8h_ai_prompt_packages.json,True,AI,outputs/scouting,,,phase9b_minimal_datahub_v0_1,1e57f2b05f3724054cda20b48642cef8a1b54129c68b5b2605411e8f9eabcd37,37459,c06d9010f4d17f8ee0b5568488eb46ddc98aeaa8108f90675ccf6e6c7975e594
43c12ecf596c0d95,csv,outputs\scouting\phase8h_ai_prompt_packages_index.csv,True,AI,outputs/scouting,,,phase9b_minimal_datahub_v0_1,43c12ecf596c0d95c69ac54c8155fd55cdafb04a8ee7fe8ab1557c5172974dc5,1255,2e56d08677e5d23d6cf0b1464c5ce76f6234f28fc56063e416408437ce9b9e4d
a075c4b0b041e6c2,json,outputs\scouting\phase8h_prompt_packaging_dry_run_audit.json,True,PROMPT,outputs/scouting,,,phase9b_minimal_datahub_v0_1,a075c4b0b041e6c2778799f96b3907e463510e54715f8173fc4748b3b8d34e07,2185,2b4db07060f6bf66a5662be478c00d121e685b27eeb85dac71abdf6575fe37f9
4559152ad4fc25db,md,outputs\scouting\phase8h_prompt_packaging_dry_run_report.md,True,PROMPT,outputs/scouting,,,phase9b_minimal_datahub_v0_1,4559152ad4fc25db0e6cf0ba82ecdd7987335bf8485b8da9da358e28fa5d0d9e,1103,671eb27916a52a27c809b0583d32d4f66e2904df5b2c9b538922fa39386065d4
e6d386be6eb4e8f1,json,outputs\scouting\phase8h_prompt_packaging_dry_run_summary.json,True,PROMPT,outputs/scouting,,,phase9b_minimal_datahub_v0_1,e6d386be6eb4e8f1f54cc34edf2cb4205685772b5eaf386fc0169d5b7aff52f6,760,1fb96a7a224dd0027bfc17f3bc94162f683ecaa78b57735686fcd1df7e00f65a
64b219fe05bf393e,json,outputs\scouting\phase8i_ai_execution_sandbox_audit.json,True,AI,outputs/scouting,,,phase9b_minimal_datahub_v0_1,64b219fe05bf393efe82a4005c1ab8f63b00dfcc76786567b04be179997b9c58,1987,ee9423b294e9c01ad3be0e2e643472c65bd11d0097c5d2ac9a2fb8cc34fd3298
0e8f9627670aaa27,json,outputs\scouting\phase8i_ai_execution_sandbox_decision.json,True,AI,outputs/scouting,,,phase9b_minimal_datahub_v0_1,0e8f9627670aaa271e0c6c377da0ff2580a8f5ec394a1d84ffe180dddc692bcd,1024,998be7853471eef7bc56d738e2569c5c55033af20b7c6a1b9f47f801d6df332c
61d7fcdfe9e831ca,csv,outputs\scouting\phase8i_ai_execution_sandbox_index.csv,True,AI,outputs/scouting,,,phase9b_minimal_datahub_v0_1,61d7fcdfe9e831cafc73e76682d54b0655beb1124c3373cff716d48e39d1e877,1221,7af86d438acdc0753f9f35df84649e9472c63fbe82e5542e998d861d244b3a64
d5f2415597d66adc,json,outputs\scouting\phase8i_ai_execution_sandbox_results.json,True,AI,outputs/scouting,,,phase9b_minimal_datahub_v0_1,d5f2415597d66adc577efbdc0f4beb20bd9042705efbfc63ec08a47bf69fd72f,40123,a5bf29dbbe8dc80944dde83cdb56415302cde32f22200522da90c0b5624cc549
62d6865b41820bc0,md,outputs\scouting\phase8i_optional_ai_execution_sandbox_report.md,True,AI,outputs/scouting,,,phase9b_minimal_datahub_v0_1,62d6865b41820bc0bd2e381f873332e9fbd504f2b3f6d36236afba14a0869638,1416,bb5c7eb546fb0b3f8cc00c7823af65f8fbcf762633419c39f1ec9ad17f577b6e
36113dd0091a08be,json,outputs\scouting\phase8i_optional_ai_execution_sandbox_summary.json,True,AI,outputs/scouting,,,phase9b_minimal_datahub_v0_1,36113dd0091a08bea7160f8e2d3a0237128711f2937677c97bb40c70af4f9223,535,b9cae8cf303500f264c27c94300a84a118428f6a5212b4eec06ef5d7eb635837
ccea9ec33eada6ac,csv,outputs\scouting\phase8j_key_outputs_manifest.csv,True,KEY,outputs/scouting,,,phase9b_minimal_datahub_v0_1,ccea9ec33eada6ac49932e2109f249018c62c952b02c903249d38503c7340c02,6814,d469aaf3188df10ca6f5617fe988ed9d23043f6deb7513b9f44ebb8a4af4d763
412f3db31bc6cb6c,csv,outputs\scouting\phase8j_phase_status_matrix.csv,True,STATUS,outputs/scouting,,,phase9b_minimal_datahub_v0_1,412f3db31bc6cb6c64c16a2f1881295331afbf32ff09640d36de3ac4d2c23862,1378,d152775313c8ef0ceee48aa37d2a3c32e8982fb7821e213edde15f3b743aae70
36d654453dd3bd2c,json,outputs\scouting\phase8j_v08_candidate_audit.json,True,V08,outputs/scouting,,,phase9b_minimal_datahub_v0_1,36d654453dd3bd2cab2487c334e1b1dbad867e89173bc13063b7ae1416632a7e,15961,9a3736e1eaf47169593f1e2e5d29120c78d10ab041f2db1632de0386dba86906
7f5a093cfd9f1835,md,outputs\scouting\phase8j_v08_candidate_audit_report.md,True,V08,outputs/scouting,,,phase9b_minimal_datahub_v0_1,7f5a093cfd9f183501138633daabf252b3afd0c390297161911fd3e91a37d1a4,1816,4c2774037335da401d05b420921da94fc2437d305bca9774136287d3f8e40514
45bd616aa98f7ec7,json,outputs\scouting\phase8j_v08_candidate_audit_summary.json,True,V08,outputs/scouting,,,phase9b_minimal_datahub_v0_1,45bd616aa98f7ec7ac0167680ff753a7b13fa66813c0636aea0c826f366fff57,754,f186189e8f9cd3d58ae5969e216a08d168d9f064491d280a23df688d0b1f7b44
eaacff03ab48168d,json,outputs\scouting\phase8j_v08_candidate_readiness_decision.json,True,V08,outputs/scouting,,,phase9b_minimal_datahub_v0_1,eaacff03ab48168dfd9418b26b95fd0aa7dbaaa5b7fc04be4382d86214c37407,535,bc11c73052330433874cfb2f9e51186ac8e3a0fd585b5904a7f78834a2a19584
3bb19a761a856c8b,json,outputs\scouting\phase9a_data_layer_external_calls_audit.json,True,DATA,outputs/scouting,,,phase9b_minimal_datahub_v0_1,3bb19a761a856c8ba7bf3fc010cdfd68297522973bc8b5fd7d087ee1666a3712,418957,fba48b03a7b971958f2d6a08009fd32e99fdf405d73d13451e1e1eac27459762
84ceeb1403d843a3,md,outputs\scouting\phase9a_data_layer_external_calls_audit_report.md,True,DATA,outputs/scouting,,,phase9b_minimal_datahub_v0_1,84ceeb1403d843a3b2fc0513e1643745b0366bb9fafe1175db64bb04c0f2879c,1361,e3d0564b394b87af632c07747c2df6f46333db83fe93706c79c97d75d793741c
72bfc640b4eceb75,json,outputs\scouting\phase9a_data_layer_external_calls_audit_summary.json,True,DATA,outputs/scouting,,,phase9b_minimal_datahub_v0_1,72bfc640b4eceb752cdad6deb1ab6dde838b63892f230fa6e3932b9af7059cc7,1152,44e669c5f6201ea30ce072ad89a69d175a6cd0f5ee54e4c3b89000f0b05ca5d9
f4d4c735ba042a48,csv,outputs\scouting\phase9a_expected_paths_audit.csv,True,PATHS,outputs/scouting,,,phase9b_minimal_datahub_v0_1,f4d4c735ba042a48eebe1ce47aa42b7481e84fb0e8de026280e4fffa0fd7bed5,1112,e7a928a48af4713dd59a39642c00f04d7a08621b85f1ceaa4bab6acffc21ed24
25ea1e23514245ac,csv,outputs\scouting\phase9a_external_calls_and_data_access.csv,True,CALLS,outputs/scouting,,,phase9b_minimal_datahub_v0_1,25ea1e23514245acce9a86f9a75f00c0abe0675e74357989b152f7232eac26f3,139937,2eb5ba9eaea8d6588ae33a2b1c7a4fe6a13336780460b3abe05f8fdc925b3c4e
2eb1d25d5f72f08b,csv,outputs\scouting\phase9a_module_responsibility_matrix.csv,True,MODULE,outputs/scouting,,,phase9b_minimal_datahub_v0_1,2eb1d25d5f72f08b282923429c7301f2d5c74b1ba5aed0e3a35540436d0074b6,39055,5019dffc8d5247cfd6e44af9ecc65a2988667f2623e3768fa5dfe268c4aa3a74
05f58ae237dedbeb,csv,outputs\scouting\phase9a_outputs_inventory.csv,True,,outputs/scouting,,,phase9b_minimal_datahub_v0_1,05f58ae237dedbeb161e2f085e0456fc30c53bdfcb2465832f665c05dfaa03eb,6169,d3fbe90243d7b9a116ebb414773a7188fd71929e96cefc6a306614cb7eef87a5
53a7891f9d50546b,csv,outputs\scouting\real_universe_pilot_input_sample.csv,True,REAL,outputs/scouting,,,phase9b_minimal_datahub_v0_1,53a7891f9d50546bb93d4bb44aa0cb087a8b77f74a762ad8810f0201d76815d4,12825,1a3e4e375c3a44525bc527b5203793f1154ebaa30a6a2741098db341ce547f60
a74e8bd9d270bfe7,json,outputs\scouting\real_universe_pilot_summary.json,True,REAL,outputs/scouting,,,phase9b_minimal_datahub_v0_1,a74e8bd9d270bfe7a890ee64bae884cbb290f9c1a342acfb1f83ebde09ad2593,9841,970238fec3c559e32b5ada1bf5495308defc2753210983b46e900e7295d051e0
496da5b02427f551,json,outputs\scouting\research_memo_ai_execution_sandbox\ai_execution_sandbox_01_AUPH.json,True,AI,outputs/scouting,,,phase9b_minimal_datahub_v0_1,496da5b02427f5513fbf413187b8ff90c33f585537942f13efcf89dc4ce8be17,13258,6a4d3ce960d5f780d46d7f15744c0567a73f8fa52592d5b3ab5629736f2752f0
9777121f50a97311,md,outputs\scouting\research_memo_ai_execution_sandbox\ai_execution_sandbox_01_AUPH.md,True,AI,outputs/scouting,,,phase9b_minimal_datahub_v0_1,9777121f50a973111bf79e8d69feebb879f3793b7a48d01e8806f23ff7e4a904,2651,11cef150a3cb3fa286f1092767b4962e7684e47f1332450eff8ad5b1b28a1c5b
3b908a4a5476499f,json,outputs\scouting\research_memo_ai_execution_sandbox\ai_execution_sandbox_02_BZ.json,True,AI,outputs/scouting,,,phase9b_minimal_datahub_v0_1,3b908a4a5476499ff6a4df59c728dacbe4573b9d8fdf4e15a50a420f8def706a,13229,db9bd49f79d1f8c2f658302a0f211d283f33c85d825436d33da3357210ddbca9
d74db2568a5d1e3d,md,outputs\scouting\research_memo_ai_execution_sandbox\ai_execution_sandbox_02_BZ.md,True,AI,outputs/scouting,,,phase9b_minimal_datahub_v0_1,d74db2568a5d1e3d0c11c3c3424f29e71a4c9960fb7b5abb21eb240bdae88ea7,2647,68951f49b25c387ae16f1f1c4db09b6fb6e6881b1ef6c8aa07f7d15a8a4c7dc3
2797a0d0cec5a261,json,outputs\scouting\research_memo_ai_execution_sandbox\ai_execution_sandbox_03_ADBE.json,True,AI,outputs/scouting,,,phase9b_minimal_datahub_v0_1,2797a0d0cec5a26191fa3b28a70d16a8277fbd6afc69da7d448106102a8cfc32,13204,c030cc314d25a9dd59ea4ce9b473f7b8b01ca5f2e80713a5f833a22fad6bf61c
5e6767e4a9a5f838,md,outputs\scouting\research_memo_ai_execution_sandbox\ai_execution_sandbox_03_ADBE.md,True,AI,outputs/scouting,,,phase9b_minimal_datahub_v0_1,5e6767e4a9a5f8386c58b9a15e4833e00032bc5cef2fe2c0e42cd49f94484df9,2633,03570ec34ba76c86481e3c8bb6dfb49f3e8bc63ea03661eba07ce256eac102f9
7eac7ee0cf2a849e,json,outputs\scouting\research_memo_ai_prompts\ai_prompt_package_01_AUPH.json,True,AI,outputs/scouting,,,phase9b_minimal_datahub_v0_1,7eac7ee0cf2a849eb6021046c398ffddc39e968d71c24363df493d6288db8c6e,12121,43238aab05efbc3895dc7761dfeb61ca5626bbddc99abef2400dfdc851f9d0d0
99f2549a3b465668,md,outputs\scouting\research_memo_ai_prompts\ai_prompt_package_01_AUPH.md,True,AI,outputs/scouting,,,phase9b_minimal_datahub_v0_1,99f2549a3b465668390635bb974c68b639c35ace6c08a581192612151f348bba,12123,59762f3f2ba1fa2498ca726e784e5653737fec8d5b1ff58d7ad2fcdc5d5c57aa
0bf9b47519a4a725,json,outputs\scouting\research_memo_ai_prompts\ai_prompt_package_02_BZ.json,True,AI,outputs/scouting,,,phase9b_minimal_datahub_v0_1,0bf9b47519a4a72513caa83b5424ed9d7304fa17f27a5a3548c5ff823d1c8942,12099,3f3637d7ed9865cf0b9f575dc5917e01f3e64132ae87e3833c465dd4a61f7192
13ef9165903bc221,md,outputs\scouting\research_memo_ai_prompts\ai_prompt_package_02_BZ.md,True,AI,outputs/scouting,,,phase9b_minimal_datahub_v0_1,13ef9165903bc22198b3fd9b5d28e7b13ba12361dff8efebdd3b160e5b530fe9,12102,89e1a20d87749fbec199c3426ea0a3565e26bccf8287162cfc6791db889e33ab
7810d9f20e796833,json,outputs\scouting\research_memo_ai_prompts\ai_prompt_package_03_ADBE.json,True,AI,outputs/scouting,,,phase9b_minimal_datahub_v0_1,7810d9f20e796833793300c233833fe8ea0a595e9beb0f3d02e1d2d53955f682,12049,afd6efeb205ce18ed298911d277fceaf3e55c3cfb9cdd84e9553873aeacd2aef
e25374514750f7aa,md,outputs\scouting\research_memo_ai_prompts\ai_prompt_package_03_ADBE.md,True,AI,outputs/scouting,,,phase9b_minimal_datahub_v0_1,e25374514750f7aa193851c66a889a57d43c1a72669e869be6b6385c02e2edde,12051,21ab37c06bcc755da70ae309fb301126b4b2b87d3cd42de11092a3883b5a0205
705b48d1decc126f,md,outputs\scouting\research_memos\equity_research_memo_01_AUPH.md,True,EQUITY,outputs/scouting,,,phase9b_minimal_datahub_v0_1,705b48d1decc126f9c07776b03d5aa58aebe112013dc36a119cdeaf511a4540b,9052,c1ccc85711a1ce5852671e9734a4cd1d42e8ba570349f13c0804b19fef01a4ae
29bda7c6e9763fb6,md,outputs\scouting\research_memos\equity_research_memo_02_BZ.md,True,EQUITY,outputs/scouting,,,phase9b_minimal_datahub_v0_1,29bda7c6e9763fb61ab61f999a3bc9eaefbccdd33fde88921888a3148952ca00,9035,9047fed1f52f00ed233283b8e3222eb896f7ae0cbdaf3ff14878e6f3185ddb64
10f429897a15b5d5,md,outputs\scouting\research_memos\equity_research_memo_03_ADBE.md,True,EQUITY,outputs/scouting,,,phase9b_minimal_datahub_v0_1,10f429897a15b5d558c477d16035688d658525d76158666c00d7899d17e03f37,9016,9af721999814e3aa0064636b3823b8a84b4938ab78533263869a680f9b2bf10e
708efe33572b331d,csv,outputs\scouting\stage1_balanced_dry_run\balanced_dry_run_passed.csv,True,DRY,outputs/scouting,,,phase9b_minimal_datahub_v0_1,708efe33572b331dd26b18c9db05f8ae8b486e9c464ae328515fd6286436a3c1,21663,39d1bd21bb562cb6d24c6f73ecf170a6a22fc5c6abc27cf9dc11ff3b8b4b4e0a
c23127f52ba8d7e2,csv,outputs\scouting\stage1_balanced_dry_run\balanced_dry_run_rejected.csv,True,DRY,outputs/scouting,,,phase9b_minimal_datahub_v0_1,c23127f52ba8d7e250733402d6ddd222454a1da5c4d458ba8a183c2a7c5bc35b,42350,76d4850c0824ee3356f6781e0cba61a556336b52d282ea6a4d0556fb409f36e6
79c9f09c667777eb,md,outputs\scouting\stage1_balanced_dry_run\balanced_dry_run_report.md,True,DRY,outputs/scouting,,,phase9b_minimal_datahub_v0_1,79c9f09c667777eb82e05828e359f4c9a880a176414e7a0eaea885a15e40d94d,1016,281a4bef6b3c37741693bf35924238946acc959990b9b84dd086dfa0d297462e
5545e51eac6a61d5,json,outputs\scouting\stage1_balanced_dry_run\balanced_dry_run_summary.json,True,DRY,outputs/scouting,,,phase9b_minimal_datahub_v0_1,5545e51eac6a61d500b6338eaebf21c71a31bf3ef60def021e80149e6f923f9d,2236,9f0d4115c673b766ef10dee205d9399b3e469f06f73189cbea86699dfa291074
22a37ea410eb1e63,csv,outputs\scouting\stage1_balanced_dry_run\balanced_dry_run_transitions.csv,True,DRY,outputs/scouting,,,phase9b_minimal_datahub_v0_1,22a37ea410eb1e631dd60a56fe309eb8eac071294744abce8d2675db7d371aa8,80532,a2a7c8033dd85972d940cd95ba2475850e604904f10360fa95b46b4cf38b44a7
9a3242ad3b9d1f1a,csv,outputs\scouting\stage1_balanced_dry_run\balanced_dry_run_watchlist.csv,True,DRY,outputs/scouting,,,phase9b_minimal_datahub_v0_1,9a3242ad3b9d1f1a5ed96f079db253f89f5bd9ee68289da0b85bc5ef04f21f31,14348,2c446ca65d4c24cadfd33ef6c4142b52f165d7eed869761b40d2d40047089c98
82876ef06371e793,csv,outputs\scouting\stage1_balanced_exact_implementation_comparison.csv,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,82876ef06371e79376a2c95bf9d857b89ba732b2743d78d1c3ab4025335741c5,127,5d8b5a23c8a63b015539e1f0bf87708d8738843dbea469f58725488e28d2dfdd
df8ce58a78477f71,md,outputs\scouting\stage1_balanced_exact_implementation_report.md,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,df8ce58a78477f7139e14168ba1a419d4bca1a2bdf083cbd4149f3a04dbb5ddf,713,4a36bc517e6bdfaddc9cb2d51c8f21059a72e7b72a31e58306199e0012a25b35
ee0ceb428515d582,json,outputs\scouting\stage1_balanced_exact_implementation_summary.json,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,ee0ceb428515d5827dc22ebcc5c5f81528a8d51d5e0ba33aa200257c9a19c4fc,1809,124fdf64fa42474725fa0d843481f6cd8692e142e113f81f955c4febab8d235a
3f5a25192861a196,csv,outputs\scouting\stage1_balanced_guarded_implementation_comparison.csv,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,3f5a25192861a1964d50d0311d454437c12635b90549713f2acbe74d28fb9acf,104,3c0b58df36b428fd7fd58f66aa84cb81413fa1ddf6d60a5fd523161adda91412
6ccaa339cc83a8f0,md,outputs\scouting\stage1_balanced_guarded_implementation_report.md,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,6ccaa339cc83a8f086b8adceda071989dd40b31d5b2caaf80958fe8aa554dc2f,475,498c310d6a9394e35d2e06ef8d46d8a7b7d74a6bd57f9aecff7e8ea79a2bcc9c
baa74d586f44b108,json,outputs\scouting\stage1_balanced_guarded_implementation_summary.json,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,baa74d586f44b108c70b4722b407db956253ec32256a630fbcc2638c62b66a12,1453,4558f27d8e224ec2fa4bb7d7f97ad571c0e7149ce95a0171657707325f86cc32
1c32946e6e2fde36,csv,outputs\scouting\stage1_balanced_impact_approval_decision.csv,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,1c32946e6e2fde36940d076abc86ef969ffe81ad966f7b6675f0b06cb64398e1,244,60ac9b2fc68d1a9e367239f19ea34934aa61935bd201c3313d3bb0523550e03f
ff4684e904b54db6,json,outputs\scouting\stage1_balanced_impact_approval_report.json,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,ff4684e904b54db6d8d991f65e7e200478b22291135e4e793e05aed627aa0000,3404,908147a75e69ea722b595725b9b952222b68009e7a94c1916b98250d6de6388f
ab04a4b887478c8f,md,outputs\scouting\stage1_balanced_impact_approval_report.md,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,ab04a4b887478c8fa503dc08b545e6f3ab130690331ba7ee775f7e2b4d330577,2165,5be03c50177fa9379d71771bbb514ff0de4d6dee850d9c5051f85b7966bd0f15
5a5a202ee7b8a934,csv,outputs\scouting\stage1_balanced_impact_reason_summary.csv,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,5a5a202ee7b8a9344f01ba8d18c9a4f0137021d2f6b7a171b8a675762f94f3fc,251,39d85423c3346dfa21520ef7f2d3169b4b2fa562aa01ecab13a75b7e991d28e3
43095104f0e2c1a3,csv,outputs\scouting\stage1_balanced_impact_transition_summary.csv,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,43095104f0e2c1a3dcaa8d854f80c1e255a6f0d41086ab3bd51d9e2aa3a789e9,136,a2855134929e487a26b6ee7ab34fe6d4f526822c7ef2278ae54a47810bdb1c8b
dac3de5963355232,csv,outputs\scouting\stage1_balanced_official_closure_evidence.csv,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,dac3de5963355232ef67ca6f5bc2145bc6754b7552317ae92c7629bfb64a98e8,495,c5140d42e0603791a056b2bb991271c2c3230b12f392e0ed0e407c94a31a1c2a
d5b950ce9c3e4e95,md,outputs\scouting\stage1_balanced_official_closure_report.md,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,d5b950ce9c3e4e95b0af40067c59335b9c87be2a9c5879d94790ebbefcf531c5,1194,671bbfda2de51a4fb0fdf22f95c41039cbdd52e1301819cc9219d9cfc77fafe1
96c8e6e09c25e3df,json,outputs\scouting\stage1_balanced_official_closure_summary.json,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,96c8e6e09c25e3df2d95d19086ce688d2a602579abee5e2b5d170008ebfb8bc7,2418,c45aabce4ad50dedf0ecca63dbd3f5a625078dbc1da8bdf31cd832054a193e64
76cfc61ae6ef5207,csv,outputs\scouting\stage1_candidate_policy_comparison.csv,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,76cfc61ae6ef5207c83b8551ac919ef57f8956aee3e8038d76e7f768d71e2726,846,ee6b7a51219a595f871cb2001612fd080c3454ee8468e31899811d87a1aa7145
6b00a920270c98e4,csv,outputs\scouting\stage1_candidate_policy_decision.csv,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,6b00a920270c98e47e8ed0db20ef5df362a9c28a5f707e36099c5e9672fef6d2,270,4722931a6e6e8df4866ec83dbc4f05368c2fc31d6b3fbd039391b0f3da8b374b
db1987f97da05ed7,json,outputs\scouting\stage1_candidate_policy_decision_report.json,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,db1987f97da05ed745697758b65a03f6741597e3786a1c9f775379b7ccfd4ad0,3609,4ad19800485271e6fdcf35c4b80b71dfc9c29358c1f30fad301d3e809300ebde
c94816b731b81148,md,outputs\scouting\stage1_candidate_policy_decision_report.md,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,c94816b731b8114868f8fe2127842ba276c3de1d2ff6cd79c760980baf30f139,1474,f05aa543116e9c28290b26c4180aa9bb974868680db1351cdace1ab2804ef975
5cc85e188f92c8bc,csv,outputs\scouting\stage1_policy_simulation_aligned_current_base_alignment.csv,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,5cc85e188f92c8bc364f9d49e7518e3c5efc4fc20f75d15954e7472503c47077,32637,cd8663e3ad6e1dca79e08e7b83976690dacea7705edadb4538f9b20126e265cc
bd5a5f22c94b29b9,csv,outputs\scouting\stage1_policy_simulation_aligned_decisions.csv,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,bd5a5f22c94b29b90fad97fad5e386940585cb91840f3b1eea25f86360b57cfa,317751,3d5e7bd3781582d576a8ce1dc04057698938ce1f1ad953f50df42085f11ac726
6433f09fbbc8ec67,json,outputs\scouting\stage1_policy_simulation_aligned_report.json,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,6433f09fbbc8ec67b8ee872dc144de5e3df0f34cb9993a0af67b7fc2468d61a8,5059,d437fb8c9fa2073f65c5a2b317b43398da382af952e0c4bfb149d654764837a4
912b2cb8a0cfd7ba,md,outputs\scouting\stage1_policy_simulation_aligned_report.md,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,912b2cb8a0cfd7babe59d0c38c0f52139426e02ffae55fa5ab21b033b632f2e3,1204,cb5f4a1e69d966ab07f976238814dee1a23e713c37fb4c5f3063176056621620
81ddc46abbba1e67,csv,outputs\scouting\stage1_policy_simulation_aligned_summary.csv,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,81ddc46abbba1e6718478c29d1bebf632ba5c14d67c6ebc8df6c65248101a520,660,2a53adb637f3a93cfbcdf1c8f8fab1f6190a2a849b862c794ec724dd462e90b5
812b03837b1cced5,csv,outputs\scouting\stage1_policy_simulation_bucket_summary.csv,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,812b03837b1cced59a0ac04aceea6a2cc60e5d8f5304610868f7ffd2eff82173,1118,d17b5b22397ae31bd0c7a8e76c13ec40d28d0de74c731e0822eaaf4041f67c6a
d375359b6b6fd7e3,csv,outputs\scouting\stage1_policy_simulation_decisions.csv,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,d375359b6b6fd7e3d8caaaec8534c2af501c2ac0a3d19120d2d8599a661e3975,301044,f695622e69ddfd331769ddbc4ab7b8e6611453559691a38fcc736821cce8f667
5f5e445dd90b179d,csv,outputs\scouting\stage1_policy_simulation_final_current_base_alignment.csv,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,5f5e445dd90b179d56d1248a22a4d1e6e3ce2a45a8ce823c61bc371611bd8c52,48777,db9afd01272b09f33ea4092dd1941d3f03b81a43ae680558fe7bb62f25652ef9
8ee2e5b775c68c71,csv,outputs\scouting\stage1_policy_simulation_final_decisions.csv,True,STAGE1,outputs/scouting,,,phase9b_minimal_datahub_v0_1,8ee2e5b775c68c7193226d11caf5b46b2167ba08557ab887229c8e8c0c92dd9c,314718,d4309974f789977f2f82afbfe80ee09ebbc58961dd17a9aedaba61a66dc699d7
