asset_id,ticker,company_name,country,source,unicorn_status,unicorn_reason,phase
U00293,AUC,ATIF Holdings Limited - Ordinary Shares,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00294,AUDC,AudioCodes Ltd. - Ordinary Shares,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U00296,AUID,authID Inc. - Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00297,AUPH,Aurinia Pharmaceuticals Inc - Common Shares,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00298,AUR,"Aurora Innovation, Inc. - Class A Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00299,AURA,"Aura Biosciences, Inc. - Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00300,AURE,Aurelion Inc. - Class A Ordinary Shares,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00301,AUUD,Auddia Inc. - Common Stock,US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00302,AVAH,Aveanna Healthcare Holdings Inc. - Common Stock,US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00303,AVAT,Avalanche Treasury Corporation - Class A Common Stock,US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00304,AVAV,"AeroVironment, Inc. - Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00305,AVBH,"Avidbank Holdings, Inc. - Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00306,AVBP,"ArriVent BioPharma, Inc. - Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00307,AVGO,Broadcom Inc. - Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U00308,AVIR,"Atea Pharmaceuticals, Inc. - common stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00309,AVLN,Avalyn Pharma Inc. - common stock,US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00310,AVNW,"Aviat Networks, Inc. - Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00311,AVO,"Mission Produce, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U00312,AVPT,"AvePoint, Inc. - Class A Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U00313,AVR,Anteris Technologies Global Corp. - Common Stock,US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00314,AVT,"Avnet, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00315,AVTX,"Avalo Therapeutics, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00316,AVX,Avax One Technology Ltd. - Common Shares,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00317,AVXL,Anavex Life Sciences Corp. - Common Stock,US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00318,AWRE,"Aware, Inc. - Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00319,AXG,Solowin Holdings - Class A Ordinary Share,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00320,AXGN,"Axogen, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00322,AXON,"Axon Enterprise, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U00323,AXSM,"Axsome Therapeutics, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00324,AXTI,AXT Inc - Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00326,AYTU,"Aytu BioPharma, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00328,AZI,Autozi Internet Technology (Global) Ltd. - Class A Ordinary Shares,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00329,AZTA,"Azenta, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:revenue_growth_not_positive,v2.38BT-global-unicorn-flag
U00331,BAER,"Bridger Aerospace Group Holdings, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00332,BAFN,BayFirst Financial Corp. - Common Stock,US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00333,BAND,Bandwidth Inc. - Class A Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00334,BANF,BancFirst Corporation - Common Stock,US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00335,BANL,CBL International Limited - Class B Ordinary Shares,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:revenue_growth_not_positive,v2.38BT-global-unicorn-flag
U00336,BANR,Banner Corporation - Common Stock,US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00338,BAOS,Baosheng Media Group Holdings Limited - Ordinary shares,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00339,BATRA,"Atlanta Braves Holdings, Inc. - Series A Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00340,BATRK,"Atlanta Braves Holdings, Inc. - Series C Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00342,BBCP,"Concrete Pumping Holdings, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion",v2.38BT-global-unicorn-flag
U00344,BBGI,"Beasley Broadcast Group, Inc. - Class A Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00345,BBIO,"BridgeBio Pharma, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00346,BBLG,Bone Biologics Corp - Common Stock,US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00347,BBNX,"Beta Bionics, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00348,BBOT,"BridgeBio Oncology Therapeutics, Inc. - Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00349,BBSI,"Barrett Business Services, Inc. - Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00350,BCAB,"BioAtla, Inc. - Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00351,BCAL,California BanCorp - Common Stock,US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00353,BCAX,Bicara Therapeutics Inc. - Common Stock,US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00354,BCBP,"BCB Bancorp, Inc. (NJ) - Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00355,BCDA,"BioCardia, Inc. - Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00356,BCG,"Binah Capital Group, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00358,BCML,BayCom Corp - Common Stock,US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00359,BCPC,Balchem Corporation - Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00360,BCRX,"BioCryst Pharmaceuticals, Inc. - Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00361,BCTX,BriaCell Therapeutics Corp. - Common Shares,US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00362,BDCI,BTC Development Corp. - Class A Ordinary Shares,US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00363,BDMD,Baird Medical Investment Holdings Ltd - Ordinary Share,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00364,BDSX,"Biodesix, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00365,BDTX,"Black Diamond Therapeutics, Inc. - Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00367,BEAM,Beam Therapeutics Inc. - Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00368,BEAT,"Heartbeam, Inc. - Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00369,BEEM,Beam Global - Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00370,BEEP,Mobile Infrastructure Corporation - Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00371,BELFA,Bel Fuse Inc. - Class A Common Stock,US,us_sec_v2_38g,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00372,BELFB,Bel Fuse Inc. - Class B Common Stock,US,us_sec_v2_38g,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00373,BENF,Beneficient - Class A Common Stock,US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00374,BETR,Better Home & Finance Holding Company - Class A Common Stock,US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00375,BFC,Bank First Corporation - Common Stock,US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00376,BFRG,"Bullfrog AI Holdings, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00377,BFRI,Biofrontera Inc. - Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00378,BFST,"Business First Bancshares, Inc. - Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00379,BGC,"BGC Group, Inc. - Class A Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U00380,BGDE,"Big Digital Energy, Inc. - Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00381,BGIN,Bgin Blockchain Limited - Class A Ordinary Shares,US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00382,BGL,Blue Gold Limited - Class A ordinary shares,US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00383,BGLC,BioNexus Gene Lab Corp - Common stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00384,BGM,BGM Group Ltd. - Class A Ordinary Shares,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00385,BGMS,"Bio Green Med Solution, Inc. - Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00387,BHRB,Burke & Herbert Financial Services Corp. - Common Stock,US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00388,BHST,BioHarvest Sciences Inc. - Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00389,BIAF,"bioAffinity Technologies, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00390,BIIB,Biogen Inc. - Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U00391,BIOA,"BioAge Labs, Inc. - Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00393,BIRD,"Smartbird, Inc. - Class A Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00394,BIVI,BioVie Inc. - Common stock,US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00396,BIYA,Baiya International Group Inc. - Ordinary Shares,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00397,BJDX,"Bluejay Diagnostics, Inc. - Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00398,BJRI,"BJ's Restaurants, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00400,BKNG,Booking Holdings Inc. - Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U00401,BKR,Baker Hughes Company - Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00402,BL,"BlackLine, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U00403,BLBD,Blue Bird Corporation - Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00405,BLFS,"BioLife Solutions, Inc. - Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00406,BLIN,"Bridgeline Digital, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00408,BLKB,"Blackbaud, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:revenue_growth_not_positive,v2.38BT-global-unicorn-flag
U00409,BLLN,"BillionToOne, Inc. - Class A common stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00410,BLMN,"Bloomin' Brands, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00411,BLNE,"Beeline Holdings, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00412,BLNK,Blink Charging Co. - Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00415,BLZE,"Backblaze, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00417,BMBL,Bumble Inc. - common stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00418,BMEA,"Biomea Fusion, Inc. - Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00422,BMR,Beamr Imaging Ltd. - Ordinary Share,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00423,BMRA,"Biomerica, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00424,BMRC,Bank of Marin Bancorp - Common Stock,US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00425,BMRN,BioMarin Pharmaceutical Inc. - Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U00426,BNAI,Brand Engagement Network Inc. - Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00427,BNBX,BNB Plus Corp. - Common Stock,US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00428,BNC,CEA Industries Inc. - Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00429,BNGO,"Bionano Genomics, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00430,BNKK,"Bonk, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00432,BNTC,Benitec Biopharma Inc. - Common Stock,US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00434,BODI,"The Beachbody Company, Inc. - Class A Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:revenue_growth_not_positive,v2.38BT-global-unicorn-flag
U00435,BOF,BranchOut Food Inc. - Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00436,BOKF,BOK Financial Corporation - Common Stock,US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00437,BOLD,"Boundless Bio, Inc. - Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00438,BOLT,"Bolt Biotherapeutics, Inc. - Common Stock",US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00439,BON,Bon Natural Life Limited - Class A Ordinary Shares,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion",v2.38BT-global-unicorn-flag
U00440,BOOM,DMC Global Inc. - Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:revenue_growth_not_positive,v2.38BT-global-unicorn-flag
U00441,BOSC,B.O.S. Better Online Solutions - Ordinary Shares,US,us_sec_v2_38g,EVALUATED_UNICORN,us_fundamental_momentum_flag_true_real_revenue_growth_and_margin_expansion_and_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00443,BOTJ,"Bank of the James Financial Group, Inc. - Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00444,BOXL,Boxlight Corporation - Class A Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:revenue_growth_not_positive,no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00446,BPOP,"Popular, Inc. - Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00447,BPRN,"Princeton Bancorp, Inc. - Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00451,BRCB,"Black Rock Coffee Bar, Inc. - Class A Common Stock",US,us_sec_v2_38g,INSUFFICIENT_DATA,us_growth_features_not_computable_for_this_company,v2.38BT-global-unicorn-flag
U00453,BRFH,Barfresh Food Group Inc. - Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
U00454,BRID,Bridgford Foods Corporation - Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,"us_fundamental_momentum_flag_false:no_real_margin_expansion,no_real_positive_free_cash_flow",v2.38BT-global-unicorn-flag
U00455,BRKR,Bruker Corporation - Common Stock,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_margin_expansion,v2.38BT-global-unicorn-flag
U00456,BRLS,Borealis Foods Inc. - Class A Common Shares,US,us_sec_v2_38g,EVALUATED_NOT_UNICORN,us_fundamental_momentum_flag_false:no_real_positive_free_cash_flow,v2.38BT-global-unicorn-flag
