asset_id,ticker,company_name,exchange,cik,identity_status,enrichment_status,submissions_available,companyfacts_available,basic_concepts_available,available_forms,latest_filing_date,latest_10k_date,latest_10q_date,sec_taxonomies,facts_count,review_reason,evidence_hash,phase
U01638,KSPI,Joint Stock Company Kaspi.kz - American Depository Shares,NASDAQ,0001985487,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,373b1d858cb6ff0908b36a1b2fc6065e92ac87f10866469d5811d054bfd5e221,v2.38E
U01639,KTCC,Key Tronic Corporation - Common Stock,NASDAQ,0000719733,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,cbfec7d61359a920f344c58ff9c71eda3185aa19c8aad152477168675e0c163c,v2.38E
U01640,KTOS,"Kratos Defense & Security Solutions, Inc. - Common Stock",NASDAQ,0001069258,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,bb8dbaeb67f6b980a4758ba3e7635eb76492c9281170cb7def37e1f73ffd6288,v2.38E
U01641,KTTA,Pasithea Therapeutics Corp. - Common Stock,NASDAQ,0001841330,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,f8034748a09b0be748039893ae65e7da1618c89721b1558c03cb35b93f19fc56,v2.38E
U01642,KTWO,K2 Capital Acquisition Corporation - Class A Ordinary Share,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,3ca77df5dc1d465cd6a2f9dcd0225290ffce1dc98f5fd497b3560d811ddd683b,v2.38E
U01643,KURA,"Kura Oncology, Inc. - Common Stock",NASDAQ,0001422143,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,753d1cf5e770edef000ac724ec778469bde252f13be3ad3cc601c1489507e2fc,v2.38E
U01644,KUST,"Kustom Entertainment, Inc. - Common Stock",NASDAQ,0001342958,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,f2bc1b4b6470bf4cb8df297d136f60b939b9bee6072981446489136898a48e66,v2.38E
U01645,KVAC,Keen Vision Acquisition Corporation - Ordinary Shares,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,b0f9c3f089da7067252aa5f7ca70441e057e65b1df6ddfddc85bcbad587d0230,v2.38E
U01646,KVHI,"KVH Industries, Inc. - Common Stock",NASDAQ,0001007587,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,5e9b88ee80bf8d3ee865771252937694792d8619c4a12f7ad4b2a491ffb755d3,v2.38E
U01647,KWM,"K Wave Media, Ltd. - Ordinary Shares",NASDAQ,0002000756,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,bc9f4737f5a6d34dd517901526db87cf877bac0225864ab17c6bae20ed683cca,v2.38E
U01648,KXIN,Kaixin Holdings - Ordinary Shares,NASDAQ,0001713539,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,1d66d674976f00a48484e1be782930d073452229b2959e7cd8dba73c8e71544b,v2.38E
U01649,KYIV,Kyivstar Group Ltd. - Common Shares,NASDAQ,0002062440,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,e98a119d9a90610075dee4bc55f23317d0054c8a1b6c44a58dd58dd1088289f8,v2.38E
U01650,KYMR,"Kymera Therapeutics, Inc. - Common Stock",NASDAQ,0001815442,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,779b5e7a48b456e7d65a8a402b3fc109640f9af59789def5416d45f8e829a903,v2.38E
U01651,KYNB,"Kyntra Bio, Inc. - Common Stock",NASDAQ,0000921299,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,929f3aa16d0e653e74887d6757edf4cd9ee28ea7935c8a12712793011f071d56,v2.38E
U01652,KYTX,"Kyverna Therapeutics, Inc. - Common Stock",NASDAQ,0001994702,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,36f10d4b40b4a944486ff7c8fb3bd011f22a1707a4a7c7c8b2b2a3a5cc309b7c,v2.38E
U01653,LAB,Standard BioTools Inc. - Common Stock,NASDAQ,0001162194,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,e523d38dd688c32cc22f8aac1f56e1f196164e98b3a5eebaf7a19b758d32e017,v2.38E
U01654,LABT,Lakewood-Amedex Biotherapeutics Inc. - Common Stock,NASDAQ,0002079272,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,db80fd5739d50ca9e884fa49d818bbae1cf3d0df8d11c510ae15f08f04b8204e,v2.38E
U01655,LAES,SEALSQ Corp - Ordinary Shares,NASDAQ,0001951222,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,5b7de835b72247a06a3e1ac5d51487474808d5e0072242479a6e03739fbdea0f,v2.38E
U01656,LAFA,LaFayette Acquisition Corp. - Ordinary Share,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,c3b9623c8224d5f0d8b99c215ac0839f6225b7426105f5f87b1e3023dfecbda0,v2.38E
U01657,LAKE,"Lakeland Industries, Inc. - Common Stock",NASDAQ,0000798081,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,a0c85629c37ced49907db804a0fc511fbd332045502eb63655982eee9b0c4265,v2.38E
U01658,LAMR,Lamar Advertising Company - Class A Common Stock,NASDAQ,0001090425,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,86dd6e46ec79164d9722baeb19f062080bb213d7c6ea7b9c3e22cb1134e706e8,v2.38E
U01659,LAND,Gladstone Land Corporation - Common Stock,NASDAQ,0001495240,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,4fd9fb07126313ab184e14f5d83b73385cd809f6819cf04090be6fe80678d66d,v2.38E
U01660,LARK,Landmark Bancorp Inc. - Common Stock,NASDAQ,0001141688,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,4df2916792dae687ab80357cd947f7bb8839f426181cb717b927e319a5e3845c,v2.38E
U01661,LASE,Laser Photonics Corporation - Common Stock,NASDAQ,0001807887,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,289a2d13070dd117a6d6f744f28937eb1eff875e4c68e9b6f1e643e099f260c7,v2.38E
U01662,LASR,"nLIGHT, Inc. - Common Stock",NASDAQ,0001124796,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,d6baeff1e967c988d673488da263c9af0add03c61c9595cb45735a54d9c1d799,v2.38E
U01663,LATA,Galata Acquisition Corp. II - Class A Ordinary Shares,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,febfef19e37591aa98cc7fc3c5c782e52268a3b6e08217f30cd7a95a8a170849,v2.38E
U01664,LAUR,"Laureate Education, Inc. - Common Stock",NASDAQ,0000912766,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,484db29a987d88b966b7b96c22abeb24e7383b05fe74220ac5d734a66f0bc69f,v2.38E
U01665,LAWR,"Robot Consulting Co., Ltd. - ADS",NASDAQ,0002007599,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,846028c08a32c1df88ba3a3c896252019f87690e94d65fea532f1f7f75bb3590,v2.38E
U01666,LBGJ,Li Bang International Corporation Inc. - Class A Ordinary Shares,NASDAQ,0001896425,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,f2a50f95e3c4695944f4d709b766d47471ee9eacbc8334a9286a9ab781a8e53b,v2.38E
U01667,LBRDA,Liberty Broadband Corporation - Class A Common Stock,NASDAQ,,US_SEC_CIK_MISSING,SEC_CIK_REVIEW_REQUIRED,false,false,,,,,,,0,ticker not found in SEC company_tickers_exchange cache,52b2fb8cf8718aba3520e0ed7cccffd98f96c613fa9400014261d28c8b2a71c8,v2.38E
U01668,LBRDK,Liberty Broadband Corporation - Class C Common Stock,NASDAQ,,US_SEC_CIK_MISSING,SEC_CIK_REVIEW_REQUIRED,false,false,,,,,,,0,ticker not found in SEC company_tickers_exchange cache,dbc6c8708979d3b2eb22688bd6411a95c16b808c2608ec427f5c7131ee14f169,v2.38E
U01669,LBRX,LB Pharmaceuticals Inc - Common Stock,NASDAQ,0001691082,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,d3b42382a7dce450b522acad4ab31c26e2b0366a6267ef9e78b326b966a95132,v2.38E
U01670,LBTYA,Liberty Global Ltd. - Class A Common Shares,NASDAQ,0001570585,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,c284d0fa771b0b21f82afb69c9b7ffa2805090b8640a78f7393dd90eea7a4c65,v2.38E
U01671,LBTYB,Liberty Global Ltd. - Class B Common Shares,NASDAQ,0001570585,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,dfab1e0d644a53d495941de17e2bda1365834e42448da336f8cf703191087fa7,v2.38E
U01672,LBTYK,Liberty Global Ltd. - Class C Common Shares,NASDAQ,0001570585,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,69bec35e706cda7446409584b44cada79e72e1a4738cebdd72dbe89de07ddcec,v2.38E
U01673,LCCC,Lakeshore Acquisition III Corp. - Ordinary Shares,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,258abd8c22ebaeda48bbf3802f44b8b17086da54757e6322a996617891d744f9,v2.38E
U01674,LCFY,Locafy Limited - Ordinary Share,NASDAQ,0001875547,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,778dc5707604e0f679e1a927c482f48bf11849bc9fd30a8262082480e03ae34d,v2.38E
U01675,LCID,"Lucid Group, Inc. - Common Stock",NASDAQ,0001811210,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,97888ea4da5fb132b3d58417c3128bb4f2c17fc6752e1ebbba8cc13ffd110a18,v2.38E
U01676,LCNB,LCNB Corporation - Common Stock,NASDAQ,0001074902,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,0e717f6cb2d6294f34c2ba810abe0228e4eda2da14d38d5db63dee5e5b5b3538,v2.38E
U01677,LCUT,"Lifetime Brands, Inc. - Common Stock",NASDAQ,0000874396,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,c6074d7b0f21c8349f1494fdd3af9ce11f2254ec7ed5f184ebccbee7bf95df7f,v2.38E
U01678,LE,"Lands' End, Inc. - Common Stock",NASDAQ,0000799288,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,ac1a041273127c7af3473b5bf67e57690803f3ce5c2e4ef1c3ec5a031f83e8fb,v2.38E
U01679,LECO,"Lincoln Electric Holdings, Inc. - Common Shares",NASDAQ,0000059527,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,30f7bb5237c5531de637bb0d1043fd3ddcd9e573e8e0751002c1414558ca8695,v2.38E
U01680,LEDS,SemiLEDS Corporation - Common Stock,NASDAQ,0001333822,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,fa1b21e64316189e6dbc8016ef87840c3c310347ad1a15081e4fe47dfba3fd9b,v2.38E
U01681,LEE,"Lee Enterprises, Incorporated - Common Stock",NASDAQ,0000058361,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,0fc529b23769087c2508c63510df075d156a5afc7a07c3dd5e11e6baea37c7e3,v2.38E
U01682,LEGH,Legacy Housing Corporation - Common Stock,NASDAQ,0001436208,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,d58f2f0f25117402bc11539b398c167361e60b77323a0962bdc1a6915959d6e7,v2.38E
U01683,LENZ,"LENZ Therapeutics, Inc. - Common Stock",NASDAQ,0001815776,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,a63c5a9ece8f56e8640c4c95defe2509397d80e1609a38877cc3d884003bed7f,v2.38E
U01684,LESL,"Leslie's, Inc. - Common Stock",NASDAQ,0001821806,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,f6b8a97507e234361b8c3d454ac5c0b34352197517d4644a80ec1a18c8855103,v2.38E
U01685,LEXX,Lexaria Bioscience Corp. - Common Stock,NASDAQ,0001348362,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,6dd88ea48083a241b1c6d24b0b296f80e1497a80f8cb908601d670e232c9f388,v2.38E
U01686,LFAC,Leapfrog Acquisition Corporation - Class A Ordinary Shares,NASDAQ,,US_SEC_NOT_ELIGIBLE,SEC_NOT_ELIGIBLE,false,false,,,,,,,0,company_name_indicates_acquisition_company_or_blank_check,5144ea30c0b964c0d5702350cf0c91a70773dcfb31d8dde872d3f0636a4f2a51,v2.38E
U01687,LFCR,"Lifecore Biomedical, Inc. - Common Stock",NASDAQ,0001005286,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,e817e119c7e3847fc533b9292a9cca0748cc05e564293a315fcf5cd3144af484,v2.38E
U01688,LFMD,"LifeMD, Inc. - Common Stock",NASDAQ,0000948320,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,53fd7e1886feeaa123784f3ca56fdde3450e4102e211e82c3e2f76df376c5e11,v2.38E
U01689,LFST,"LifeStance Health Group, Inc. - Common Stock",NASDAQ,0001845257,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,2d43ab8ceb3881dedcfbd79c1c48d6aa34b3f34189efe4eb61448b58ccf7b993,v2.38E
U01690,LFTO,"Liftoff Mobile, Inc. - Common Stock",NASDAQ,0001850351,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,1ee22bbda9cdda0a9c17c9898fc7528a5973913f51e7a3fd304bde73b9f66ce3,v2.38E
U01691,LFUS,"Littelfuse, Inc. - Common Stock",NASDAQ,0000889331,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,0ae36034a4749e98011af0d17e167bf8e0fb4325e7aa0eb81e25a1beeb22da37,v2.38E
U01692,LFVN,Lifevantage Corporation - Common Stock,NASDAQ,0000849146,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,5e2eb9d0c6547b737a9a26080deb8e8e14a4ccbae9884cc5127515de74ca0822,v2.38E
U01693,LFWD,Lifeward Ltd. - Ordinary Shares,NASDAQ,0001607962,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,84d514a8020ccc5019d306854d6f4d4145f3cd6ca08891370f154b5a09283613,v2.38E
U01694,LGCL,Lucas GC Limited - Class A Ordinary Shares,NASDAQ,0001954694,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,c97a849b9af6f5028e329706e6d514b60e806de5a610045a0162fad706cefb04,v2.38E
U01695,LGHL,Lion Group Holding Ltd. - American Depositary Share,NASDAQ,0001806524,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,c6cb8f8ab596f0c1efd44821579c0c7de94d89078a3bb63023f90c4d63f10afc,v2.38E
U01696,LGIH,"LGI Homes, Inc. - Common Stock",NASDAQ,0001580670,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,c84de719646222e3c640dc6d04077c0204ffc4dcdd7360a54a700bfe8401da03,v2.38E
U01697,LGN,Legence Corp. - Class A Common stock,NASDAQ,0002052568,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,eab807ababe10efa983d3f809474a6bc79aecea1a54baa1f67158ea948a5c228,v2.38E
U01698,LGND,Ligand Pharmaceuticals Incorporated - Common Stock,NASDAQ,0000886163,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,bc3c73a1ba736424d063a8f0b120a4d65afe6a77ef0e5506f2b242b1b673e2a0,v2.38E
U01699,LGO,Largo Inc. - Common Shares,NASDAQ,0001400438,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,b6e62ec68d8bdd82085b5833457b022b06d24736f62cdfc5a430b1d97a0b5ee1,v2.38E
U01700,LGVN,Longeveron Inc. - Class A Common stock,NASDAQ,0001721484,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,6d4658f4a7752d1c032646d0adee20200655106aa0052eb4f197b98016097722,v2.38E
U01701,LHAI,Linkhome Holdings Inc. - Common stock,NASDAQ,0002017758,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,5caedbf5e5f3179d890d844f0a1790af10c2007a5bed34a06ff70b3c14fb9c1d,v2.38E
U01702,LHSW,Lianhe Sowell International Group Ltd - Class A Ordinary Shares,NASDAQ,0002004024,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,9bc605ae8af0787e6c89bb0f67de8a03e25d6a7f0a1685a02cc8ad128ab828bf,v2.38E
U01703,LICN,Lichen International Limited - Class A Ordinary Shares,NASDAQ,0001876766,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,2658918ef88555fd7fe015de653556612f73401de19b06d5c16f1121b5472e18,v2.38E
U01704,LIDR,"AEye, Inc. - Class A Common Stock",NASDAQ,0001818644,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,73456d6aa0deb3350daf215af3d0fb14f0a92644d4a611f0509cb8c4e9d7ff60,v2.38E
U01705,LIEN,"Chicago Atlantic BDC, Inc. - Common Stock",NASDAQ,0001843162,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,12c2cf4f492f90ffa34f6f778013af0c715b7e162f8f1c22148dbc7ee7f9af4e,v2.38E
U01706,LIF,"Life360, Inc. - Common Stock",NASDAQ,0001581760,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,fee75c1607117208225b24d61ef2ab27b6ebf11ad17d6cdcce3fef595335c21d,v2.38E
U01707,LIFE,Ethos Technologies Inc. - Class A Common Stock,NASDAQ,0001788451,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,c32731ac0445680c0bbb5aa6270179416a191451a87ccd4f98431cc258c5d9f5,v2.38E
U01708,LILA,Liberty Latin America Ltd. - Class A Common Stock,NASDAQ,0001712184,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,2555d15d2d3c6ae7d5a6a3fd48474498ec26b5fd16936773c0a26d22b482856f,v2.38E
U01709,LILAK,Liberty Latin America Ltd. - Class C Common Stock,NASDAQ,0001712184,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,6b3faacc1a03babee082f84488b3074abf7d8fb94f492cc5bbee7c3f93fe8a4a,v2.38E
U01710,LILAP,Liberty Latin America Ltd. - 9.0% Fixed Rate Cumulative Perpetual Redeemable Series A Preference Shares,NASDAQ,0001712184,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,b0b0760a7f7ca435b928fd01e1730de1bf31f42b784e9272e4fbf3625c13c1e7,v2.38E
U01711,LIME,"Neutron Holdings, Inc. - Common Stock",NASDAQ,0001699963,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,6d1b16afd1265964b273400e9c542b82a5534282cecfb509c68750634964d022,v2.38E
U01712,LIMN,"Liminatus Pharma, Inc. - Class A Common Stock",NASDAQ,0001971387,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,fcd6fa2c7e847404dfb0555c46af597e62007dd4e253dbc2c61395418566d4bb,v2.38E
U01713,LIN,Linde plc - Ordinary Shares,NASDAQ,0001707925,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,bef78d52e00770d4e8ecc495f25f6eba49a38bad45a2393c40c648e3caa04b00,v2.38E
U01714,LINC,Lincoln Educational Services Corporation - Common Stock,NASDAQ,0001286613,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,0025ce935055038a63b7e61245bb0fe1cc49ff0d50c4d8dcbaccfb55f6e59b38,v2.38E
U01715,LIND,Lindblad Expeditions Holdings Inc. - Common Stock,NASDAQ,0001512499,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,65393310ef79c6ec0f6365438078928f5187cc0a74886f32c43aba6a92e45560,v2.38E
U01716,LINE,"Lineage, Inc. - Common Stock",NASDAQ,0001868159,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,d0aaf975906551554e54fb09b0ef9b1ba473e6d4d654aed7fb9bd97e96d01a44,v2.38E
U01717,LINK,"Interlink Electronics, Inc. - Common Stock",NASDAQ,0000828146,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,8b4d1139988087cf810ed17c5fdcc0a129c51ecb9c4155a4d0f29648ebac712c,v2.38E
U01718,LIQT,"LiqTech International, Inc. - Common Stock",NASDAQ,0001307579,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,8bad36f6acc2e2a07d65ab7e4215f6725dfca4f232a3744ec9a9acd23964287d,v2.38E
U01719,LITE,Lumentum Holdings Inc. - Common Stock,NASDAQ,0001633978,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,b0f8d4fab466e46f0814132334cedc8b69281a06727bec9374011c6afc6abb9a,v2.38E
U01720,LITS,"Lite Strategy, Inc. - Common Stock",NASDAQ,0001262104,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,838f3e8238b33e5883e08824f006e4736195a7820a6e1d14c86fd1468ffb371b,v2.38E
U01721,LIVE,Live Ventures Incorporated - Common Stock,NASDAQ,0001045742,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,de2934d1b3952fa3586e7f0189d99048cb275f4ae15ffeeaf1c247944b7924f1,v2.38E
U01722,LIVN,LivaNova PLC - Ordinary Shares,NASDAQ,0001639691,US_SEC_CIK_RESOLVED,SEC_CIK_RESOLVED_PENDING_COLLECTION,false,false,,,,,,,0,SEC submissions/companyfacts not cached,5a5d4231ab3c3e7dcdb9ec26c593027d4b22146efb4aa5d397e3abfae8d3616a,v2.38E
