asset_id,ticker,cik,feature,reason,current_fy,previous_fy,metric,phase
U00145,ALMR,0002104204,fundamental_momentum_flag,no_annual_evidence,,,,v2.38G
U00146,ALMS,0001847367,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00146,ALMS,0001847367,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00146,ALMS,0001847367,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00146,ALMS,0001847367,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00147,ALMU,0001828805,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00147,ALMU,0001828805,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00147,ALMU,0001828805,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00148,ALNT,0000046129,net_income_yoy_growth,missing_previous_year,2025,2024,net_income,v2.38G
U00148,ALNT,0000046129,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00148,ALNT,0000046129,return_on_assets,missing_or_invalid_assets,2025,,assets,v2.38G
U00148,ALNT,0000046129,return_on_equity,missing_or_invalid_equity,2025,,equity,v2.38G
U00148,ALNT,0000046129,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00149,ALNY,0001178670,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00149,ALNY,0001178670,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00150,ALOT,0000008146,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2026,2025,net_income,v2.38G
U00150,ALOT,0000008146,cash_conversion_ratio,missing_or_invalid_net_income,2026,,net_income,v2.38G
U00151,ALOV,0002083989,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00151,ALOV,0002083989,net_income_yoy_growth,missing_previous_year,2025,2024,net_income,v2.38G
U00151,ALOV,0002083989,operating_cash_flow_yoy_growth,missing_previous_year,2025,2024,operating_cash_flow,v2.38G
U00151,ALOV,0002083989,assets_yoy_growth,missing_previous_year,2025,2024,assets,v2.38G
U00151,ALOV,0002083989,equity_yoy_growth,missing_previous_year,2025,2024,equity,v2.38G
U00151,ALOV,0002083989,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00151,ALOV,0002083989,return_on_equity,missing_or_invalid_equity,2025,,equity,v2.38G
U00151,ALOV,0002083989,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00151,ALOV,0002083989,free_cash_flow,missing_cash_flow_or_capex,2025,,operating_cash_flow|capex,v2.38G
U00151,ALOV,0002083989,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00151,ALOV,0002083989,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00151,ALOV,0002083989,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00152,ALOY,0001567900,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00152,ALOY,0001567900,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00152,ALOY,0001567900,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00152,ALOY,0001567900,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00152,ALOY,0001567900,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00152,ALOY,0001567900,liabilities_to_assets,missing_or_invalid_assets,2025,,assets,v2.38G
U00152,ALOY,0001567900,free_cash_flow,missing_cash_flow_or_capex,2025,,operating_cash_flow|capex,v2.38G
U00152,ALOY,0001567900,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00152,ALOY,0001567900,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00152,ALOY,0001567900,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00153,ALP,0001095435,revenue_yoy_growth,missing_previous_year,2018,2017,revenue,v2.38G
U00153,ALP,0001095435,net_income_yoy_growth,missing_previous_year,2018,2017,net_income,v2.38G
U00153,ALP,0001095435,operating_cash_flow_yoy_growth,missing_previous_year,2018,2017,operating_cash_flow,v2.38G
U00153,ALP,0001095435,assets_yoy_growth,missing_previous_year,2018,2017,assets,v2.38G
U00153,ALP,0001095435,equity_yoy_growth,missing_previous_year,2018,2017,equity,v2.38G
U00153,ALP,0001095435,net_margin,missing_or_invalid_revenue,2018,,revenue,v2.38G
U00153,ALP,0001095435,return_on_assets,missing_or_invalid_assets,2018,,assets,v2.38G
U00153,ALP,0001095435,operating_cash_flow_margin,missing_or_invalid_revenue,2018,,revenue,v2.38G
U00153,ALP,0001095435,liabilities_to_assets,missing_or_invalid_assets,2018,,assets,v2.38G
U00153,ALP,0001095435,equity_to_assets,missing_or_invalid_assets,2018,,assets,v2.38G
U00153,ALP,0001095435,free_cash_flow,missing_cash_flow_or_capex,2018,,operating_cash_flow|capex,v2.38G
U00153,ALP,0001095435,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2018,,revenue,v2.38G
U00153,ALP,0001095435,capex_to_revenue,missing_or_invalid_revenue_or_capex,2018,,revenue,v2.38G
U00155,ALRM,0001459200,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00155,ALRM,0001459200,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00155,ALRM,0001459200,return_on_assets,missing_or_invalid_assets,2025,,assets,v2.38G
U00155,ALRM,0001459200,return_on_equity,missing_or_invalid_equity,2025,,equity,v2.38G
U00155,ALRM,0001459200,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00156,ALRS,0000903419,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00156,ALRS,0000903419,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00156,ALRS,0000903419,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00156,ALRS,0000903419,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00156,ALRS,0000903419,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00157,ALT,0001326190,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00157,ALT,0001326190,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00157,ALT,0001326190,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00158,ALTI,0001838615,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00158,ALTI,0001838615,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00158,ALTI,0001838615,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00158,ALTI,0001838615,free_cash_flow,missing_cash_flow_or_capex,2025,,operating_cash_flow|capex,v2.38G
U00158,ALTI,0001838615,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00158,ALTI,0001838615,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00159,ALTO,0000778164,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00159,ALTO,0000778164,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00161,ALXO,0001810182,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00161,ALXO,0001810182,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00161,ALXO,0001810182,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00161,ALXO,0001810182,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00161,ALXO,0001810182,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00161,ALXO,0001810182,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00161,ALXO,0001810182,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00161,ALXO,0001810182,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00162,ALZN,0001677077,revenue_yoy_growth,missing_previous_year,2026,2025,revenue,v2.38G
U00162,ALZN,0001677077,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2026,2025,net_income,v2.38G
U00162,ALZN,0001677077,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2026,2025,operating_cash_flow,v2.38G
U00162,ALZN,0001677077,net_margin,missing_or_invalid_revenue,2026,,revenue,v2.38G
U00162,ALZN,0001677077,operating_cash_flow_margin,missing_or_invalid_revenue,2026,,revenue,v2.38G
U00162,ALZN,0001677077,free_cash_flow,missing_cash_flow_or_capex,2026,,operating_cash_flow|capex,v2.38G
U00162,ALZN,0001677077,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2026,,revenue,v2.38G
U00162,ALZN,0001677077,capex_to_revenue,missing_or_invalid_revenue_or_capex,2026,,revenue,v2.38G
U00162,ALZN,0001677077,cash_conversion_ratio,missing_or_invalid_net_income,2026,,net_income,v2.38G
U00163,AMAL,0001823608,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00163,AMAL,0001823608,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00163,AMAL,0001823608,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00163,AMAL,0001823608,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00163,AMAL,0001823608,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00166,AMBA,0001280263,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2026,2025,net_income,v2.38G
U00166,AMBA,0001280263,free_cash_flow,missing_cash_flow_or_capex,2026,,operating_cash_flow|capex,v2.38G
U00166,AMBA,0001280263,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2026,,revenue,v2.38G
U00166,AMBA,0001280263,capex_to_revenue,missing_or_invalid_revenue_or_capex,2026,,revenue,v2.38G
U00166,AMBA,0001280263,cash_conversion_ratio,missing_or_invalid_net_income,2026,,net_income,v2.38G
U00167,AMCI,0001937891,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00167,AMCI,0001937891,equity_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,equity,v2.38G
U00167,AMCI,0001937891,free_cash_flow,missing_cash_flow_or_capex,2025,,operating_cash_flow|capex,v2.38G
U00167,AMCI,0001937891,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00167,AMCI,0001937891,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00167,AMCI,0001937891,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00168,AMCX,0001514991,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00169,AMD,0000002488,liabilities_to_assets,missing_or_invalid_assets,2025,,assets,v2.38G
U00170,AMGN,0000318154,liabilities_to_assets,missing_or_invalid_assets,2025,,assets,v2.38G
U00171,AMIX,0001617867,revenue_yoy_growth,invalid_or_nonpositive_previous_denominator,2026,2025,revenue,v2.38G
U00171,AMIX,0001617867,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2026,2025,net_income,v2.38G
U00171,AMIX,0001617867,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2026,2025,operating_cash_flow,v2.38G
U00171,AMIX,0001617867,net_margin,missing_or_invalid_revenue,2026,,revenue,v2.38G
U00171,AMIX,0001617867,operating_cash_flow_margin,missing_or_invalid_revenue,2026,,revenue,v2.38G
U00171,AMIX,0001617867,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2026,,revenue,v2.38G
U00171,AMIX,0001617867,capex_to_revenue,missing_or_invalid_revenue_or_capex,2026,,revenue,v2.38G
U00171,AMIX,0001617867,cash_conversion_ratio,missing_or_invalid_net_income,2026,,net_income,v2.38G
U00173,AMLX,0001658551,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00173,AMLX,0001658551,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00173,AMLX,0001658551,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00173,AMLX,0001658551,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00173,AMLX,0001658551,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00173,AMLX,0001658551,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00173,AMLX,0001658551,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00174,AMOD,0001862463,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00174,AMOD,0001862463,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00174,AMOD,0001862463,equity_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,equity,v2.38G
U00174,AMOD,0001862463,return_on_equity,missing_or_invalid_equity,2025,,equity,v2.38G
U00174,AMOD,0001862463,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00175,AMPG,0001518461,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00175,AMPG,0001518461,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00175,AMPG,0001518461,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00177,AMPL,0001866692,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00177,AMPL,0001866692,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00178,AMRX,0001723128,net_income_yoy_growth,missing_previous_year,2025,2024,net_income,v2.38G
U00178,AMRX,0001723128,equity_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,equity,v2.38G
U00178,AMRX,0001723128,return_on_equity,missing_or_invalid_equity,2025,,equity,v2.38G
U00178,AMRX,0001723128,liabilities_to_assets,missing_or_invalid_assets,2025,,assets,v2.38G
U00179,AMSC,0000880807,revenue_yoy_growth,missing_previous_year,2026,2025,revenue,v2.38G
U00179,AMSC,0000880807,net_margin,missing_or_invalid_revenue,2026,,revenue,v2.38G
U00179,AMSC,0000880807,operating_cash_flow_margin,missing_or_invalid_revenue,2026,,revenue,v2.38G
U00179,AMSC,0000880807,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2026,,revenue,v2.38G
U00179,AMSC,0000880807,capex_to_revenue,missing_or_invalid_revenue_or_capex,2026,,revenue,v2.38G
U00181,AMSS,0001851491,revenue_yoy_growth,no_annual_evidence,,,,v2.38G
U00181,AMSS,0001851491,net_income_yoy_growth,no_annual_evidence,,,,v2.38G
U00181,AMSS,0001851491,operating_cash_flow_yoy_growth,no_annual_evidence,,,,v2.38G
U00181,AMSS,0001851491,assets_yoy_growth,no_annual_evidence,,,,v2.38G
U00181,AMSS,0001851491,equity_yoy_growth,no_annual_evidence,,,,v2.38G
U00181,AMSS,0001851491,net_margin,no_annual_evidence,,,,v2.38G
U00181,AMSS,0001851491,return_on_assets,no_annual_evidence,,,,v2.38G
U00181,AMSS,0001851491,return_on_equity,no_annual_evidence,,,,v2.38G
U00181,AMSS,0001851491,operating_cash_flow_margin,no_annual_evidence,,,,v2.38G
U00181,AMSS,0001851491,liabilities_to_assets,no_annual_evidence,,,,v2.38G
U00181,AMSS,0001851491,equity_to_assets,no_annual_evidence,,,,v2.38G
U00181,AMSS,0001851491,free_cash_flow,no_annual_evidence,,,,v2.38G
U00181,AMSS,0001851491,free_cash_flow_margin,no_annual_evidence,,,,v2.38G
U00181,AMSS,0001851491,capex_to_revenue,no_annual_evidence,,,,v2.38G
U00181,AMSS,0001851491,cash_conversion_ratio,no_annual_evidence,,,,v2.38G
U00181,AMSS,0001851491,growth_acceleration_flag,no_annual_evidence,,,,v2.38G
U00181,AMSS,0001851491,margin_expansion_flag,no_annual_evidence,,,,v2.38G
U00181,AMSS,0001851491,positive_fcf_flag,no_annual_evidence,,,,v2.38G
U00181,AMSS,0001851491,balance_strength_flag,no_annual_evidence,,,,v2.38G
U00181,AMSS,0001851491,fundamental_momentum_flag,no_annual_evidence,,,,v2.38G
U00182,AMST,0001807166,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00182,AMST,0001807166,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00182,AMST,0001807166,liabilities_to_assets,missing_or_invalid_assets,2025,,assets,v2.38G
U00182,AMST,0001807166,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00183,AMTX,0000738214,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00183,AMTX,0000738214,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00183,AMTX,0000738214,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00183,AMTX,0000738214,equity_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,equity,v2.38G
U00183,AMTX,0000738214,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00183,AMTX,0000738214,return_on_equity,missing_or_invalid_equity,2025,,equity,v2.38G
U00183,AMTX,0000738214,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00183,AMTX,0000738214,liabilities_to_assets,missing_or_invalid_assets,2025,,assets,v2.38G
U00183,AMTX,0000738214,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00183,AMTX,0000738214,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00183,AMTX,0000738214,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00184,AMZN,0001018724,liabilities_to_assets,missing_or_invalid_assets,2025,,assets,v2.38G
U00184,AMZN,0001018724,free_cash_flow,missing_cash_flow_or_capex,2025,,operating_cash_flow|capex,v2.38G
U00184,AMZN,0001018724,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00184,AMZN,0001018724,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00185,ANAB,0001370053,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00185,ANAB,0001370053,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00185,ANAB,0001370053,liabilities_to_assets,missing_or_invalid_assets,2025,,assets,v2.38G
U00185,ANAB,0001370053,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00188,ANGI,0001705110,net_income_yoy_growth,missing_previous_year,2025,2024,net_income,v2.38G
U00188,ANGI,0001705110,operating_cash_flow_yoy_growth,missing_previous_year,2025,2024,operating_cash_flow,v2.38G
U00188,ANGI,0001705110,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00188,ANGI,0001705110,return_on_assets,missing_or_invalid_assets,2025,,assets,v2.38G
U00188,ANGI,0001705110,return_on_equity,missing_or_invalid_equity,2025,,equity,v2.38G
U00188,ANGI,0001705110,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00188,ANGI,0001705110,liabilities_to_assets,missing_or_invalid_assets,2025,,assets,v2.38G
U00188,ANGI,0001705110,free_cash_flow,missing_cash_flow_or_capex,2025,,operating_cash_flow|capex,v2.38G
U00188,ANGI,0001705110,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00188,ANGI,0001705110,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00189,ANGO,0001275187,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2026,2025,net_income,v2.38G
U00189,ANGO,0001275187,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2026,2025,operating_cash_flow,v2.38G
U00189,ANGO,0001275187,cash_conversion_ratio,missing_or_invalid_net_income,2026,,net_income,v2.38G
U00190,ANIK,0000898437,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00190,ANIK,0000898437,liabilities_to_assets,missing_or_invalid_assets,2025,,assets,v2.38G
U00190,ANIK,0000898437,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00191,ANIP,0001023024,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00192,ANIX,0000715446,revenue_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,revenue,v2.38G
U00192,ANIX,0000715446,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00192,ANIX,0000715446,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00192,ANIX,0000715446,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00192,ANIX,0000715446,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00192,ANIX,0000715446,free_cash_flow,missing_cash_flow_or_capex,2025,,operating_cash_flow|capex,v2.38G
U00192,ANIX,0000715446,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00192,ANIX,0000715446,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00192,ANIX,0000715446,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00193,ANNA,0001845123,net_income_yoy_growth,missing_previous_year,2025,2024,net_income,v2.38G
U00193,ANNA,0001845123,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00193,ANNA,0001845123,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00193,ANNA,0001845123,return_on_assets,missing_or_invalid_assets,2025,,assets,v2.38G
U00193,ANNA,0001845123,return_on_equity,missing_or_invalid_equity,2025,,equity,v2.38G
U00193,ANNA,0001845123,free_cash_flow,missing_cash_flow_or_capex,2025,,operating_cash_flow|capex,v2.38G
U00193,ANNA,0001845123,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00193,ANNA,0001845123,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00193,ANNA,0001845123,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00194,ANNX,0001528115,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00194,ANNX,0001528115,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00194,ANNX,0001528115,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00194,ANNX,0001528115,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00194,ANNX,0001528115,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00194,ANNX,0001528115,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00194,ANNX,0001528115,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00194,ANNX,0001528115,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00195,ANPA,0002031688,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00195,ANPA,0002031688,net_income_yoy_growth,missing_previous_year,2025,2024,net_income,v2.38G
U00195,ANPA,0002031688,operating_cash_flow_yoy_growth,missing_previous_year,2025,2024,operating_cash_flow,v2.38G
U00195,ANPA,0002031688,assets_yoy_growth,missing_previous_year,2025,2024,assets,v2.38G
U00195,ANPA,0002031688,equity_yoy_growth,missing_previous_year,2025,2024,equity,v2.38G
U00197,ANTA,0002044255,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00197,ANTA,0002044255,net_income_yoy_growth,missing_previous_year,2025,2024,net_income,v2.38G
U00197,ANTA,0002044255,operating_cash_flow_yoy_growth,missing_previous_year,2025,2024,operating_cash_flow,v2.38G
U00197,ANTA,0002044255,assets_yoy_growth,missing_previous_year,2025,2024,assets,v2.38G
U00197,ANTA,0002044255,equity_yoy_growth,missing_previous_year,2025,2024,equity,v2.38G
U00198,ANTX,0001880438,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00198,ANTX,0001880438,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,net_income,v2.38G
U00198,ANTX,0001880438,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00198,ANTX,0001880438,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00198,ANTX,0001880438,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00198,ANTX,0001880438,free_cash_flow,missing_cash_flow_or_capex,2025,,operating_cash_flow|capex,v2.38G
U00198,ANTX,0001880438,free_cash_flow_margin,missing_or_invalid_revenue_or_fcf,2025,,revenue,v2.38G
U00198,ANTX,0001880438,capex_to_revenue,missing_or_invalid_revenue_or_capex,2025,,revenue,v2.38G
U00198,ANTX,0001880438,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00199,ANY,0001591956,net_income_yoy_growth,missing_previous_year,2025,2024,net_income,v2.38G
U00199,ANY,0001591956,operating_cash_flow_yoy_growth,invalid_or_nonpositive_previous_denominator,2025,2024,operating_cash_flow,v2.38G
U00199,ANY,0001591956,liabilities_to_assets,missing_or_invalid_assets,2025,,assets,v2.38G
U00199,ANY,0001591956,cash_conversion_ratio,missing_or_invalid_net_income,2025,,net_income,v2.38G
U00200,AOSL,0001387467,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2026,2025,net_income,v2.38G
U00200,AOSL,0001387467,cash_conversion_ratio,missing_or_invalid_net_income,2026,,net_income,v2.38G
U00201,AOUT,0001808997,net_income_yoy_growth,invalid_or_nonpositive_previous_denominator,2026,2025,net_income,v2.38G
U00201,AOUT,0001808997,cash_conversion_ratio,missing_or_invalid_net_income,2026,,net_income,v2.38G
U00202,APA,0001841666,revenue_yoy_growth,missing_previous_year,2025,2024,revenue,v2.38G
U00202,APA,0001841666,net_income_yoy_growth,missing_previous_year,2025,2024,net_income,v2.38G
U00202,APA,0001841666,net_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00202,APA,0001841666,operating_cash_flow_margin,missing_or_invalid_revenue,2025,,revenue,v2.38G
U00202,APA,0001841666,liabilities_to_assets,missing_or_invalid_assets,2025,,assets,v2.38G
