ticker,company_name,exchange,raw_cik,source_provider,sec_classification,coverage_status,instrument_type,instrument_scope,classification_confidence
UGA,"United States Gasoline Fund, LP",NYSE,1396878,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
OAK-PA,"Brookfield Oaktree Holdings, LLC",NYSE,1403528,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
UNL,"United States 12 Month Natural Gas Fund, LP",NYSE,1405513,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
USL,"United States 12 Month Oil Fund, LP",NYSE,1405528,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
BIPH,Brookfield Infrastructure Partners L.P.,NYSE,1406234,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
ETI-P,"ENTERGY TEXAS, INC.",NYSE,1427437,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
SIVR,abrdn Silver ETF Trust,NYSE,1450922,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
SGOL,abrdn Gold ETF Trust,NYSE,1450923,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
PALL,abrdn Palladium ETF Trust,NYSE,1459862,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
PPLT,abrdn Platinum ETF Trust,NYSE,1460235,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
BNO,"United States Brent Oil Fund, LP",NYSE,1472494,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
USCI,United States Commodity Index Funds Trust,NYSE,1479247,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
GLTR,abrdn Precious Metals Basket ETF Trust,NYSE,1483386,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
AMBO,Ambow Education Holding Ltd.,NYSE,1494558,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
BPYPP,Brookfield Property Partners L.P.,NASDAQ,1545772,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
OUNZ,VanEck Merk Gold ETF,NYSE,1546652,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
MANU,Manchester United plc,NYSE,1549107,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
GBTC,Grayscale Bitcoin Trust ETF,NYSE,1588489,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
BDRY,Amplify Commodity Trust,NYSE,1610940,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
GLDM,World Gold Trust,NYSE,1618181,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
ICR-PA,"InPoint Commercial Real Estate Income, Inc.",NYSE,1690012,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
BAR,GraniteShares Gold Trust,NYSE,1690437,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
PLTM,GraniteShares Platinum Trust,NYSE,1690842,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
AAAU,Goldman Sachs Physical Gold ETF,CBOE,1708646,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
BITW,Bitwise 10 Crypto Index ETF,NYSE,1723788,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
ETHE,Grayscale Ethereum Staking ETF,NYSE,1725210,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
GDLC,Grayscale CoinDesk Crypto 5 ETF,NYSE,1729997,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
IAUM,iShares Gold Trust Micro,NYSE,1759124,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
BITB,Bitwise Bitcoin ETF,NYSE,1763415,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
OBTC,Osprey Bitcoin Trust,NASDAQ,1767057,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
UVIX,VS Trust,CBOE,1793497,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
GPATU,GP-Act III Acquisition Corp.,NASDAQ,1834526,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
HODL,VanEck Bitcoin ETF,CBOE,1838028,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
BRRR,CoinShares Bitcoin ETF,NASDAQ,1841175,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
OABIW,"OmniAb, Inc.",NASDAQ,1846253,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
BTCW,WisdomTree Bitcoin Fund,CBOE,1850391,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
GLNK,Grayscale Chainlink Trust ETF,NYSE,1852025,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
FBTC,Fidelity Wise Origin Bitcoin Fund,CBOE,1852317,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
BTCO,Invesco Galaxy Bitcoin ETF,CBOE,1855781,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
FGDL,Franklin Templeton Holdings Trust,NYSE,1858258,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
ETHV,VanEck Ethereum ETF,CBOE,1860788,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
ARKB,Ark 21Shares Bitcoin ETF,CBOE,1869699,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
EIIA,Eagle Point Institutional Income Fund,NYSE,1896036,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
GSOL,Grayscale Solana Staking ETF,NYSE,1896677,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
FRBT,"Forbright, Inc.",NASDAQ,1925062,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
CTWO,COTWO ADVISORS PHYSICAL EUROPEAN CARBON ALLOWANCE TRUST,NYSE,1958928,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
BAYAU,Bayview Acquisition Corp,NASDAQ,1969475,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
IBIT,iShares Bitcoin Trust ETF,NASDAQ,1980994,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
DEFI,Hashdex Commodities Trust,NYSE,1985840,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
TETH,21Shares Ethereum ETF,CBOE,1992508,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
EZBC,Franklin Templeton Digital Holdings Trust,CBOE,1992870,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
QETH,Invesco Galaxy Ethereum ETF,CBOE,1995569,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
FETH,Fidelity Ethereum Fund,CBOE,2000046,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
ETHA,iShares Ethereum Trust ETF,NASDAQ,2000638,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
EZET,Franklin Ethereum Trust,CBOE,2011535,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
ETHW,Bitwise Ethereum ETF,NYSE,2013744,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
BTC,Grayscale Bitcoin Mini Trust ETF,NYSE,2015034,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
ETH,Grayscale Ethereum Staking Mini ETF,NYSE,2020455,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
VSOL,VanEck Solana ETF,NASDAQ,2028541,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
TSOL,21Shares Solana ETF,CBOE,2028834,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
TOXR,21Shares XRP ETF,CBOE,2028835,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
NCIQ,Hashdex Nasdaq CME Crypto Index ETF,NASDAQ,2031069,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
EZPZ,Franklin Crypto Trust,CBOE,2033807,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
GSUI,Grayscale Sui Staking ETF,NYSE,2034012,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
GAVA,Grayscale Avalanche Staking ETF,NASDAQ,2035053,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
GXRP,Grayscale XRP Trust ETF,NYSE,2037427,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
XRP,Bitwise XRP ETF,NYSE,2039525,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
SOLC,Canary Marinade Solana ETF,NASDAQ,2041869,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
BSOL,Bitwise Solana Staking ETF,NYSE,2045872,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
BWOW,Bitwise Dogecoin ETF,NYSE,2053791,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
GDOG,Grayscale Dogecoin Trust ETF,NYSE,2055510,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
SOEZ,Franklin Solana Trust,NYSE,2057388,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
XRPZ,Franklin XRP Trust,NYSE,2059438,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
SUIS,Canary Staked SUI ETF,NASDAQ,2060703,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
VAVX,VanEck Avalanche ETF,NASDAQ,2060717,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
TSUI,21Shares Sui ETF,NASDAQ,2061626,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
FSOL,Fidelity Solana Fund,NYSE,2063380,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
TDOG,21Shares Dogecoin ETF,NASDAQ,2064314,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
VBNB,VanEck BNB ETF,NASDAQ,2066824,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
QSOL,Invesco Galaxy Solana ETF,CBOE,2074409,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
CLNK,Bitwise Chainlink ETF,NYSE,2082889,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
BAVA,Bitwise Avalanche ETF,NYSE,2086017,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
BHYP,Bitwise Hyperliquid ETF,NYSE,2088139,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
BITA,iShares Bitcoin Premium Income ETF,NASDAQ,2089969,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
THYP,21Shares Hyperliquid ETF,NASDAQ,2090011,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
ETHB,iShares Staked Ethereum Trust ETF,NASDAQ,2099103,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
KCAC-UN,Kensington Capital Acquisition Corp. VI,NYSE,2102713,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
MSBT,Morgan Stanley Bitcoin Trust,NYSE,2103612,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
HYPG,Grayscale Hyperliquid Staking ETF,NASDAQ,2107730,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
SCOP,Sprott Physical Copper Trust,NYSE,2108383,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
IQMX,IQM Quantum Computers Oyj,NASDAQ,2113060,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
VCRE,Vicore Pharma Holding AB,NASDAQ,2124403,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
USB-PA,US BANCORP DE,NYSE,36104,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
BRK-A,BERKSHIRE HATHAWAY INC,NYSE,1067983,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
JPM-PC,JPMORGAN CHASE & CO,NYSE,19617,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
BML-PG,BANK OF AMERICA CORP /DE/,NYSE,70858,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
BML-PL,BANK OF AMERICA CORP /DE/,NYSE,70858,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
BAC-PB,BANK OF AMERICA CORP /DE/,NYSE,70858,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
BAC-PK,BANK OF AMERICA CORP /DE/,NYSE,70858,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
WFC-PY,WELLS FARGO & COMPANY/MN,NYSE,72971,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
WFC-PL,WELLS FARGO & COMPANY/MN,NYSE,72971,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
TBB,AT&T INC.,NYSE,732717,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
WFC-PC,WELLS FARGO & COMPANY/MN,NYSE,72971,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
USB-PH,US BANCORP DE,NYSE,36104,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
CTA-PB,"EIDP, Inc.",NYSE,30554,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
USB-PP,US BANCORP DE,NYSE,36104,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
MS-PK,MORGAN STANLEY,NYSE,895421,sec_company_tickers_exchange,PRIMARY_EXCHANGE_CANDIDATE,PRIMARY_NET_NEW,UNKNOWN_PENDING_CLASSIFICATION,UNKNOWN_PENDING_CLASSIFICATION,LOW
