raw_file,source_url,candidate_url,score,matched_hints
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,https://www.euronext.com/en/products-services/advanced-reference-data,https://connect2.euronext.com/en/data/client-specifications,25,data|euronext
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,https://www.euronext.com/en/products-services/advanced-reference-data,https://www.euronext.com/privacy-statement/data-subject-rights-request-information,25,data|euronext
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,https://www.euronext.com/en/products-services/advanced-reference-data,https://www.euronext.com/en/csd/copenhagen/career/data-protection-policy-for-applicants,25,data|euronext
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,https://www.euronext.com/en/products-services/advanced-reference-data,https://www.euronext.com/en/csd/copenhagen/legal-framework/personal-data-protection,25,data|euronext
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,https://www.euronext.com/en/products-services/advanced-reference-data,https://www.euronext.com/en/csd/milan/about-us/corporate-data-and-legal-info,25,data|euronext
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,https://www.euronext.com/en/products-services/advanced-reference-data,https://www.euronext.com/en/csd/milan/intermediaries/statistics-operational-data,25,data|euronext
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,https://www.euronext.com/en/products-services/advanced-reference-data,https://www.euronext.com/en/csd/milan/intermediaries/statistics-operational-data/settlement-efficiency,25,data|euronext
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,https://www.euronext.com/en/products-services/advanced-reference-data,https://www.euronext.com/en/csd/milan/intermediaries/statistics-operational-data/questionnaires,25,data|euronext
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,https://www.euronext.com/en/products-services/advanced-reference-data,https://www.euronext.com/en/csd/milan/intermediaries/statistics-operational-data/settlement-outcomes,25,data|euronext
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,https://www.euronext.com/en/products-services/advanced-reference-data,https://www.euronext.com/en/csd/milan/intermediaries/statistics-operational-data/t2s-collateral-eligible-securities,25,data|euronext
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,https://www.euronext.com/en/products-services/advanced-reference-data,https://www.euronext.com/en/csd/milan/intermediaries/statistics-operational-data/eurostat,25,data|euronext
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,https://www.euronext.com/en/products-services/advanced-reference-data,https://www.euronext.com/en/csd/milan/intermediaries/statistics-operational-data/istat,25,data|euronext
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,https://www.euronext.com/en/products-services/advanced-reference-data,https://www.euronext.com/en/csd/milan/intermediaries/statistics-operational-data/french-inflation,25,data|euronext
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,https://www.euronext.com/en/products-services/advanced-reference-data,https://www.euronext.com/en/csd/milan/intermediaries/statistics-operational-data/coupon-stripping,25,data|euronext
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,https://www.euronext.com/en/products-services/advanced-reference-data,https://api.mapbox.com/mapbox-gl-js/v0.53.0/mapbox-gl.js,25,api
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,https://www.euronext.com/en/products-services/advanced-reference-data,https://cdnjs.cloudflare.com/ajax/libs/svg4everybody/2.1.9/svg4everybody.legacy.min.js,25,ajax
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,https://www.euronext.com/en/products-services/advanced-reference-data,https://cdnjs.cloudflare.com/ajax/libs/moment.js/2.29.4/moment.min.js,25,ajax
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,https://www.euronext.com/en/products-services/advanced-reference-data,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datetimepicker/4.17.47/js/bootstrap-datetimepicker.min.js,25,ajax
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,https://www.euronext.com/en/products-services/advanced-reference-data,https://cdnjs.cloudflare.com/ajax/libs/select2/4.0.6-rc.0/js/select2.min.js,25,ajax
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,https://www.euronext.com/en/products-services/advanced-reference-data,https://cdnjs.cloudflare.com/ajax/libs/jquery.mask/1.14.10/jquery.mask.js,25,ajax
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,https://www.euronext.com/en/products-services/advanced-reference-data,https://cdnjs.cloudflare.com/ajax/libs/jquery.matchHeight/0.7.2/jquery.matchHeight-min.js,25,ajax
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,https://www.euronext.com/en/products-services/advanced-reference-data,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-slider/10.4.0/bootstrap-slider.js,25,ajax
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,https://www.euronext.com/en/products-services/advanced-reference-data,https://cdnjs.cloudflare.com/ajax/libs/bootstrap-tagsinput/0.8.0/bootstrap-tagsinput.min.js,25,ajax
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,https://www.euronext.com/en/products-services/advanced-reference-data,https://cdnjs.cloudflare.com/ajax/libs/xlsx/0.14.3/xlsx.full.min.js,25,ajax
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_advanced_reference_data.html,https://www.euronext.com/en/products-services/advanced-reference-data,https://cdnjs.cloudflare.com/ajax/libs/jszip/3.10.1/jszip.min.js,25,ajax
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/caslogin,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/amsterdam/indices/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/amsterdam/etfs/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/amsterdam/bonds/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/amsterdam/funds/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/amsterdam/structured-products/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/amsterdam/index-derivatives/futures/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/brussels/indices/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/brussels/etfs/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/brussels/bonds/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/brussels/structured-products/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/brussels/index-derivatives/futures/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/dublin/indices/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/dublin/etfs/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/dublin/bonds/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/dublin/govbonds/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/dublin/funds/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/dublin/daily-official-list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/lisbon/indices/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/milan/bonds/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/lisbon/funds/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/lisbon/index-derivatives/futures/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/milan/etfs/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/milan/funds/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/milan/structured-products/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/milan/derivatives/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/oslo/indices/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/oslo/etfs/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/fixed-income/oslo/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/funds/oslo-mutual-funds,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/oslo/derivatives/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/paris/indices/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/paris/etfs/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/fixed-income/paris/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/paris/structured-products/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/markets/paris/index-derivatives/futures/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/ipo-showcase,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/indices,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/indices/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/indices/esg-indices,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/indices/flagship,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/indices/broad,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/indices/sector,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/indices/thematic,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/indices/commodity,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/indices/fixed-income,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/indices/crypto,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/indices/introducing-euronext-indices,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/indices/all-indices-documents,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/indices/announcements,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/indices/consultations,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/indices/contact,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/etfs,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/etfs/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/etfs/esg-etfs,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/etfs/euronext-etf-europe,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/funds,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/funds/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/funds/esg-funds,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/funds/brokers,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/fixed-income,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/bonds/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/bonds/regulated/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/bonds/growth/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/bonds/access/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/bonds/mot/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/bonds/eurotlx/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/bonds/abm/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/bonds/expert/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/fixed-income/esg-bonds,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/fixed-income/esg-bonds-1-5,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/fixed-income/defence-bonds,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/structured-products,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/structured-products/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/structured-products/activity-reports,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/structured-products/extended-trading-hours,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/structured-products/good-till-date-order-recycling,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/structured-products/bid-only-status,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/structured-products/turbo-trading-netherlands,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/derivatives,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/index-futures/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/index-futures/trading,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/index-options/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/index-options/trading,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/bond-futures/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/bond-futures/deliverable-bonds,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/etf-options/list,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/etf-options/trading,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/derivatives/contracts-specifications,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/derivatives/wholesale-trading,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/derivatives/usa-tradable,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/derivatives/tick-sizes,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/derivatives/quote-vendor-codes,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/fixed-income-derivatives,25,euronext|live.euronext.com
outputs\full_universe_source_acquisition\raw\euronext_v2_15c\euronext_amsterdam_equities_list.html,https://live.euronext.com/en/markets/amsterdam/equities/list?page=0,https://live.euronext.com/en/products/derivatives/total-return-futures,25,euronext|live.euronext.com
