path,suffix,size_bytes,name_signal_pointer_like,content_scanned,contains_previous_operational_base_name,contains_final_reference_name,contains_activated_reference_name,contains_pointer_language,existing_file_modified_by_v2_21h,recommended_action
outputs/full_universe_source_acquisition/cboe_europe_download_manifest_v2_11c.json,.json,25282,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/cboe_europe_expanded_validation_report_v2_11f.md,.md,2637,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/cboe_europe_expanded_validation_v2_11f.json,.json,6526,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/cboe_europe_planned_downloads_v2_11b.csv,.csv,1272,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/cboe_europe_planned_outputs_v2_11a.csv,.csv,785,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/cboe_europe_provider_breakdown_v2_11f.csv,.csv,175,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/cboe_europe_rebuild_report_v2_11e.json,.json,4191,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/cboe_europe_route_candidates_v2_11a.csv,.csv,1129,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/cboe_europe_route_v2_11a.json,.json,9559,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/cboe_europe_route_v2_11a.md,.md,6689,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/cboe_europe_validation_decision_v2_11d.csv,.csv,1016,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/cboe_europe_validation_report_v2_11d.md,.md,3780,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/cboe_europe_validation_v2_11d.json,.json,33181,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/cboe_listed_symbols_acquisition_real_v2_8b.json,.json,6853,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/cboe_listed_symbols_acquisition_real_v2_8b.md,.md,4498,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/cboe_listed_symbols_net_new_candidates_v2_8c.csv,.csv,430742,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/cboe_listed_symbols_normalized_candidate_v2_8c.csv,.csv,440485,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/cboe_listed_symbols_route_plan_v2_8a.json,.json,6181,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/cboe_listed_symbols_route_plan_v2_8a.md,.md,5342,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/cboe_listed_symbols_validation_sample_v2_8c.csv,.csv,18285,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/cboe_listed_symbols_validation_v2_8c.json,.json,6673,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/cboe_listed_symbols_validation_v2_8c.md,.md,4861,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/colombia_conditional_build_freeze_append_manifest_v2_21d_c.csv,.csv,1097,False,True,True,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/colombia_conditional_build_freeze_checks_v2_21d_c.csv,.csv,2569,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/colombia_conditional_build_freeze_next_actions_v2_21d_c.csv,.csv,776,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/colombia_conditional_build_freeze_summary_v2_21d_c.csv,.csv,1901,False,True,True,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/colombia_conditional_build_freeze_v2_21d_c.json,.json,12757,False,True,True,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/colombia_conditional_build_freeze_v2_21d_c.md,.md,4297,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/colombia_promotion_freeze_decision_checks_v2_21e_c.csv,.csv,3729,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/colombia_promotion_freeze_decision_decision_register_v2_21e_c.csv,.csv,820,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/colombia_promotion_freeze_decision_manifest_v2_21e_c.csv,.csv,1354,False,True,True,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/colombia_promotion_freeze_decision_next_actions_v2_21e_c.csv,.csv,753,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/colombia_promotion_freeze_decision_summary_v2_21e_c.csv,.csv,2155,False,True,True,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/colombia_promotion_freeze_decision_v2_21e_c.json,.json,18101,False,True,True,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/colombia_promotion_freeze_decision_v2_21e_c.md,.md,6779,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/colombia_regulatory_discovery_extraction_decision_checks_v2_21c3b.csv,.csv,2245,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/colombia_regulatory_discovery_extraction_decision_next_actions_v2_21c3b.csv,.csv,785,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/colombia_regulatory_discovery_extraction_decision_source_inventory_v2_21c3b.csv,.csv,4063,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/colombia_regulatory_discovery_extraction_decision_summary_v2_21c3b.csv,.csv,1763,False,True,True,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/colombia_regulatory_discovery_extraction_decision_v2_21c3b.json,.json,40651,False,True,True,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/colombia_regulatory_discovery_extraction_decision_v2_21c3b.md,.md,5953,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/controlled_nyse_provider_acquisition_plan_v2_5c.json,.json,5318,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/controlled_nyse_provider_acquisition_plan_v2_5c.md,.md,4209,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/controlled_nyse_provider_acquisition_real_v2_5d.json,.json,4162,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/controlled_nyse_provider_acquisition_real_v2_5d.md,.md,2304,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/country_breakdown_by_source_provider.csv,.csv,597,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/deutsche_boerse_xetra_acquisition_contract_v2_14b.csv,.csv,2952,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/deutsche_boerse_xetra_acquisition_plan_v2_14b.json,.json,9652,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/deutsche_boerse_xetra_acquisition_plan_v2_14b.md,.md,885,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/deutsche_boerse_xetra_acquisition_report_v2_14c.md,.md,1327,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/deutsche_boerse_xetra_closure_report_v2_14g.json,.json,2701,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/deutsche_boerse_xetra_closure_report_v2_14g.md,.md,2030,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/deutsche_boerse_xetra_corrected_validation_v2_14d3.json,.json,4689,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/deutsche_boerse_xetra_discovered_links_v2_14c.csv,.csv,479501,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/deutsche_boerse_xetra_download_manifest_v2_14c.csv,.csv,2437,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/deutsche_boerse_xetra_download_manifest_v2_14c.json,.json,5408,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/deutsche_boerse_xetra_expanded_validation_v2_14f.json,.json,5872,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/deutsche_boerse_xetra_expanded_validation_v2_14f.md,.md,3585,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/deutsche_boerse_xetra_provider_breakdown_v2_14f.csv,.csv,283,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/deutsche_boerse_xetra_taxonomy_validation_v2_14d4.json,.json,6252,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/deutsche_boerse_xetra_validation_questions_v2_14b.csv,.csv,981,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/deutsche_boerse_xetra_validation_v2_14d.json,.json,3715,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_acquisition_plan_v2_15b.json,.json,6612,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_acquisition_plan_v2_15b.md,.md,3963,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_candidate_endpoints_v2_15d.csv,.csv,337360,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_candidate_extraction_dry_run_v2_15f.json,.json,16553,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_candidate_extraction_dry_run_v2_15f.md,.md,5268,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_closure_decisions_v2_15g.csv,.csv,887,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_closure_evidence_matrix_v2_15g.csv,.csv,3400,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_closure_report_v2_15g.json,.json,12144,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_closure_report_v2_15g.md,.md,6698,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_controlled_endpoint_probe_v2_15f3.json,.json,41701,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_controlled_endpoint_probe_v2_15f3.md,.md,12448,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_discovered_links_v2_15c.json,.json,1250609,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_endpoint_candidate_extraction_dry_run_v2_15f5.json,.json,6621,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_endpoint_candidate_extraction_dry_run_v2_15f5.md,.md,3836,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_endpoint_candidate_extraction_quality_v2_15f5.csv,.csv,802,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_endpoint_payload_shape_validation_v2_15f4.json,.json,7516,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_endpoint_payload_shape_validation_v2_15f4.md,.md,4356,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_endpoint_probe_plan_v2_15f2.csv,.csv,594163,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_extraction_quality_v2_15f.csv,.csv,2308,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_extraction_strategy_revision_v2_15f2.json,.json,52801,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_extraction_strategy_revision_v2_15f2.md,.md,7688,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_raw_acquisition_manifest_v2_15c.json,.json,12395,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_raw_acquisition_report_v2_15c.md,.md,3468,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_raw_file_diagnostics_v2_15d.csv,.csv,3633,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_rebuild_candidate_prep_v2_15e.json,.json,33812,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_rebuild_candidate_prep_v2_15e.md,.md,7117,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_source_candidates_v2_15b.csv,.csv,1944,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_source_strategy_v2_15e.csv,.csv,332475,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_strategy_decisions_v2_15f2.csv,.csv,722,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_validation_v2_15d.json,.json,33688,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/euronext_validation_v2_15d.md,.md,6524,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/expanded_source_builder_real_v2_4b.json,.json,3370,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/expanded_source_builder_real_v2_4b.md,.md,2285,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/expanded_source_builder_skeleton_v2_3e.json,.json,8112,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/expanded_source_builder_skeleton_v2_3e.md,.md,3222,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/expanded_source_partial_closure_v2_4d.json,.json,3727,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/expanded_source_partial_closure_v2_4d.md,.md,3657,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/expanded_source_revalidation_gate_v2_5a.json,.json,2621,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/expanded_source_revalidation_gate_v2_5a.md,.md,1991,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/expanded_source_validation_real_v2_4c.json,.json,3534,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/expanded_source_validation_real_v2_4c.md,.md,2703,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/expanded_source_validation_v2_3f.json,.json,3479,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/expanded_source_validation_v2_3f.md,.md,2078,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/expanded_source_with_cboe_closure_report_v2_8g.json,.json,5342,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/expanded_source_with_cboe_closure_report_v2_8g.md,.md,4451,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/expanded_source_with_sec_closure_report_v2_7d.json,.json,4953,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/expanded_source_with_sec_closure_report_v2_7d.md,.md,4007,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/final_v2_21_closure_artifact_manifest.csv,.csv,1123,False,True,True,True,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/final_v2_21_closure_checks.csv,.csv,2582,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/final_v2_21_closure_decision_register.csv,.csv,903,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/final_v2_21_closure_next_actions.csv,.csv,822,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/final_v2_21_closure_phase_register.csv,.csv,3996,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/final_v2_21_closure_report.json,.json,24665,False,True,True,True,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/final_v2_21_closure_report.md,.md,7428,False,True,False,True,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/final_v2_21_closure_summary.csv,.csv,1992,False,True,True,True,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/full_universe_source_acquisition_audit_v2_3a.json,.json,34302,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/full_universe_source_acquisition_audit_v2_3a.md,.md,3541,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/full_universe_source_candidates_v2_3a.csv,.csv,23179,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/full_universe_source_strategy_v2_3b.json,.json,6092,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/full_universe_source_strategy_v2_3b.md,.md,3830,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_acquisition_plan_checks_v2_19k.csv,.csv,2428,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_acquisition_plan_filtering_policy_v2_19k.csv,.csv,1182,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_acquisition_plan_next_actions_v2_19k.csv,.csv,719,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_acquisition_plan_risk_register_v2_19k.csv,.csv,999,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_acquisition_plan_source_inventory_v2_19k.csv,.csv,2538,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_acquisition_plan_v2_12b.json,.json,8343,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_acquisition_plan_v2_12b.md,.md,4611,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_acquisition_plan_v2_19k.json,.json,8549,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_acquisition_plan_v2_19k.md,.md,7235,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_acquisition_plan_validation_strategy_v2_19k.csv,.csv,838,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_candidate_extraction_dry_run_checks_v2_19n.csv,.csv,3560,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_candidate_extraction_dry_run_field_mapping_v2_19n.csv,.csv,817,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_candidate_extraction_dry_run_next_actions_v2_19n.csv,.csv,874,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_candidate_extraction_dry_run_quality_summary_v2_19n.csv,.csv,1417,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_candidate_extraction_dry_run_v2_19n.json,.json,10430,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_candidate_extraction_dry_run_v2_19n.md,.md,7572,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_candidate_preview_diagnostic_v2_12d.csv,.csv,27429,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_closure_report_checks_v2_19r.csv,.csv,2272,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_closure_report_dataset_summary_v2_19r.csv,.csv,835,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_closure_report_next_actions_v2_19r.csv,.csv,598,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_closure_report_outcome_v2_19r.csv,.csv,1128,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_closure_report_phase_summary_v2_19r.csv,.csv,3133,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_closure_report_roadmap_v2_19r.csv,.csv,1064,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_closure_report_v2_12g.json,.json,3992,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_closure_report_v2_12g.md,.md,3771,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_closure_report_v2_19r.json,.json,18027,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_closure_report_v2_19r.md,.md,9657,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_closure_summary_v2_12g.csv,.csv,580,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_expanded_rebuild_candidate_appended_rows_v2_19p.csv,.csv,283154,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_expanded_rebuild_candidate_checks_v2_19p.csv,.csv,2724,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_expanded_rebuild_candidate_next_actions_v2_19p.csv,.csv,517,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_expanded_rebuild_candidate_rowcount_audit_v2_19p.csv,.csv,1688,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_expanded_rebuild_candidate_v2_19p.json,.json,9953,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_expanded_rebuild_candidate_v2_19p.md,.md,7632,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_expanded_validation_appended_tail_v2_19q.csv,.csv,800,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_expanded_validation_checks_v2_19q.csv,.csv,3119,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_expanded_validation_duplicates_v2_19q.csv,.csv,1642,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_expanded_validation_next_actions_v2_19q.csv,.csv,547,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_expanded_validation_report_v2_12f.md,.md,3302,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_expanded_validation_rowcount_v2_19q.csv,.csv,797,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_expanded_validation_schema_v2_19q.csv,.csv,1530,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_expanded_validation_v2_12f.json,.json,5873,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_expanded_validation_v2_19q.json,.json,10754,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_expanded_validation_v2_19q.md,.md,7642,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_provider_breakdown_v2_12f.csv,.csv,209,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_raw_acquisition_checks_v2_19l.csv,.csv,2769,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_raw_acquisition_next_actions_v2_19l.csv,.csv,741,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_raw_acquisition_repair_checks_v2_19l_fix.csv,.csv,2734,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_raw_acquisition_repair_next_actions_v2_19l_fix.csv,.csv,786,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_raw_acquisition_repair_v2_19l_fix.json,.json,9355,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_raw_acquisition_repair_v2_19l_fix.md,.md,7212,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_raw_acquisition_v2_19l.json,.json,9511,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_raw_acquisition_v2_19l.md,.md,7017,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_raw_validation_artifact_audit_v2_19m.csv,.csv,2840,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_raw_validation_checks_v2_19m.csv,.csv,3210,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_raw_validation_next_actions_v2_19m.csv,.csv,859,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_raw_validation_source_readiness_v2_19m.csv,.csv,1463,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_raw_validation_v2_19m.json,.json,10600,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_raw_validation_v2_19m.md,.md,11237,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_repaired_raw_validation_checks_v2_19m_fix.csv,.csv,3325,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_repaired_raw_validation_next_actions_v2_19m_fix.csv,.csv,705,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_repaired_raw_validation_v2_19m_fix.json,.json,10910,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_repaired_raw_validation_v2_19m_fix.md,.md,8526,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_validation_decision_v2_12d.csv,.csv,601,False,True,False,False,False,True,False,review_only_no_automatic_mutation
outputs/full_universe_source_acquisition/hkex_validation_questions_v2_12b.csv,.csv,825,False,True,False,False,False,True,False,review_only_no_automatic_mutation
