candidate_id,provider,market,exchange,source_id,source_role,raw_symbol,symbol,name,short_name,english_name,industry,listing_date,isin,security_type,country,currency,candidate_bucket,confidence_bucket,crosscheck_status,crosscheck_source_id,crosscheck_name,crosscheck_fields_available,review_required,review_reason,raw_row_index,raw_json
TWSE_TWSE_2606,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,2606,2606,裕民航運股份有限公司,裕民,U-MING,15,19901208,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,裕民,11,False,,432,"{""上市日期"": ""19901208"", ""代理發言人"": ""陳長生"", ""住址"": ""台北市敦化南路二段207號29樓"", ""傳真機號碼"": ""(02)27359900"", ""公司代號"": ""2606"", ""公司名稱"": ""裕民航運股份有限公司"", ""公司簡稱"": ""裕民"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""8450557120"", ""已發行普通股數或TDR原股發行股數"": ""845055712"", ""成立日期"": ""19680829"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""47067419"", ""特別股"": ""0"", ""產業別"": ""15"", ""發言人"": ""張宗良"", ""發言人職稱"": ""副總經理"", ""私募股數"": ""0"", ""簽證會計師1"": ""劉紋伶"", ""簽證會計師2"": ""戴信維"", ""簽證會計師事務所"": ""勤業眾信聯合會計師事務所"", ""網址"": ""http://www.uming.com.tw"", ""編制財務報表類型"": ""1"", ""總機電話"": ""(02)27338000"", ""總經理"": ""王書吉"", ""股票過戶機構"": ""亞東證券股份有限公司"", ""英文簡稱"": ""U-MING"", ""英文通訊地址"": ""29TH FL.,TAIPEI METRO TOWER,207,SEC.2,TUN HWA S.RD.TAIPEI 106,TAIWAN,REPUBLIC OF CHINA"", ""董事長"": ""徐旭東"", ""過戶地址"": ""新北市板橋區新站路16號13樓"", ""過戶電話"": ""(02)77531699"", ""電子郵件信箱"": ""uming@metro.feg.com.tw""}"
TWSE_TWSE_2607,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,2607,2607,長榮國際儲運股份有限公司,榮運,EITC,15,19901214,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,榮運,11,False,,433,"{""上市日期"": ""19901214"", ""代理發言人"": ""張慧貞"", ""住址"": ""桃園市桃園區經國路899號"", ""傳真機號碼"": ""03-3462009"", ""公司代號"": ""2607"", ""公司名稱"": ""長榮國際儲運股份有限公司"", ""公司簡稱"": ""榮運"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""5335705470"", ""已發行普通股數或TDR原股發行股數"": ""533570547"", ""成立日期"": ""19731005"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""04406559"", ""特別股"": ""0"", ""產業別"": ""15"", ""發言人"": ""林振芳"", ""發言人職稱"": ""總經理"", ""私募股數"": ""0"", ""簽證會計師1"": ""余正富"", ""簽證會計師2"": ""徐明釧"", ""簽證會計師事務所"": ""資誠聯合會計師事務所"", ""網址"": ""www.evergreen-eitc.com.tw"", ""編制財務報表類型"": ""1"", ""總機電話"": ""03-3252060"", ""總經理"": ""林振芳"", ""股票過戶機構"": ""長榮國際儲運股份有限公司股務課"", ""英文簡稱"": ""EITC"", ""英文通訊地址"": ""899, CHING KUO ROAD,TAOYUAN DIST., TAOYUAN CITY, TAIWAN"", ""董事長"": ""邱顯育"", ""過戶地址"": ""台北市中山區民生東路二段166號2樓"", ""過戶電話"": ""02-25001668"", ""電子郵件信箱"": ""mgt@evergreen-eitc.com.tw""}"
TWSE_TWSE_2608,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,2608,2608,嘉里大榮物流股份有限公司,嘉里大榮,Kerry TJ,15,19901220,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,嘉里大榮,11,False,,434,"{""上市日期"": ""19901220"", ""代理發言人"": ""胡明昌總務處協理"", ""住址"": ""台北市中正區新生南路一段50號14樓"", ""傳真機號碼"": ""02-33226777"", ""公司代號"": ""2608"", ""公司名稱"": ""嘉里大榮物流股份有限公司"", ""公司簡稱"": ""嘉里大榮"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""4670004980"", ""已發行普通股數或TDR原股發行股數"": ""467000498"", ""成立日期"": ""19591221"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""51015548"", ""特別股"": ""0"", ""產業別"": ""15"", ""發言人"": ""阮慧雯"", ""發言人職稱"": ""財務暨行政總處總經理"", ""私募股數"": ""0"", ""簽證會計師1"": ""吳麗冬"", ""簽證會計師2"": ""蘇定堅"", ""簽證會計師事務所"": ""勤業眾信聯合會計師事務所"", ""網址"": ""http://www.kerrytj.com"", ""編制財務報表類型"": ""1"", ""總機電話"": ""02-33226888"", ""總經理"": ""財務暨行政總處：阮慧雯"", ""股票過戶機構"": ""永豐金證券股份有限公司"", ""英文簡稱"": ""Kerry TJ"", ""英文通訊地址"": ""14F., No.50, Sec. 1, Xinsheng S. Road,TAI-PEI,TAIWAN,R.O.C"", ""董事長"": ""沈宗桂"", ""過戶地址"": ""台北市博愛路17號3樓"", ""過戶電話"": ""02-23816288"", ""電子郵件信箱"": ""investor@kerrytj.com""}"
TWSE_TWSE_2609,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,2609,2609,陽明海運股份有限公司,陽明,YMTC,15,19920420,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,陽明,11,False,,435,"{""上市日期"": ""19920420"", ""代理發言人"": ""蘇育文、劉麗雯"", ""住址"": ""基隆市七堵區明德一路271號"", ""傳真機號碼"": ""02-2455-9988"", ""公司代號"": ""2609"", ""公司名稱"": ""陽明海運股份有限公司"", ""公司簡稱"": ""陽明"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""34921042700"", ""已發行普通股數或TDR原股發行股數"": ""3492104270"", ""成立日期"": ""19721229"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""04200199"", ""特別股"": ""0"", ""產業別"": ""15"", ""發言人"": ""李明輝"", ""發言人職稱"": ""總經理"", ""私募股數"": ""0"", ""簽證會計師1"": ""鄭欽宗"", ""簽證會計師2"": ""楊承修"", ""簽證會計師事務所"": ""勤業眾信聯合會計師事務所"", ""網址"": ""http://www.yangming.com/"", ""編制財務報表類型"": ""1"", ""總機電話"": ""02-2455-9988"", ""總經理"": ""李明輝"", ""股票過戶機構"": ""凱基證券股份有限公司"", ""英文簡稱"": ""YMTC"", ""英文通訊地址"": ""No. 271, Mingde 1st Rd., Qidu Dist.Keelung City 206006, Taiwan(R.O.C.)"", ""董事長"": ""蔡豐明"", ""過戶地址"": ""台北市中正區重慶南路一段2號5樓"", ""過戶電話"": ""02-2389-2999"", ""電子郵件信箱"": ""cs@yangming.com""}"
TWSE_TWSE_2610,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,2610,2610,中華航空股份有限公司,華航,CAL,15,19930226,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,華航,11,False,,436,"{""上市日期"": ""19930226"", ""代理發言人"": ""顏洋"", ""住址"": ""桃園市大園區航站南路一號"", ""傳真機號碼"": ""(03)399-8313"", ""公司代號"": ""2610"", ""公司名稱"": ""中華航空股份有限公司"", ""公司簡稱"": ""華航"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""61199649370"", ""已發行普通股數或TDR原股發行股數"": ""6119964937"", ""成立日期"": ""19590907"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""11145904"", ""特別股"": ""0"", ""產業別"": ""15"", ""發言人"": ""魯淑慧"", ""發言人職稱"": ""處長"", ""私募股數"": ""0"", ""簽證會計師1"": ""李冠豪"", ""簽證會計師2"": ""錢奕圻"", ""簽證會計師事務所"": ""勤業眾信聯合會計師事務所"", ""網址"": ""http://www.china-airlines.com"", ""編制財務報表類型"": ""1"", ""總機電話"": ""(03)399-8888"", ""總經理"": ""陳漢銘"", ""股票過戶機構"": ""中國信託商業銀行代理部"", ""英文簡稱"": ""CAL"", ""英文通訊地址"": ""No.1, Hangzhan S. Rd.,Dayuan Dist., Taoyuan City, Taiwan R.O.C"", ""董事長"": ""高星潢"", ""過戶地址"": ""台北市中正區重慶南路一段83號5樓"", ""過戶電話"": ""(02)6636-5566"", ""電子郵件信箱"": ""tpeprci@china-airlines.com""}"
TWSE_TWSE_2611,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,2611,2611,志信國際股份有限公司,志信,TSI,15,19931028,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,志信,11,False,,437,"{""上市日期"": ""19931028"", ""代理發言人"": ""吳宗諭"", ""住址"": ""台北市大安區市民大道三段206號6樓"", ""傳真機號碼"": ""(02)2500-7894"", ""公司代號"": ""2611"", ""公司名稱"": ""志信國際股份有限公司"", ""公司簡稱"": ""志信"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""1890022720"", ""已發行普通股數或TDR原股發行股數"": ""189002272"", ""成立日期"": ""19731115"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""33853232"", ""特別股"": ""0"", ""產業別"": ""15"", ""發言人"": ""陳秀奇"", ""發言人職稱"": ""總經理"", ""私募股數"": ""0"", ""簽證會計師1"": ""方涵妮"", ""簽證會計師2"": ""陳昭宇"", ""簽證會計師事務所"": ""勤業眾信聯合會計師事務所"", ""網址"": ""www.tsgroup.com.tw"", ""編制財務報表類型"": ""1"", ""總機電話"": ""(02)2509-0036"", ""總經理"": ""陳秀奇"", ""股票過戶機構"": ""統一綜合證券股份有限公司"", ""英文簡稱"": ""TSI"", ""英文通訊地址"": ""6 F., No. 206, Sec. 3, Civic Blvd., Da'an Dist.,Taipei City 106081, Taiwan (R.O.C.)"", ""董事長"": ""黃春發"", ""過戶地址"": ""台北市松山區東興路８號Ｂ１樓"", ""過戶電話"": ""(02)2746-3797"", ""電子郵件信箱"": ""tstcomp@tsgroup.com.tw""}"
TWSE_TWSE_2612,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,2612,2612,中國航運股份有限公司,中航,CMT,15,19941020,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,中航,11,False,,438,"{""上市日期"": ""19941020"", ""代理發言人"": ""孫賢中"", ""住址"": ""台北市濟南路一段15號9樓"", ""傳真機號碼"": ""(02)23513082"", ""公司代號"": ""2612"", ""公司名稱"": ""中國航運股份有限公司"", ""公司簡稱"": ""中航"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""1974845930"", ""已發行普通股數或TDR原股發行股數"": ""197484593"", ""成立日期"": ""19780131"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""43778070"", ""特別股"": ""0"", ""產業別"": ""15"", ""發言人"": ""唐邦正"", ""發言人職稱"": ""協理"", ""私募股數"": ""0"", ""簽證會計師1"": ""區耀軍"", ""簽證會計師2"": ""簡思娟"", ""簽證會計師事務所"": ""安侯建業聯合會計師事務所"", ""網址"": ""http://www.cmt.tw"", ""編制財務報表類型"": ""1"", ""總機電話"": ""(02)23963282"", ""總經理"": ""戴聖堅"", ""股票過戶機構"": ""凱基證券股份有限公司"", ""英文簡稱"": ""CMT"", ""英文通訊地址"": ""9TH., 15, CHI-NAN ROAD, SEC. 1TAIPEI TAIWAN"", ""董事長"": ""彭士孝"", ""過戶地址"": ""台北市重慶南路一段二號五樓"", ""過戶電話"": ""(02)23148800"", ""電子郵件信箱"": ""cmt@agcmt.com.tw""}"
TWSE_TWSE_2613,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,2613,2613,中國貨櫃運輸股份有限公司,中櫃,CCTC,15,19950120,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,中櫃,11,False,,439,"{""上市日期"": ""19950120"", ""代理發言人"": ""黃思穎"", ""住址"": ""新北市汐止區大同路三段二七五號"", ""傳真機號碼"": ""(02)26491298"", ""公司代號"": ""2613"", ""公司名稱"": ""中國貨櫃運輸股份有限公司"", ""公司簡稱"": ""中櫃"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""1484234580"", ""已發行普通股數或TDR原股發行股數"": ""148423458"", ""成立日期"": ""19691127"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""39014517"", ""特別股"": ""0"", ""產業別"": ""15"", ""發言人"": ""陳政宏"", ""發言人職稱"": ""副總經理"", ""私募股數"": ""0"", ""簽證會計師1"": ""阮呂曼玉"", ""簽證會計師2"": ""林雅慧"", ""簽證會計師事務所"": ""資誠聯合會計師事務所"", ""網址"": ""http://www.cctcorp.com.tw"", ""編制財務報表類型"": ""1"", ""總機電話"": ""(02)86482211"", ""總經理"": ""黃國樑"", ""股票過戶機構"": ""中國信託商業銀行代理部"", ""英文簡稱"": ""CCTC"", ""英文通訊地址"": ""275,tatung road,sec.3,hsichihTaipei Hsien,Taiwan,Republic of China"", ""董事長"": ""林宏年"", ""過戶地址"": ""台北市重慶南路一段83號5樓"", ""過戶電話"": ""(02)66365566"", ""電子郵件信箱"": ""cctc@gcn.net.tw""}"
TWSE_TWSE_2614,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,2614,2614,東森國際股份有限公司,東森,EMIC,20,19950923,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,東森,11,False,,440,"{""上市日期"": ""19950923"", ""代理發言人"": ""蔡芸芸"", ""住址"": ""台北市復興南路一段368號8樓"", ""傳真機號碼"": ""2702-8079"", ""公司代號"": ""2614"", ""公司名稱"": ""東森國際股份有限公司"", ""公司簡稱"": ""東森"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""3272649460"", ""已發行普通股數或TDR原股發行股數"": ""327264946"", ""成立日期"": ""19750514"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""04964250"", ""特別股"": ""0"", ""產業別"": ""20"", ""發言人"": ""周惠英"", ""發言人職稱"": ""總經理"", ""私募股數"": ""0"", ""簽證會計師1"": ""黃欣婷"", ""簽證會計師2"": ""陳宗哲"", ""簽證會計師事務所"": ""安侯建業聯合會計師事務所"", ""網址"": ""http://www.emic.com.tw"", ""編制財務報表類型"": ""1"", ""總機電話"": ""2755-7565"", ""總經理"": ""周惠英"", ""股票過戶機構"": ""統一綜合證券(股)公司股務代理部"", ""英文簡稱"": ""EMIC"", ""英文通訊地址"": ""8F,NO.368 FU HSING S. RD., SEC.1TAIPEI, TAIWAN 106"", ""董事長"": ""廖尚文"", ""過戶地址"": ""台北市松山區東興路8號地下一樓"", ""過戶電話"": ""2746-3797"", ""電子郵件信箱"": ""emic@emic.com.tw""}"
TWSE_TWSE_2615,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,2615,2615,萬海航運股份有限公司,萬海,WANHAI,15,19960516,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,萬海,11,False,,441,"{""上市日期"": ""19960516"", ""代理發言人"": ""謝福隆"", ""住址"": ""台北市松江路136號10樓"", ""傳真機號碼"": ""02-25216000"", ""公司代號"": ""2615"", ""公司名稱"": ""萬海航運股份有限公司"", ""公司簡稱"": ""萬海"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""28061462930"", ""已發行普通股數或TDR原股發行股數"": ""2806146293"", ""成立日期"": ""19650224"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""11395000"", ""特別股"": ""0"", ""產業別"": ""15"", ""發言人"": ""蘇麗梅"", ""發言人職稱"": ""協理"", ""私募股數"": ""0"", ""簽證會計師1"": ""陳宜君"", ""簽證會計師2"": ""郭柔蘭"", ""簽證會計師事務所"": ""安侯建業聯合會計師事務所"", ""網址"": ""http://tw.wanhai.com/"", ""編制財務報表類型"": ""1"", ""總機電話"": ""02-25677961"", ""總經理"": ""謝福隆"", ""股票過戶機構"": ""華南永昌綜合證券(股)公司股務部"", ""英文簡稱"": ""WANHAI"", ""英文通訊地址"": ""10TH FL,136 SUNG CHIANG RD.TAIPEI,TAIWAN, R.O.C"", ""董事長"": ""久福花園股份有限公司"", ""過戶地址"": ""台北市民生東路四段54號4樓"", ""過戶電話"": ""02-27186425"", ""電子郵件信箱"": ""PR@wanhai.com""}"
TWSE_TWSE_2616,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,2616,2616,山隆通運股份有限公司,山隆,SLC,23,19971108,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,山隆,11,False,,442,"{""上市日期"": ""19971108"", ""代理發言人"": ""曾才宏"", ""住址"": ""新北市板橋區民生路一段1-2號1樓"", ""傳真機號碼"": ""(02)29599441"", ""公司代號"": ""2616"", ""公司名稱"": ""山隆通運股份有限公司"", ""公司簡稱"": ""山隆"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""1372818270"", ""已發行普通股數或TDR原股發行股數"": ""137281827"", ""成立日期"": ""19760406"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""33983853"", ""特別股"": ""0"", ""產業別"": ""23"", ""發言人"": ""曾才宏"", ""發言人職稱"": ""執行長"", ""私募股數"": ""0"", ""簽證會計師1"": ""梅元貞"", ""簽證會計師2"": ""郭仰倫"", ""簽證會計師事務所"": ""安侯建業聯合會計師事務所"", ""網址"": ""www.slc.com.tw"", ""編制財務報表類型"": ""1"", ""總機電話"": ""(02)29599611"", ""總經理"": ""俞蘭輝"", ""股票過戶機構"": ""山隆通運股份有限公司"", ""英文簡稱"": ""SLC"", ""英文通訊地址"": ""1th FLOOR NO.1-2,DWC.1 MN-SHENG RD.PANCHIAO CITY,TAIPEI COUNTY,TAIWAN,R.O.C"", ""董事長"": ""鄭人豪"", ""過戶地址"": ""新北市板橋區民生路一段3號3樓"", ""過戶電話"": ""(02)22225131"", ""電子郵件信箱"": ""invest@slc.com.tw""}"
TWSE_TWSE_2617,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,2617,2617,台灣航業股份有限公司,台航,TNC,15,19980624,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,台航,11,False,,443,"{""上市日期"": ""19980624"", ""代理發言人"": ""呂忠信"", ""住址"": ""台北市濟南路二段29號"", ""傳真機號碼"": ""02-23970640"", ""公司代號"": ""2617"", ""公司名稱"": ""台灣航業股份有限公司"", ""公司簡稱"": ""台航"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""4172944870"", ""已發行普通股數或TDR原股發行股數"": ""417294487"", ""成立日期"": ""19460701"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""03564713"", ""特別股"": ""0"", ""產業別"": ""15"", ""發言人"": ""陳建州"", ""發言人職稱"": ""總經理(代理)"", ""私募股數"": ""0"", ""簽證會計師1"": ""翁雅玲"", ""簽證會計師2"": ""辛宥呈"", ""簽證會計師事務所"": ""勤業眾信聯合會計師事務所"", ""網址"": ""http://www.taiwanline.com.tw"", ""編制財務報表類型"": ""1"", ""總機電話"": ""02-23941769"", ""總經理"": ""陳建州(代理)"", ""股票過戶機構"": ""元大證券股份有限公司"", ""英文簡稱"": ""TNC"", ""英文通訊地址"": ""NO.29, SEC.2,CHI NAN ROADTAIPEI, TAIWAN,R.O.C."", ""董事長"": ""魏健宏"", ""過戶地址"": ""臺北市大安區敦化南路2段67號B1"", ""過戶電話"": ""02-2586-5859"", ""電子郵件信箱"": ""tnctpe@taiwanline.com.tw""}"
TWSE_TWSE_2618,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,2618,2618,長榮航空股份有限公司,長榮航,EVAAIR,15,20010917,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,長榮航,11,False,,444,"{""上市日期"": ""20010917"", ""代理發言人"": ""王瑞裕"", ""住址"": ""桃園市蘆竹區新南路一段376號"", ""傳真機號碼"": ""02-25013999"", ""公司代號"": ""2618"", ""公司名稱"": ""長榮航空股份有限公司"", ""公司簡稱"": ""長榮航"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""54004443350"", ""已發行普通股數或TDR原股發行股數"": ""5400444335"", ""成立日期"": ""19890407"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""23225229"", ""特別股"": ""0"", ""產業別"": ""15"", ""發言人"": ""陳耀銘"", ""發言人職稱"": ""公共關係室副總經理"", ""私募股數"": ""0"", ""簽證會計師1"": ""陳雅琳"", ""簽證會計師2"": ""楊雲筑"", ""簽證會計師事務所"": ""安侯建業聯合會計師事務所"", ""網址"": ""www.evaair.com"", ""編制財務報表類型"": ""1"", ""總機電話"": ""03-3515151"", ""總經理"": ""孫嘉明"", ""股票過戶機構"": ""長榮航空股務課"", ""英文簡稱"": ""EVAAIR"", ""英文通訊地址"": ""NO.376,SEC.1,HSIN-NAN ROADLUCHU DIST.,TAOYUAN CITY,TAIWAN"", ""董事長"": ""林寶水"", ""過戶地址"": ""台北市民生東路二段166號2樓"", ""過戶電話"": ""02-2500-4100"", ""電子郵件信箱"": ""prd@evaair.com""}"
TWSE_TWSE_2630,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,2630,2630,亞洲航空股份有限公司,亞航,AACL,15,20180222,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,亞航,11,False,,445,"{""上市日期"": ""20180222"", ""代理發言人"": ""劉書均"", ""住址"": ""台南市仁德區仁愛里機場路1050號"", ""傳真機號碼"": ""06-2691792"", ""公司代號"": ""2630"", ""公司名稱"": ""亞洲航空股份有限公司"", ""公司簡稱"": ""亞航"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""2094382040"", ""已發行普通股數或TDR原股發行股數"": ""209438204"", ""成立日期"": ""19550119"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""11381701"", ""特別股"": ""0"", ""產業別"": ""15"", ""發言人"": ""郭思岑"", ""發言人職稱"": ""財務主管、會計主管"", ""私募股數"": ""0"", ""簽證會計師1"": ""蘇彥達"", ""簽證會計師2"": ""陳永祥"", ""簽證會計師事務所"": ""安侯建業聯合會計師事務所"", ""網址"": ""http://www.airasia.com.tw"", ""編制財務報表類型"": ""1"", ""總機電話"": ""06-2681911"", ""總經理"": ""李偉賢"", ""股票過戶機構"": ""富邦綜合證券股份有限公司"", ""英文簡稱"": ""AACL　　"", ""英文通訊地址"": ""No.1050, JiChang Rd., Rende Dist.Tainan City 717, Taiwan, ROC"", ""董事長"": ""李偉賢"", ""過戶地址"": ""100415台北市中正區許昌街 17 號11樓"", ""過戶電話"": ""(02)23611300"", ""電子郵件信箱"": ""IR@airasia.com.tw""}"
TWSE_TWSE_2633,TWSE,Taiwan,TWSE,twse_ssl_repair_twse_listed_company_profile,primary_twse_candidate_source,2633,2633,台灣高速鐵路股份有限公司,台灣高鐵,THSRC,15,20161027,,新台幣 10.0000元,Taiwan,TWD,twse_listed_company_profile_equity_candidate,high,matched_stock_day_all,twse_ssl_repair_twse_stock_day_all,台灣高鐵,11,False,,446,"{""上市日期"": ""20161027"", ""代理發言人"": ""王平宇"", ""住址"": ""(11568)台北市南港區經貿二路66號13樓"", ""傳真機號碼"": ""02-8789-3000"", ""公司代號"": ""2633"", ""公司名稱"": ""台灣高速鐵路股份有限公司"", ""公司簡稱"": ""台灣高鐵"", ""出表日期"": ""1150810"", ""外國企業註冊地國"": ""－ "", ""實收資本額"": ""56282930580"", ""已發行普通股數或TDR原股發行股數"": ""5628293058"", ""成立日期"": ""19980511"", ""普通股每股面額"": ""新台幣                 10.0000元"", ""營利事業統一編號"": ""16446274"", ""特別股"": ""0"", ""產業別"": ""15"", ""發言人"": ""鄒衡蕪"", ""發言人職稱"": ""副總經理"", ""私募股數"": ""3000000000"", ""簽證會計師1"": ""于智帆"", ""簽證會計師2"": ""徐聖忠"", ""簽證會計師事務所"": ""資誠聯合會計師事務所"", ""網址"": ""www.thsrc.com.tw"", ""編制財務報表類型"": ""2"", ""總機電話"": ""02-8789-2000"", ""總經理"": ""陳惠裕"", ""股票過戶機構"": ""富邦綜合證券股務代理部"", ""英文簡稱"": ""THSRC"", ""英文通訊地址"": ""13F., No.66, Jingmao 2nd Rd ., Nangang DistrictTaipei City 11568, Taiwan, R.O.C.　"", ""董事長"": ""史哲"", ""過戶地址"": ""台北市中正區許昌街17號11樓"", ""過戶電話"": ""02-2361-1300"", ""電子郵件信箱"": ""Spokesman_MBOX@thsrc.com.tw""}"
