symbol,candidate_name,crosscheck_name,crosscheck_found,name_match_type,crosscheck_raw_json
2342,茂矽,茂矽,True,exact,"{""Change"": ""0.7500"", ""ClosingPrice"": ""37.10"", ""Code"": ""2342"", ""Date"": ""1150810"", ""HighestPrice"": ""37.45"", ""LowestPrice"": ""36.55"", ""Name"": ""茂矽"", ""OpeningPrice"": ""36.95"", ""TradeValue"": ""59115154"", ""TradeVolume"": ""1595164"", ""Transaction"": ""1159""}"
2344,華邦電,華邦電,True,exact,"{""Change"": ""16.0000"", ""ClosingPrice"": ""179.50"", ""Code"": ""2344"", ""Date"": ""1150810"", ""HighestPrice"": ""179.50"", ""LowestPrice"": ""168.50"", ""Name"": ""華邦電"", ""OpeningPrice"": ""169.00"", ""TradeValue"": ""27206284042"", ""TradeVolume"": ""154758322"", ""Transaction"": ""89424""}"
2345,智邦,智邦,True,exact,"{""Change"": ""-50.0000"", ""ClosingPrice"": ""2165.00"", ""Code"": ""2345"", ""Date"": ""1150810"", ""HighestPrice"": ""2280.00"", ""LowestPrice"": ""2135.00"", ""Name"": ""智邦"", ""OpeningPrice"": ""2255.00"", ""TradeValue"": ""6182816405"", ""TradeVolume"": ""2810982"", ""Transaction"": ""12375""}"
2347,聯強,聯強,True,exact,"{""Change"": ""-1.5000"", ""ClosingPrice"": ""91.90"", ""Code"": ""2347"", ""Date"": ""1150810"", ""HighestPrice"": ""93.70"", ""LowestPrice"": ""91.20"", ""Name"": ""聯強"", ""OpeningPrice"": ""93.40"", ""TradeValue"": ""305571377"", ""TradeVolume"": ""3323865"", ""Transaction"": ""3835""}"
2348,海悅,海悅,True,exact,"{""Change"": ""-0.3000"", ""ClosingPrice"": ""71.10"", ""Code"": ""2348"", ""Date"": ""1150810"", ""HighestPrice"": ""72.20"", ""LowestPrice"": ""70.20"", ""Name"": ""海悅"", ""OpeningPrice"": ""71.40"", ""TradeValue"": ""50204561"", ""TradeVolume"": ""702915"", ""Transaction"": ""1636""}"
2349,錸德,錸德,True,exact,"{""Change"": ""0.1500"", ""ClosingPrice"": ""11.10"", ""Code"": ""2349"", ""Date"": ""1150810"", ""HighestPrice"": ""11.15"", ""LowestPrice"": ""10.95"", ""Name"": ""錸德"", ""OpeningPrice"": ""11.00"", ""TradeValue"": ""17523583"", ""TradeVolume"": ""1587471"", ""Transaction"": ""655""}"
2351,順德,順德,True,exact,"{""Change"": ""-1.5000"", ""ClosingPrice"": ""168.50"", ""Code"": ""2351"", ""Date"": ""1150810"", ""HighestPrice"": ""174.50"", ""LowestPrice"": ""163.50"", ""Name"": ""順德"", ""OpeningPrice"": ""173.50"", ""TradeValue"": ""497896035"", ""TradeVolume"": ""2952321"", ""Transaction"": ""3390""}"
2352,佳世達,佳世達,True,exact,"{""Change"": ""1.3000"", ""ClosingPrice"": ""29.60"", ""Code"": ""2352"", ""Date"": ""1150810"", ""HighestPrice"": ""30.00"", ""LowestPrice"": ""28.65"", ""Name"": ""佳世達"", ""OpeningPrice"": ""28.75"", ""TradeValue"": ""311791021"", ""TradeVolume"": ""10565901"", ""Transaction"": ""5584""}"
2353,宏碁,宏碁,True,exact,"{""Change"": ""0.7500"", ""ClosingPrice"": ""31.00"", ""Code"": ""2353"", ""Date"": ""1150810"", ""HighestPrice"": ""31.00"", ""LowestPrice"": ""30.00"", ""Name"": ""宏碁"", ""OpeningPrice"": ""30.30"", ""TradeValue"": ""637759993"", ""TradeVolume"": ""20786468"", ""Transaction"": ""8822""}"
2354,鴻準,鴻準,True,exact,"{""Change"": ""1.3000"", ""ClosingPrice"": ""63.10"", ""Code"": ""2354"", ""Date"": ""1150810"", ""HighestPrice"": ""65.20"", ""LowestPrice"": ""61.80"", ""Name"": ""鴻準"", ""OpeningPrice"": ""62.40"", ""TradeValue"": ""2397962670"", ""TradeVolume"": ""37584609"", ""Transaction"": ""24449""}"
2355,敬鵬,敬鵬,True,exact,"{""Change"": ""1.6000"", ""ClosingPrice"": ""42.05"", ""Code"": ""2355"", ""Date"": ""1150810"", ""HighestPrice"": ""42.10"", ""LowestPrice"": ""40.90"", ""Name"": ""敬鵬"", ""OpeningPrice"": ""40.90"", ""TradeValue"": ""117751250"", ""TradeVolume"": ""2829003"", ""Transaction"": ""2123""}"
2356,英業達,英業達,True,exact,"{""Change"": ""2.0000"", ""ClosingPrice"": ""66.00"", ""Code"": ""2356"", ""Date"": ""1150810"", ""HighestPrice"": ""66.00"", ""LowestPrice"": ""64.40"", ""Name"": ""英業達"", ""OpeningPrice"": ""64.50"", ""TradeValue"": ""1220680999"", ""TradeVolume"": ""18619643"", ""Transaction"": ""11093""}"
2357,華碩,華碩,True,exact,"{""Change"": ""1.0000"", ""ClosingPrice"": ""818.00"", ""Code"": ""2357"", ""Date"": ""1150810"", ""HighestPrice"": ""822.00"", ""LowestPrice"": ""808.00"", ""Name"": ""華碩"", ""OpeningPrice"": ""820.00"", ""TradeValue"": ""2244909454"", ""TradeVolume"": ""2749914"", ""Transaction"": ""4977""}"
2359,所羅門,所羅門,True,exact,"{""Change"": ""10.0000"", ""ClosingPrice"": ""153.50"", ""Code"": ""2359"", ""Date"": ""1150810"", ""HighestPrice"": ""157.50"", ""LowestPrice"": ""142.00"", ""Name"": ""所羅門"", ""OpeningPrice"": ""145.00"", ""TradeValue"": ""2482838159"", ""TradeVolume"": ""16270839"", ""Transaction"": ""16140""}"
2360,致茂,致茂,True,exact,"{""Change"": ""0.0000"", ""ClosingPrice"": ""2030.00"", ""Code"": ""2360"", ""Date"": ""1150810"", ""HighestPrice"": ""2115.00"", ""LowestPrice"": ""1980.00"", ""Name"": ""致茂"", ""OpeningPrice"": ""1980.00"", ""TradeValue"": ""3261193075"", ""TradeVolume"": ""1587806"", ""Transaction"": ""3791""}"
2362,藍天,藍天,True,exact,"{""Change"": ""-3.7000"", ""ClosingPrice"": ""46.80"", ""Code"": ""2362"", ""Date"": ""1150810"", ""HighestPrice"": ""49.20"", ""LowestPrice"": ""46.00"", ""Name"": ""藍天"", ""OpeningPrice"": ""49.05"", ""TradeValue"": ""286829912"", ""TradeVolume"": ""6118894"", ""Transaction"": ""6734""}"
2363,矽統,矽統,True,exact,"{""Change"": ""0.3000"", ""ClosingPrice"": ""54.00"", ""Code"": ""2363"", ""Date"": ""1150810"", ""HighestPrice"": ""54.80"", ""LowestPrice"": ""53.60"", ""Name"": ""矽統"", ""OpeningPrice"": ""54.60"", ""TradeValue"": ""296443293"", ""TradeVolume"": ""5470781"", ""Transaction"": ""3732""}"
2364,倫飛,倫飛,True,exact,"{""Change"": ""4.1000"", ""ClosingPrice"": ""76.10"", ""Code"": ""2364"", ""Date"": ""1150810"", ""HighestPrice"": ""76.50"", ""LowestPrice"": ""73.30"", ""Name"": ""倫飛"", ""OpeningPrice"": ""74.40"", ""TradeValue"": ""54677260"", ""TradeVolume"": ""726487"", ""Transaction"": ""871""}"
2365,昆盈,昆盈,True,exact,"{""Change"": ""1.0000"", ""ClosingPrice"": ""31.25"", ""Code"": ""2365"", ""Date"": ""1150810"", ""HighestPrice"": ""31.30"", ""LowestPrice"": ""30.35"", ""Name"": ""昆盈"", ""OpeningPrice"": ""30.80"", ""TradeValue"": ""33545084"", ""TradeVolume"": ""1083156"", ""Transaction"": ""876""}"
2367,燿華,燿華,True,exact,"{""Change"": ""2.8500"", ""ClosingPrice"": ""44.25"", ""Code"": ""2367"", ""Date"": ""1150810"", ""HighestPrice"": ""44.85"", ""LowestPrice"": ""42.00"", ""Name"": ""燿華"", ""OpeningPrice"": ""42.00"", ""TradeValue"": ""477729753"", ""TradeVolume"": ""10974547"", ""Transaction"": ""8017""}"
2368,金像電,金像電,True,exact,"{""Change"": ""-56.0000"", ""ClosingPrice"": ""926.00"", ""Code"": ""2368"", ""Date"": ""1150810"", ""HighestPrice"": ""1000.00"", ""LowestPrice"": ""910.00"", ""Name"": ""金像電"", ""OpeningPrice"": ""985.00"", ""TradeValue"": ""17030802388"", ""TradeVolume"": ""18011976"", ""Transaction"": ""43828""}"
2369,菱生,菱生,True,exact,"{""Change"": ""0.5000"", ""ClosingPrice"": ""33.60"", ""Code"": ""2369"", ""Date"": ""1150810"", ""HighestPrice"": ""34.20"", ""LowestPrice"": ""33.50"", ""Name"": ""菱生"", ""OpeningPrice"": ""33.90"", ""TradeValue"": ""193853778"", ""TradeVolume"": ""5733304"", ""Transaction"": ""3749""}"
2371,大同,大同,True,exact,"{""Change"": ""0.8500"", ""ClosingPrice"": ""26.80"", ""Code"": ""2371"", ""Date"": ""1150810"", ""HighestPrice"": ""27.35"", ""LowestPrice"": ""25.95"", ""Name"": ""大同"", ""OpeningPrice"": ""26.10"", ""TradeValue"": ""233600866"", ""TradeVolume"": ""8792500"", ""Transaction"": ""4412""}"
2373,震旦行,震旦行,True,exact,"{""Change"": ""0.1000"", ""ClosingPrice"": ""53.40"", ""Code"": ""2373"", ""Date"": ""1150810"", ""HighestPrice"": ""53.80"", ""LowestPrice"": ""53.40"", ""Name"": ""震旦行"", ""OpeningPrice"": ""53.80"", ""TradeValue"": ""629675"", ""TradeVolume"": ""11770"", ""Transaction"": ""41""}"
2374,佳能,佳能,True,exact,"{""Change"": ""2.4000"", ""ClosingPrice"": ""72.40"", ""Code"": ""2374"", ""Date"": ""1150810"", ""HighestPrice"": ""72.80"", ""LowestPrice"": ""69.70"", ""Name"": ""佳能"", ""OpeningPrice"": ""70.60"", ""TradeValue"": ""309694986"", ""TradeVolume"": ""4334880"", ""Transaction"": ""3531""}"
2375,凱美,凱美,True,exact,"{""Change"": ""6.5000"", ""ClosingPrice"": ""124.00"", ""Code"": ""2375"", ""Date"": ""1150810"", ""HighestPrice"": ""124.50"", ""LowestPrice"": ""119.00"", ""Name"": ""凱美"", ""OpeningPrice"": ""121.00"", ""TradeValue"": ""436397566"", ""TradeVolume"": ""3563167"", ""Transaction"": ""3353""}"
2376,技嘉,技嘉,True,exact,"{""Change"": ""5.5000"", ""ClosingPrice"": ""349.50"", ""Code"": ""2376"", ""Date"": ""1150810"", ""HighestPrice"": ""352.00"", ""LowestPrice"": ""343.00"", ""Name"": ""技嘉"", ""OpeningPrice"": ""345.50"", ""TradeValue"": ""2273885026"", ""TradeVolume"": ""6544561"", ""Transaction"": ""6468""}"
2377,微星,微星,True,exact,"{""Change"": ""2.0000"", ""ClosingPrice"": ""155.00"", ""Code"": ""2377"", ""Date"": ""1150810"", ""HighestPrice"": ""156.50"", ""LowestPrice"": ""154.00"", ""Name"": ""微星"", ""OpeningPrice"": ""154.50"", ""TradeValue"": ""1770638635"", ""TradeVolume"": ""11401148"", ""Transaction"": ""8893""}"
2379,瑞昱,瑞昱,True,exact,"{""Change"": ""8.0000"", ""ClosingPrice"": ""758.00"", ""Code"": ""2379"", ""Date"": ""1150810"", ""HighestPrice"": ""764.00"", ""LowestPrice"": ""746.00"", ""Name"": ""瑞昱"", ""OpeningPrice"": ""752.00"", ""TradeValue"": ""1974751090"", ""TradeVolume"": ""2612784"", ""Transaction"": ""4139""}"
2380,虹光,虹光,True,exact,"{""Change"": ""0.1000"", ""ClosingPrice"": ""19.10"", ""Code"": ""2380"", ""Date"": ""1150810"", ""HighestPrice"": ""19.10"", ""LowestPrice"": ""18.90"", ""Name"": ""虹光"", ""OpeningPrice"": ""18.95"", ""TradeValue"": ""1201368"", ""TradeVolume"": ""63078"", ""Transaction"": ""100""}"
2382,廣達,廣達,True,exact,"{""Change"": ""15.5000"", ""ClosingPrice"": ""313.50"", ""Code"": ""2382"", ""Date"": ""1150810"", ""HighestPrice"": ""313.50"", ""LowestPrice"": ""300.00"", ""Name"": ""廣達"", ""OpeningPrice"": ""301.00"", ""TradeValue"": ""7035824382"", ""TradeVolume"": ""22764127"", ""Transaction"": ""19933""}"
2383,台光電,台光電,True,exact,"{""Change"": ""50.0000"", ""ClosingPrice"": ""5290.00"", ""Code"": ""2383"", ""Date"": ""1150810"", ""HighestPrice"": ""5510.00"", ""LowestPrice"": ""5230.00"", ""Name"": ""台光電"", ""OpeningPrice"": ""5330.00"", ""TradeValue"": ""10554508135"", ""TradeVolume"": ""1972845"", ""Transaction"": ""9344""}"
2385,群光,群光,True,exact,"{""Change"": ""1.5000"", ""ClosingPrice"": ""103.00"", ""Code"": ""2385"", ""Date"": ""1150810"", ""HighestPrice"": ""103.50"", ""LowestPrice"": ""101.00"", ""Name"": ""群光"", ""OpeningPrice"": ""101.50"", ""TradeValue"": ""289635378"", ""TradeVolume"": ""2835646"", ""Transaction"": ""3133""}"
2387,精元,精元,True,exact,"{""Change"": ""-0.8500"", ""ClosingPrice"": ""37.55"", ""Code"": ""2387"", ""Date"": ""1150810"", ""HighestPrice"": ""38.00"", ""LowestPrice"": ""37.30"", ""Name"": ""精元"", ""OpeningPrice"": ""37.90"", ""TradeValue"": ""33448982"", ""TradeVolume"": ""891058"", ""Transaction"": ""779""}"
2388,威盛,威盛,True,exact,"{""Change"": ""2.8000"", ""ClosingPrice"": ""80.70"", ""Code"": ""2388"", ""Date"": ""1150810"", ""HighestPrice"": ""83.00"", ""LowestPrice"": ""77.70"", ""Name"": ""威盛"", ""OpeningPrice"": ""78.80"", ""TradeValue"": ""421324312"", ""TradeVolume"": ""5207528"", ""Transaction"": ""6286""}"
2390,云辰,云辰,True,exact,"{""Change"": ""0.0500"", ""ClosingPrice"": ""10.60"", ""Code"": ""2390"", ""Date"": ""1150810"", ""HighestPrice"": ""10.65"", ""LowestPrice"": ""10.55"", ""Name"": ""云辰"", ""OpeningPrice"": ""10.60"", ""TradeValue"": ""4740240"", ""TradeVolume"": ""447850"", ""Transaction"": ""229""}"
2392,正崴,正崴,True,exact,"{""Change"": ""1.0000"", ""ClosingPrice"": ""37.95"", ""Code"": ""2392"", ""Date"": ""1150810"", ""HighestPrice"": ""38.30"", ""LowestPrice"": ""36.90"", ""Name"": ""正崴"", ""OpeningPrice"": ""36.95"", ""TradeValue"": ""40567863"", ""TradeVolume"": ""1072939"", ""Transaction"": ""852""}"
2393,億光,億光,True,exact,"{""Change"": ""1.5000"", ""ClosingPrice"": ""62.40"", ""Code"": ""2393"", ""Date"": ""1150810"", ""HighestPrice"": ""63.40"", ""LowestPrice"": ""60.90"", ""Name"": ""億光"", ""OpeningPrice"": ""61.10"", ""TradeValue"": ""149258952"", ""TradeVolume"": ""2392147"", ""Transaction"": ""1980""}"
2395,研華,研華,True,exact,"{""Change"": ""33.0000"", ""ClosingPrice"": ""667.00"", ""Code"": ""2395"", ""Date"": ""1150810"", ""HighestPrice"": ""695.00"", ""LowestPrice"": ""648.00"", ""Name"": ""研華"", ""OpeningPrice"": ""648.00"", ""TradeValue"": ""4979051269"", ""TradeVolume"": ""7375844"", ""Transaction"": ""9889""}"
2397,友通,友通,True,exact,"{""Change"": ""1.8000"", ""ClosingPrice"": ""68.00"", ""Code"": ""2397"", ""Date"": ""1150810"", ""HighestPrice"": ""68.00"", ""LowestPrice"": ""65.10"", ""Name"": ""友通"", ""OpeningPrice"": ""67.00"", ""TradeValue"": ""169864964"", ""TradeVolume"": ""2548325"", ""Transaction"": ""3548""}"
2399,映泰,映泰,True,exact,"{""Change"": ""1.1000"", ""ClosingPrice"": ""43.65"", ""Code"": ""2399"", ""Date"": ""1150810"", ""HighestPrice"": ""43.95"", ""LowestPrice"": ""42.25"", ""Name"": ""映泰"", ""OpeningPrice"": ""42.90"", ""TradeValue"": ""415989872"", ""TradeVolume"": ""9680998"", ""Transaction"": ""5973""}"
2401,凌陽,凌陽,True,exact,"{""Change"": ""0.9000"", ""ClosingPrice"": ""27.95"", ""Code"": ""2401"", ""Date"": ""1150810"", ""HighestPrice"": ""27.95"", ""LowestPrice"": ""27.35"", ""Name"": ""凌陽"", ""OpeningPrice"": ""27.70"", ""TradeValue"": ""62070758"", ""TradeVolume"": ""2235059"", ""Transaction"": ""1518""}"
2402,毅嘉,毅嘉,True,exact,"{""Change"": ""1.4000"", ""ClosingPrice"": ""55.50"", ""Code"": ""2402"", ""Date"": ""1150810"", ""HighestPrice"": ""56.20"", ""LowestPrice"": ""54.70"", ""Name"": ""毅嘉"", ""OpeningPrice"": ""55.00"", ""TradeValue"": ""75777171"", ""TradeVolume"": ""1363071"", ""Transaction"": ""1159""}"
2404,漢唐,漢唐,True,exact,"{""Change"": ""0.0000"", ""ClosingPrice"": ""1150.00"", ""Code"": ""2404"", ""Date"": ""1150810"", ""HighestPrice"": ""1180.00"", ""LowestPrice"": ""1135.00"", ""Name"": ""漢唐"", ""OpeningPrice"": ""1150.00"", ""TradeValue"": ""1360877065"", ""TradeVolume"": ""1179125"", ""Transaction"": ""2980""}"
2405,輔信,輔信,True,exact,"{""Change"": ""0.0500"", ""ClosingPrice"": ""16.35"", ""Code"": ""2405"", ""Date"": ""1150810"", ""HighestPrice"": ""16.50"", ""LowestPrice"": ""16.30"", ""Name"": ""輔信"", ""OpeningPrice"": ""16.50"", ""TradeValue"": ""16266155"", ""TradeVolume"": ""993228"", ""Transaction"": ""508""}"
2406,國碩,國碩,True,exact,"{""Change"": ""0.6000"", ""ClosingPrice"": ""31.95"", ""Code"": ""2406"", ""Date"": ""1150810"", ""HighestPrice"": ""32.25"", ""LowestPrice"": ""31.55"", ""Name"": ""國碩"", ""OpeningPrice"": ""31.70"", ""TradeValue"": ""110097847"", ""TradeVolume"": ""3442113"", ""Transaction"": ""2388""}"
2408,南亞科,南亞科,True,exact,"{""Change"": ""45.0000"", ""ClosingPrice"": ""502.00"", ""Code"": ""2408"", ""Date"": ""1150810"", ""HighestPrice"": ""502.00"", ""LowestPrice"": ""473.00"", ""Name"": ""南亞科"", ""OpeningPrice"": ""473.00"", ""TradeValue"": ""50739402678"", ""TradeVolume"": ""102644584"", ""Transaction"": ""106937""}"
2409,友達,友達,True,exact,"{""Change"": ""2.4500"", ""ClosingPrice"": ""27.00"", ""Code"": ""2409"", ""Date"": ""1150810"", ""HighestPrice"": ""27.00"", ""LowestPrice"": ""25.35"", ""Name"": ""友達"", ""OpeningPrice"": ""25.60"", ""TradeValue"": ""5690463846"", ""TradeVolume"": ""216206480"", ""Transaction"": ""49969""}"
2412,中華電,中華電,True,exact,"{""Change"": ""-1.0000"", ""ClosingPrice"": ""136.50"", ""Code"": ""2412"", ""Date"": ""1150810"", ""HighestPrice"": ""137.50"", ""LowestPrice"": ""136.00"", ""Name"": ""中華電"", ""OpeningPrice"": ""137.50"", ""TradeValue"": ""1302301368"", ""TradeVolume"": ""9542858"", ""Transaction"": ""6108""}"
2413,環科,環科,True,exact,"{""Change"": ""4.0500"", ""ClosingPrice"": ""44.85"", ""Code"": ""2413"", ""Date"": ""1150810"", ""HighestPrice"": ""44.85"", ""LowestPrice"": ""41.70"", ""Name"": ""環科"", ""OpeningPrice"": ""41.70"", ""TradeValue"": ""87039127"", ""TradeVolume"": ""1971629"", ""Transaction"": ""2135""}"
2414,精技,精技,True,exact,"{""Change"": ""1.0000"", ""ClosingPrice"": ""56.70"", ""Code"": ""2414"", ""Date"": ""1150810"", ""HighestPrice"": ""57.40"", ""LowestPrice"": ""55.00"", ""Name"": ""精技"", ""OpeningPrice"": ""55.10"", ""TradeValue"": ""28655233"", ""TradeVolume"": ""507042"", ""Transaction"": ""546""}"
2415,錩新,錩新,True,exact,"{""Change"": ""-0.5500"", ""ClosingPrice"": ""31.00"", ""Code"": ""2415"", ""Date"": ""1150810"", ""HighestPrice"": ""31.70"", ""LowestPrice"": ""31.00"", ""Name"": ""錩新"", ""OpeningPrice"": ""31.70"", ""TradeValue"": ""5727348"", ""TradeVolume"": ""183583"", ""Transaction"": ""254""}"
2417,圓剛,圓剛,True,exact,"{""Change"": ""1.6000"", ""ClosingPrice"": ""44.55"", ""Code"": ""2417"", ""Date"": ""1150810"", ""HighestPrice"": ""45.40"", ""LowestPrice"": ""41.80"", ""Name"": ""圓剛"", ""OpeningPrice"": ""43.50"", ""TradeValue"": ""80896255"", ""TradeVolume"": ""1840255"", ""Transaction"": ""1519""}"
2419,仲琦,仲琦,True,exact,"{""Change"": ""0.7500"", ""ClosingPrice"": ""24.95"", ""Code"": ""2419"", ""Date"": ""1150810"", ""HighestPrice"": ""24.95"", ""LowestPrice"": ""24.40"", ""Name"": ""仲琦"", ""OpeningPrice"": ""24.40"", ""TradeValue"": ""9923967"", ""TradeVolume"": ""401156"", ""Transaction"": ""344""}"
2420,新巨,新巨,True,exact,"{""Change"": ""1.2000"", ""ClosingPrice"": ""56.50"", ""Code"": ""2420"", ""Date"": ""1150810"", ""HighestPrice"": ""56.80"", ""LowestPrice"": ""55.80"", ""Name"": ""新巨"", ""OpeningPrice"": ""55.80"", ""TradeValue"": ""27482799"", ""TradeVolume"": ""486875"", ""Transaction"": ""457""}"
2421,建準,建準,True,exact,"{""Change"": ""-2.0000"", ""ClosingPrice"": ""149.50"", ""Code"": ""2421"", ""Date"": ""1150810"", ""HighestPrice"": ""157.50"", ""LowestPrice"": ""148.50"", ""Name"": ""建準"", ""OpeningPrice"": ""154.00"", ""TradeValue"": ""747104629"", ""TradeVolume"": ""4898632"", ""Transaction"": ""9928""}"
2423,固緯,固緯,True,exact,"{""Change"": ""-4.0000"", ""ClosingPrice"": ""72.50"", ""Code"": ""2423"", ""Date"": ""1150810"", ""HighestPrice"": ""76.90"", ""LowestPrice"": ""72.40"", ""Name"": ""固緯"", ""OpeningPrice"": ""76.30"", ""TradeValue"": ""28364116"", ""TradeVolume"": ""385769"", ""Transaction"": ""370""}"
2424,隴華,隴華,True,exact,"{""Change"": ""0.0800"", ""ClosingPrice"": ""8.71"", ""Code"": ""2424"", ""Date"": ""1150810"", ""HighestPrice"": ""9.26"", ""LowestPrice"": ""8.17"", ""Name"": ""隴華"", ""OpeningPrice"": ""8.63"", ""TradeValue"": ""183771"", ""TradeVolume"": ""21253"", ""Transaction"": ""22""}"
2425,承啟,承啟,True,exact,"{""Change"": ""-3.3500"", ""ClosingPrice"": ""49.55"", ""Code"": ""2425"", ""Date"": ""1150810"", ""HighestPrice"": ""51.80"", ""LowestPrice"": ""49.25"", ""Name"": ""承啟"", ""OpeningPrice"": ""51.80"", ""TradeValue"": ""622755880"", ""TradeVolume"": ""12290844"", ""Transaction"": ""7454""}"
2426,鼎元,鼎元,True,exact,"{""Change"": ""-0.2000"", ""ClosingPrice"": ""67.60"", ""Code"": ""2426"", ""Date"": ""1150810"", ""HighestPrice"": ""69.30"", ""LowestPrice"": ""66.20"", ""Name"": ""鼎元"", ""OpeningPrice"": ""69.00"", ""TradeValue"": ""1505885489"", ""TradeVolume"": ""22368989"", ""Transaction"": ""14592""}"
2427,三商電,三商電,True,exact,"{""Change"": ""0.1000"", ""ClosingPrice"": ""21.90"", ""Code"": ""2427"", ""Date"": ""1150810"", ""HighestPrice"": ""22.00"", ""LowestPrice"": ""21.70"", ""Name"": ""三商電"", ""OpeningPrice"": ""21.90"", ""TradeValue"": ""6564222"", ""TradeVolume"": ""299908"", ""Transaction"": ""320""}"
2428,興勤,興勤,True,exact,"{""Change"": ""4.5000"", ""ClosingPrice"": ""229.00"", ""Code"": ""2428"", ""Date"": ""1150810"", ""HighestPrice"": ""231.50"", ""LowestPrice"": ""228.50"", ""Name"": ""興勤"", ""OpeningPrice"": ""229.00"", ""TradeValue"": ""80664506"", ""TradeVolume"": ""351146"", ""Transaction"": ""532""}"
2429,銘旺科,銘旺科,True,exact,"{""Change"": ""0.4500"", ""ClosingPrice"": ""31.40"", ""Code"": ""2429"", ""Date"": ""1150810"", ""HighestPrice"": ""31.95"", ""LowestPrice"": ""30.70"", ""Name"": ""銘旺科"", ""OpeningPrice"": ""30.85"", ""TradeValue"": ""7251069"", ""TradeVolume"": ""231300"", ""Transaction"": ""276""}"
2430,燦坤,燦坤,True,exact,"{""Change"": ""0.1500"", ""ClosingPrice"": ""17.25"", ""Code"": ""2430"", ""Date"": ""1150810"", ""HighestPrice"": ""17.30"", ""LowestPrice"": ""17.10"", ""Name"": ""燦坤"", ""OpeningPrice"": ""17.30"", ""TradeValue"": ""867449"", ""TradeVolume"": ""50488"", ""Transaction"": ""78""}"
2431,聯昌,聯昌,True,exact,"{""Change"": ""-0.3000"", ""ClosingPrice"": ""10.20"", ""Code"": ""2431"", ""Date"": ""1150810"", ""HighestPrice"": ""10.50"", ""LowestPrice"": ""10.00"", ""Name"": ""聯昌"", ""OpeningPrice"": ""10.50"", ""TradeValue"": ""5744527"", ""TradeVolume"": ""567842"", ""Transaction"": ""391""}"
2432,倚天酷碁-創,倚天酷碁-創,True,exact,"{""Change"": ""0.2000"", ""ClosingPrice"": ""28.30"", ""Code"": ""2432"", ""Date"": ""1150810"", ""HighestPrice"": ""28.30"", ""LowestPrice"": ""28.00"", ""Name"": ""倚天酷碁-創"", ""OpeningPrice"": ""28.20"", ""TradeValue"": ""1213156"", ""TradeVolume"": ""43106"", ""Transaction"": ""27""}"
2433,互盛電,互盛電,True,exact,"{""Change"": ""-0.0500"", ""ClosingPrice"": ""41.90"", ""Code"": ""2433"", ""Date"": ""1150810"", ""HighestPrice"": ""42.00"", ""LowestPrice"": ""41.80"", ""Name"": ""互盛電"", ""OpeningPrice"": ""41.90"", ""TradeValue"": ""1254883"", ""TradeVolume"": ""29982"", ""Transaction"": ""41""}"
2434,統懋,統懋,True,exact,"{""Change"": ""-0.3000"", ""ClosingPrice"": ""52.90"", ""Code"": ""2434"", ""Date"": ""1150810"", ""HighestPrice"": ""55.10"", ""LowestPrice"": ""52.60"", ""Name"": ""統懋"", ""OpeningPrice"": ""52.80"", ""TradeValue"": ""29078061"", ""TradeVolume"": ""541737"", ""Transaction"": ""600""}"
2436,偉詮電,偉詮電,True,exact,"{""Change"": ""5.8000"", ""ClosingPrice"": ""67.40"", ""Code"": ""2436"", ""Date"": ""1150810"", ""HighestPrice"": ""67.50"", ""LowestPrice"": ""64.80"", ""Name"": ""偉詮電"", ""OpeningPrice"": ""64.90"", ""TradeValue"": ""719283099"", ""TradeVolume"": ""10797573"", ""Transaction"": ""7690""}"
2438,翔耀,翔耀,True,exact,"{""Change"": ""0.2000"", ""ClosingPrice"": ""17.50"", ""Code"": ""2438"", ""Date"": ""1150810"", ""HighestPrice"": ""18.00"", ""LowestPrice"": ""17.30"", ""Name"": ""翔耀"", ""OpeningPrice"": ""17.35"", ""TradeValue"": ""781826"", ""TradeVolume"": ""44435"", ""Transaction"": ""66""}"
2439,美律,美律,True,exact,"{""Change"": ""2.1000"", ""ClosingPrice"": ""82.30"", ""Code"": ""2439"", ""Date"": ""1150810"", ""HighestPrice"": ""82.60"", ""LowestPrice"": ""80.80"", ""Name"": ""美律"", ""OpeningPrice"": ""80.80"", ""TradeValue"": ""155345635"", ""TradeVolume"": ""1901084"", ""Transaction"": ""1717""}"
2440,太空梭,太空梭,True,exact,"{""Change"": ""0.6000"", ""ClosingPrice"": ""15.85"", ""Code"": ""2440"", ""Date"": ""1150810"", ""HighestPrice"": ""15.85"", ""LowestPrice"": ""15.20"", ""Name"": ""太空梭"", ""OpeningPrice"": ""15.25"", ""TradeValue"": ""4499097"", ""TradeVolume"": ""291206"", ""Transaction"": ""180""}"
2441,超豐,超豐,True,exact,"{""Change"": ""11.5000"", ""ClosingPrice"": ""129.00"", ""Code"": ""2441"", ""Date"": ""1150810"", ""HighestPrice"": ""129.00"", ""LowestPrice"": ""121.00"", ""Name"": ""超豐"", ""OpeningPrice"": ""121.00"", ""TradeValue"": ""1460494901"", ""TradeVolume"": ""11495066"", ""Transaction"": ""8805""}"
