ticker,company_name,exchange,country,source_provider,source_file,instrument_type,instrument_scope,classification_confidence,classification_reason,sector,industry,market_cap,raw_cik,raw_exchange,provider_precedence,merge_action,merge_reason,isin,currency,mic,source_version,source_url,hkex_category,hkex_subcategory,hkex_board_lot,provider,source_phase,symbol,security_name,instrument_id,product_assignment_group_description,asset_type
,Cheviot Company Limited,NSE,India,,,,,,,,,,,,,,,INE974B01016,INR,,,,,,,nse_india_v2_17g,,CHEVIOT,,nse_india_016a76245fa45a9e,,equity
,Choice International Limited,NSE,India,,,,,,,,,,,,,,,INE102B01014,INR,,,,,,,nse_india_v2_17g,,CHOICEIN,,nse_india_f647184bf5d3d26b,,equity
,Cholamandalam Investment and Finance Company Limited,NSE,India,,,,,,,,,,,,,,,INE121A01024,INR,,,,,,,nse_india_v2_17g,,CHOLAFIN,,nse_india_ef6fa37f3cd9968e,,equity
,Cholamandalam Financial Holdings Limited,NSE,India,,,,,,,,,,,,,,,INE149A01033,INR,,,,,,,nse_india_v2_17g,,CHOLAHLDNG,,nse_india_07f1b0bdf43d7b28,,equity
,CIE Automotive India Limited,NSE,India,,,,,,,,,,,,,,,INE536H01010,INR,,,,,,,nse_india_v2_17g,,CIEINDIA,,nse_india_e079c75892aa466e,,equity
,Capital India Finance Limited,NSE,India,,,,,,,,,,,,,,,INE345H01024,INR,,,,,,,nse_india_v2_17g,,CIFL,,nse_india_43367b7c0cd5f4ca,,equity
,Cineline India Limited,NSE,India,,,,,,,,,,,,,,,INE704H01022,INR,,,,,,,nse_india_v2_17g,,CINELINE,,nse_india_cd1690bac0c934e0,,equity
,Cinevista Limited,NSE,India,,,,,,,,,,,,,,,INE039B01026,INR,,,,,,,nse_india_v2_17g,,CINEVISTA,,nse_india_65586f4efe44c1fc,,equity
,Cipla Limited,NSE,India,,,,,,,,,,,,,,,INE059A01026,INR,,,,,,,nse_india_v2_17g,,CIPLA,,nse_india_70e9c45b005cf71c,,equity
,Clean Science and Technology Limited,NSE,India,,,,,,,,,,,,,,,INE227W01023,INR,,,,,,,nse_india_v2_17g,,CLEAN,,nse_india_ab3f708da7eb06f7,,equity
,Clean Max Enviro Energy Solutions Limited,NSE,India,,,,,,,,,,,,,,,INE647U01026,INR,,,,,,,nse_india_v2_17g,,CLEANMAX,,nse_india_828d910ba4788a6d,,equity
,Chaman Lal Setia Exports Limited,NSE,India,,,,,,,,,,,,,,,INE419D01026,INR,,,,,,,nse_india_v2_17g,,CLSEL,,nse_india_184242d415814997,,equity
,Caliber Mining and Logistics Limited,NSE,India,,,,,,,,,,,,,,,INE11XY01018,INR,,,,,,,nse_india_v2_17g,,CMLL,,nse_india_32473cafd7756627,,equity
,Central Mine Planning & Design Institute Limited,NSE,India,,,,,,,,,,,,,,,INE05HV01027,INR,,,,,,,nse_india_v2_17g,,CMPDI,,nse_india_b799684b451680eb,,equity
,CMR Green Technologies Limited,NSE,India,,,,,,,,,,,,,,,INE00WV01027,INR,,,,,,,nse_india_v2_17g,,CMRGREEN,,nse_india_49ed6dfeb07b4055,,equity
,CMS Info Systems Limited,NSE,India,,,,,,,,,,,,,,,INE925R01014,INR,,,,,,,nse_india_v2_17g,,CMSINFO,,nse_india_44d53347a1c2281a,,equity
,Creative Newtech Limited,NSE,India,,,,,,,,,,,,,,,INE985W01018,INR,,,,,,,nse_india_v2_17g,,CNL,,nse_india_428ac7c5233e8205,,equity
,Coal India Limited,NSE,India,,,,,,,,,,,,,,,INE522F01014,INR,,,,,,,nse_india_v2_17g,,COALINDIA,,nse_india_7885336248a3159d,,equity
,Coastal Corporation Limited,NSE,India,,,,,,,,,,,,,,,INE377E01024,INR,,,,,,,nse_india_v2_17g,,COASTCORP,,nse_india_969cd1d637b16d9e,,equity
,Cochin Shipyard Limited,NSE,India,,,,,,,,,,,,,,,INE704P01025,INR,,,,,,,nse_india_v2_17g,,COCHINSHIP,,nse_india_651933641acf37cf,,equity
,John Cockerill India Limited,NSE,India,,,,,,,,,,,,,,,INE515A01019,INR,,,,,,,nse_india_v2_17g,,COCKERILL,,nse_india_05dfa9e5ae3e571a,,equity
,Coforge Limited,NSE,India,,,,,,,,,,,,,,,INE591G01025,INR,,,,,,,nse_india_v2_17g,,COFORGE,,nse_india_ad21771d2a743a6f,,equity
,Cohance Lifesciences Limited,NSE,India,,,,,,,,,,,,,,,INE03QK01018,INR,,,,,,,nse_india_v2_17g,,COHANCE,,nse_india_f12a21588bc7897b,,equity
,Colgate Palmolive (India) Limited,NSE,India,,,,,,,,,,,,,,,INE259A01022,INR,,,,,,,nse_india_v2_17g,,COLPAL,,nse_india_b23a32161f577a20,,equity
,Comfort Intech Limited,NSE,India,,,,,,,,,,,,,,,INE819A01049,INR,,,,,,,nse_india_v2_17g,,COMFINTE,,nse_india_2f482600b5e3d9d2,,equity
,Compucom Software Limited,NSE,India,,,,,,,,,,,,,,,INE453B01029,INR,,,,,,,nse_india_v2_17g,,COMPUSOFT,,nse_india_44c76e725e742a61,,equity
,Commercial Syn Bags Limited,NSE,India,,,,,,,,,,,,,,,INE073V01015,INR,,,,,,,nse_india_v2_17g,,COMSYN,,nse_india_312fc26b04ed02d1,,equity
,Container Corporation of India Limited,NSE,India,,,,,,,,,,,,,,,INE111A01025,INR,,,,,,,nse_india_v2_17g,,CONCOR,,nse_india_f2a8d2b82d03b2d2,,equity
,Concord Biotech Limited,NSE,India,,,,,,,,,,,,,,,INE338H01029,INR,,,,,,,nse_india_v2_17g,,CONCORDBIO,,nse_india_effd581d83017fdb,,equity
,Confidence Petroleum India Limited,NSE,India,,,,,,,,,,,,,,,INE552D01024,INR,,,,,,,nse_india_v2_17g,,CONFIPET,,nse_india_54799fab6496549f,,equity
,Control Print Limited,NSE,India,,,,,,,,,,,,,,,INE663B01015,INR,,,,,,,nse_india_v2_17g,,CONTROLPR,,nse_india_e19e362627dac064,,equity
,Coral India Finance & Housing Limited,NSE,India,,,,,,,,,,,,,,,INE558D01021,INR,,,,,,,nse_india_v2_17g,,CORALFINAC,,nse_india_8ea9b6c5174b2713,,equity
,Waterways Leisure Tourism Limited,NSE,India,,,,,,,,,,,,,,,INE0LZF01013,INR,,,,,,,nse_india_v2_17g,,CORDELIA,,nse_india_2481d9e8727e48ec,,equity
,Coromandel International Limited,NSE,India,,,,,,,,,,,,,,,INE169A01031,INR,,,,,,,nse_india_v2_17g,,COROMANDEL,,nse_india_ae843f2fc7e31d0c,,equity
,CORONA Remedies Limited,NSE,India,,,,,,,,,,,,,,,INE02ZQ01018,INR,,,,,,,nse_india_v2_17g,,CORONA,,nse_india_201944783b570e33,,equity
,COSMO FIRST LIMITED,NSE,India,,,,,,,,,,,,,,,INE757A01017,INR,,,,,,,nse_india_v2_17g,,COSMOFIRST,,nse_india_a13adb27fb996934,,equity
,Country Condo's Limited,NSE,India,,,,,,,,,,,,,,,INE695B01025,INR,,,,,,,nse_india_v2_17g,,COUNCODOS,,nse_india_b09c9587c59ee795,,equity
,Career Point Edutech Limited,NSE,India,,,,,,,,,,,,,,,INE0P6P01016,INR,,,,,,,nse_india_v2_17g,,CPEDU,,nse_india_6980d81ae933c36a,,equity
,Captain Polyplast Limited,NSE,India,,,,,,,,,,,,,,,INE536P01021,INR,,,,,,,nse_india_v2_17g,,CPL,,nse_india_52f0318d89618d3f,,equity
,Aditya Infotech Limited,NSE,India,,,,,,,,,,,,,,,INE819V01029,INR,,,,,,,nse_india_v2_17g,,CPPLUS,,nse_india_16219f4fe17c4bb3,,equity
,Craftsman Automation Limited,NSE,India,,,,,,,,,,,,,,,INE00LO01017,INR,,,,,,,nse_india_v2_17g,,CRAFTSMAN,,nse_india_72221f0c31dda0a1,,equity
,Canara Robeco Asset Management Company Limited,NSE,India,,,,,,,,,,,,,,,INE218I01013,INR,,,,,,,nse_india_v2_17g,,CRAMC,,nse_india_7bcf7e44f89824f6,,equity
,Creative Eye Limited,NSE,India,,,,,,,,,,,,,,,INE230B01021,INR,,,,,,,nse_india_v2_17g,,CREATIVEYE,,nse_india_a2b5ea5ae6aa0384,,equity
,CREDITACCESS GRAMEEN LIMITED,NSE,India,,,,,,,,,,,,,,,INE741K01010,INR,,,,,,,nse_india_v2_17g,,CREDITACC,,nse_india_eee5d53e800bd77a,,equity
,Crest Ventures Limited,NSE,India,,,,,,,,,,,,,,,INE559D01011,INR,,,,,,,nse_india_v2_17g,,CREST,,nse_india_fbd5d4e7bfa765f2,,equity
,Crisil Limited,NSE,India,,,,,,,,,,,,,,,INE007A01025,INR,,,,,,,nse_india_v2_17g,,CRISIL,,nse_india_f7adce164f57065c,,equity
,Crizac Limited,NSE,India,,,,,,,,,,,,,,,INE0S4R01014,INR,,,,,,,nse_india_v2_17g,,CRIZAC,,nse_india_13eb4cc8ddcfa3bc,,equity
,Crompton Greaves Consumer Electricals Limited,NSE,India,,,,,,,,,,,,,,,INE299U01018,INR,,,,,,,nse_india_v2_17g,,CROMPTON,,nse_india_d088e08a2c2c7ec4,,equity
,Crown Lifters Limited,NSE,India,,,,,,,,,,,,,,,INE491V01019,INR,,,,,,,nse_india_v2_17g,,CROWN,,nse_india_cd8b1a7a4169fab8,,equity
,CSL Finance Limited,NSE,India,,,,,,,,,,,,,,,INE718F01018,INR,,,,,,,nse_india_v2_17g,,CSLFINANCE,,nse_india_77c90fdb37bd3882,,equity
,CSM Technologies Limited,NSE,India,,,,,,,,,,,,,,,INE0ZK601013,INR,,,,,,,nse_india_v2_17g,,CSM,,nse_india_44daeea59dcf8030,,equity
,Cambridge Technology Enterprises Limited,NSE,India,,,,,,,,,,,,,,,INE627H01017,INR,,,,,,,nse_india_v2_17g,,CTE,,nse_india_89a638ec77788d2e,,equity
,Cubex Tubings Limited,NSE,India,,,,,,,,,,,,,,,INE144D01012,INR,,,,,,,nse_india_v2_17g,,CUBEXTUB,,nse_india_b864784090c55a51,,equity
,Cummins India Limited,NSE,India,,,,,,,,,,,,,,,INE298A01020,INR,,,,,,,nse_india_v2_17g,,CUMMINSIND,,nse_india_840a9bf30e7db1ab,,equity
,Cupid Limited,NSE,India,,,,,,,,,,,,,,,INE509F01029,INR,,,,,,,nse_india_v2_17g,,CUPID,,nse_india_9f6df8485cf034b3,,equity
,Cura Technologies Limited,NSE,India,,,,,,,,,,,,,,,INE117B01020,INR,,,,,,,nse_india_v2_17g,,CURAA,,nse_india_59a4b800d604c33c,,equity
,Cyient Limited,NSE,India,,,,,,,,,,,,,,,INE136B01020,INR,,,,,,,nse_india_v2_17g,,CYIENT,,nse_india_1f138c381cfed108,,equity
,Cyient DLM Limited,NSE,India,,,,,,,,,,,,,,,INE055S01018,INR,,,,,,,nse_india_v2_17g,,CYIENTDLM,,nse_india_0e71a4183c1736f7,,equity
,Dabur India Limited,NSE,India,,,,,,,,,,,,,,,INE016A01026,INR,,,,,,,nse_india_v2_17g,,DABUR,,nse_india_8c34b789da2e9c5e,,equity
,Dalmia Bharat Limited,NSE,India,,,,,,,,,,,,,,,INE00R701025,INR,,,,,,,nse_india_v2_17g,,DALBHARAT,,nse_india_b00979f4e137d246,,equity
,Dalmia Bharat Sugar and Industries Limited,NSE,India,,,,,,,,,,,,,,,INE495A01022,INR,,,,,,,nse_india_v2_17g,,DALMIASUG,,nse_india_6d28017fbd90e646,,equity
,Dam Capital Advisors Limited,NSE,India,,,,,,,,,,,,,,,INE284H01025,INR,,,,,,,nse_india_v2_17g,,DAMCAPITAL,,nse_india_da17cbd2f971d274,,equity
,Dangee Dums Limited,NSE,India,,,,,,,,,,,,,,,INE688Y01022,INR,,,,,,,nse_india_v2_17g,,DANGEE,,nse_india_442a3ea35cbd6b96,,equity
,Datamatics Global Services Limited,NSE,India,,,,,,,,,,,,,,,INE365B01017,INR,,,,,,,nse_india_v2_17g,,DATAMATICS,,nse_india_e44c6ddd5a86f917,,equity
,Data Patterns (India) Limited,NSE,India,,,,,,,,,,,,,,,INE0IX101010,INR,,,,,,,nse_india_v2_17g,,DATAPATTNS,,nse_india_1d3e8c311051d60f,,equity
,Davangere Sugar Company Limited,NSE,India,,,,,,,,,,,,,,,INE179G01029,INR,,,,,,,nse_india_v2_17g,,DAVANGERE,,nse_india_62a5849499080cca,,equity
,D.B.Corp Limited,NSE,India,,,,,,,,,,,,,,,INE950I01011,INR,,,,,,,nse_india_v2_17g,,DBCORP,,nse_india_bbb8d5cc3d54f999,,equity
,Dilip Buildcon Limited,NSE,India,,,,,,,,,,,,,,,INE917M01012,INR,,,,,,,nse_india_v2_17g,,DBL,,nse_india_e7444d64ef8b6973,,equity
,Dhampur Bio Organics Limited,NSE,India,,,,,,,,,,,,,,,INE0I3401014,INR,,,,,,,nse_india_v2_17g,,DBOL,,nse_india_c20a2b8be1992b9a,,equity
,Dishman Carbogen Amcis Limited,NSE,India,,,,,,,,,,,,,,,INE385W01011,INR,,,,,,,nse_india_v2_17g,,DCAL,,nse_india_e973ed08ac15bf35,,equity
,Dc Infotech And Communication Limited,NSE,India,,,,,,,,,,,,,,,INE0A1101019,INR,,,,,,,nse_india_v2_17g,,DCI,,nse_india_6ccf0a21ac7b6efb,,equity
,DCM Financial Services Limited,NSE,India,,,,,,,,,,,,,,,INE891B01012,INR,,,,,,,nse_india_v2_17g,,DCMFINSERV,,nse_india_1dc34b101017e3ba,,equity
,DCM Shriram Limited,NSE,India,,,,,,,,,,,,,,,INE499A01024,INR,,,,,,,nse_india_v2_17g,,DCMSHRIRAM,,nse_india_2a1850acd8d9497c,,equity
,DCM Shriram Industries Limited,NSE,India,,,,,,,,,,,,,,,INE843D01027,INR,,,,,,,nse_india_v2_17g,,DCMSRIND,,nse_india_03d4b6420f2d28a9,,equity
,DCW Limited,NSE,India,,,,,,,,,,,,,,,INE500A01029,INR,,,,,,,nse_india_v2_17g,,DCW,,nse_india_c1ea12236fada894,,equity
,DCX Systems Limited,NSE,India,,,,,,,,,,,,,,,INE0KL801015,INR,,,,,,,nse_india_v2_17g,,DCXINDIA,,nse_india_8e96637be2c59b36,,equity
,Ddev Plastiks Industries Limited,NSE,India,,,,,,,,,,,,,,,INE0HR601026,INR,,,,,,,nse_india_v2_17g,,DDEVPLSTIK,,nse_india_d460a7e21030bfed,,equity
,Deccan Cements Limited,NSE,India,,,,,,,,,,,,,,,INE583C01021,INR,,,,,,,nse_india_v2_17g,,DECCANCE,,nse_india_914bbbbee7795f1a,,equity
,Deepak Fertilizers and Petrochemicals Corporation Limited,NSE,India,,,,,,,,,,,,,,,INE501A01019,INR,,,,,,,nse_india_v2_17g,,DEEPAKFERT,,nse_india_39fd56e767690537,,equity
,Deepak Nitrite Limited,NSE,India,,,,,,,,,,,,,,,INE288B01029,INR,,,,,,,nse_india_v2_17g,,DEEPAKNTR,,nse_india_3999f4eb9ff8ca56,,equity
,Deep Industries Limited,NSE,India,,,,,,,,,,,,,,,INE0FHS01024,INR,,,,,,,nse_india_v2_17g,,DEEPINDS,,nse_india_cdae7297d928e7f9,,equity
,Delhivery Limited,NSE,India,,,,,,,,,,,,,,,INE148O01028,INR,,,,,,,nse_india_v2_17g,,DELHIVERY,,nse_india_839d6f1ecdd1d918,,equity
,Delta Corp Limited,NSE,India,,,,,,,,,,,,,,,INE124G01033,INR,,,,,,,nse_india_v2_17g,,DELTACORP,,nse_india_81e7c26e4b5517e1,,equity
,Delta Manufacturing Limited,NSE,India,,,,,,,,,,,,,,,INE393A01011,INR,,,,,,,nse_india_v2_17g,,DELTAMAGNT,,nse_india_83f18788a8541d53,,equity
,Den Networks Limited,NSE,India,,,,,,,,,,,,,,,INE947J01015,INR,,,,,,,nse_india_v2_17g,,DEN,,nse_india_2593ea3c10a7746e,,equity
,De Nora India Limited,NSE,India,,,,,,,,,,,,,,,INE244A01016,INR,,,,,,,nse_india_v2_17g,,DENORA,,nse_india_8d7812db53191dde,,equity
,Denta Water and Infra Solutions Limited,NSE,India,,,,,,,,,,,,,,,INE0R4L01018,INR,,,,,,,nse_india_v2_17g,,DENTA,,nse_india_bd95e2405c863d42,,equity
,Dev Information Technology Limited,NSE,India,,,,,,,,,,,,,,,INE060X01034,INR,,,,,,,nse_india_v2_17g,,DEVIT,,nse_india_4069136f43604617,,equity
,Dev Accelerator Limited,NSE,India,,,,,,,,,,,,,,,INE0VOV01021,INR,,,,,,,nse_india_v2_17g,,DEVX,,nse_india_cf7f82dbeaa081e0,,equity
,Devyani International Limited,NSE,India,,,,,,,,,,,,,,,INE872J01023,INR,,,,,,,nse_india_v2_17g,,DEVYANI,,nse_india_53770506a9c063c9,,equity
,Digicontent Limited,NSE,India,,,,,,,,,,,,,,,INE03JI01017,INR,,,,,,,nse_india_v2_17g,,DGCONTENT,,nse_india_63a13930bd7f5dc1,,equity
,Dhampur Sugar Mills Limited,NSE,India,,,,,,,,,,,,,,,INE041A01016,INR,,,,,,,nse_india_v2_17g,,DHAMPURSUG,,nse_india_425f6b07cbbd2246,,equity
,Dhanuka Agritech Limited,NSE,India,,,,,,,,,,,,,,,INE435G01025,INR,,,,,,,nse_india_v2_17g,,DHANUKA,,nse_india_9887eca19a193e6c,,equity
,Dharmaj Crop Guard Limited,NSE,India,,,,,,,,,,,,,,,INE00OQ01016,INR,,,,,,,nse_india_v2_17g,,DHARMAJ,,nse_india_0e2ad5006faafe82,,equity
,Dhunseri Investments Limited,NSE,India,,,,,,,,,,,,,,,INE320L01011,INR,,,,,,,nse_india_v2_17g,,DHUNINV,,nse_india_e26062ccd516354f,,equity
,Diamines & Chemicals Limited,NSE,India,,,,,,,,,,,,,,,INE591D01014,INR,,,,,,,nse_india_v2_17g,,DIAMINESQ,,nse_india_ef5cbe96843fc773,,equity
,Prataap Snacks Limited,NSE,India,,,,,,,,,,,,,,,INE393P01035,INR,,,,,,,nse_india_v2_17g,,DIAMONDYD,,nse_india_5728f9cbc982c1f3,,equity
,DIC India Limited,NSE,India,,,,,,,,,,,,,,,INE303A01010,INR,,,,,,,nse_india_v2_17g,,DICIND,,nse_india_a688d793ff877063,,equity
,Diffusion Engineers Limited,NSE,India,,,,,,,,,,,,,,,INE184O01015,INR,,,,,,,nse_india_v2_17g,,DIFFNKG,,nse_india_dba2917946ce0736,,equity
,Digidrive Distributors Limited,NSE,India,,,,,,,,,,,,,,,INE0PSC01024,INR,,,,,,,nse_india_v2_17g,,DIGIDRIVE,,nse_india_ccec90323b4b70b0,,equity
,Digitide Solutions Limited,NSE,India,,,,,,,,,,,,,,,INE0U4701011,INR,,,,,,,nse_india_v2_17g,,DIGITIDE,,nse_india_af7a62a5f53f4abe,,equity
,Digjam Limited,NSE,India,,,,,,,,,,,,,,,INE731U01028,INR,,,,,,,nse_india_v2_17g,,DIGJAMLMTD,,nse_india_4338f732318ad425,,equity
,Disa India Limited,NSE,India,,,,,,,,,,,,,,,INE131C01011,INR,,,,,,,nse_india_v2_17g,,DISAQ,,nse_india_c64ac11e99289380,,equity
,Divgi Torqtransfer Systems Limited,NSE,India,,,,,,,,,,,,,,,INE753U01022,INR,,,,,,,nse_india_v2_17g,,DIVGIITTS,,nse_india_88bac00719f121c2,,equity
,Divi's Laboratories Limited,NSE,India,,,,,,,,,,,,,,,INE361B01024,INR,,,,,,,nse_india_v2_17g,,DIVISLAB,,nse_india_53b7edec44e0564a,,equity
,Dixon Technologies (India) Limited,NSE,India,,,,,,,,,,,,,,,INE935N01020,INR,,,,,,,nse_india_v2_17g,,DIXON,,nse_india_dbc9f62b20f916ef,,equity
,DJ Mediaprint & Logistics Limited,NSE,India,,,,,,,,,,,,,,,INE0B1K01014,INR,,,,,,,nse_india_v2_17g,,DJML,,nse_india_684ae32747afc8c3,,equity
,DLF Limited,NSE,India,,,,,,,,,,,,,,,INE271C01023,INR,,,,,,,nse_india_v2_17g,,DLF,,nse_india_07730f53bb08e7f6,,equity
,D-Link (India) Limited,NSE,India,,,,,,,,,,,,,,,INE250K01012,INR,,,,,,,nse_india_v2_17g,,DLINKINDIA,,nse_india_44c5a4f572bf4c41,,equity
,Avenue Supermarts Limited,NSE,India,,,,,,,,,,,,,,,INE192R01011,INR,,,,,,,nse_india_v2_17g,,DMART,,nse_india_badfeadaa8d64d72,,equity
,DMCC SPECIALITY CHEMICALS LIMITED,NSE,India,,,,,,,,,,,,,,,INE505A01010,INR,,,,,,,nse_india_v2_17g,,DMCC,,nse_india_a24e4ba94d65ad3c,,equity
,Diligent Media Corporation Limited,NSE,India,,,,,,,,,,,,,,,INE016M01021,INR,,,,,,,nse_india_v2_17g,,DNAMEDIA,,nse_india_7c028789a48000b5,,equity
,Dodla Dairy Limited,NSE,India,,,,,,,,,,,,,,,INE021O01019,INR,,,,,,,nse_india_v2_17g,,DODLA,,nse_india_35135325e1d855cd,,equity
,Dolat Algotech Limited,NSE,India,,,,,,,,,,,,,,,INE966A01022,INR,,,,,,,nse_india_v2_17g,,DOLATALGO,,nse_india_cf27b21d47c65e7b,,equity
,Dollar Industries Limited,NSE,India,,,,,,,,,,,,,,,INE325C01035,INR,,,,,,,nse_india_v2_17g,,DOLLAR,,nse_india_73a90fc2fcc28807,,equity
,Dolphin Offshore Enterprises (India) Limited,NSE,India,,,,,,,,,,,,,,,INE920A01037,INR,,,,,,,nse_india_v2_17g,,DOLPHIN,,nse_india_83f30018fbf1add9,,equity
,DOMS Industries Limited,NSE,India,,,,,,,,,,,,,,,INE321T01012,INR,,,,,,,nse_india_v2_17g,,DOMS,,nse_india_32833d0641838ece,,equity
,Donear Industries Limited,NSE,India,,,,,,,,,,,,,,,INE668D01028,INR,,,,,,,nse_india_v2_17g,,DONEAR,,nse_india_4e6a365f20504cb7,,equity
,D. P. Abhushan Limited,NSE,India,,,,,,,,,,,,,,,INE266Y01019,INR,,,,,,,nse_india_v2_17g,,DPABHUSHAN,,nse_india_708dc2cfbf502550,,equity
,Dr Agarwals Eye Hospital Limited,NSE,India,,,,,,,,,,,,,,,INE934C01018,INR,,,,,,,nse_india_v2_17g,,DRAGARWQ,,nse_india_6bb85ef1d5f5b788,,equity
,DRC Systems India Limited,NSE,India,,,,,,,,,,,,,,,INE03RS01027,INR,,,,,,,nse_india_v2_17g,,DRCSYSTEMS,,nse_india_692124b6606f70ec,,equity
,Dreamfolks Services Limited,NSE,India,,,,,,,,,,,,,,,INE0JS101016,INR,,,,,,,nse_india_v2_17g,,DREAMFOLKS,,nse_india_42c4facc7f90bc5d,,equity
,Dredging Corporation of India Limited,NSE,India,,,,,,,,,,,,,,,INE506A01018,INR,,,,,,,nse_india_v2_17g,,DREDGECORP,,nse_india_b1b1b1665945c2f4,,equity
,Dr. Reddy's Laboratories Limited,NSE,India,,,,,,,,,,,,,,,INE089A01031,INR,,,,,,,nse_india_v2_17g,,DRREDDY,,nse_india_d5a81ee748e768d1,,equity
,Dynacons Systems & Solutions Limited,NSE,India,,,,,,,,,,,,,,,INE417B01040,INR,,,,,,,nse_india_v2_17g,,DSSL,,nse_india_e64dc9447a4bdf90,,equity
,Dhunseri Tea & Industries Limited,NSE,India,,,,,,,,,,,,,,,INE341R01014,INR,,,,,,,nse_india_v2_17g,,DTIL,,nse_india_70af6b894b0d999f,,equity
,Ducon Infratechnologies Limited,NSE,India,,,,,,,,,,,,,,,INE741L01018,INR,,,,,,,nse_india_v2_17g,,DUCON,,nse_india_3ef1d0e073c68438,,equity
,Dhunseri Ventures Limited,NSE,India,,,,,,,,,,,,,,,INE477B01010,INR,,,,,,,nse_india_v2_17g,,DVL,,nse_india_4c62234e72e49612,,equity
,Dwarikesh Sugar Industries Limited,NSE,India,,,,,,,,,,,,,,,INE366A01041,INR,,,,,,,nse_india_v2_17g,,DWARKESH,,nse_india_1eb6b6ea1280da1f,,equity
,Dynamic Cables Limited,NSE,India,,,,,,,,,,,,,,,INE600Y01019,INR,,,,,,,nse_india_v2_17g,,DYCL,,nse_india_60aad451f447f6ff,,equity
,Dynamatic Technologies Limited,NSE,India,,,,,,,,,,,,,,,INE221B01012,INR,,,,,,,nse_india_v2_17g,,DYNAMATECH,,nse_india_e81cecc08fbddaf1,,equity
,Dynemic Products Limited,NSE,India,,,,,,,,,,,,,,,INE256H01015,INR,,,,,,,nse_india_v2_17g,,DYNPRO,,nse_india_0ae7f4fd2f6507ba,,equity
,E2E Networks Limited,NSE,India,,,,,,,,,,,,,,,INE255Z01027,INR,,,,,,,nse_india_v2_17g,,E2E,,nse_india_b8c93f2c803b7f5f,,equity
,Easy Trip Planners Limited,NSE,India,,,,,,,,,,,,,,,INE07O001026,INR,,,,,,,nse_india_v2_17g,,EASEMYTRIP,,nse_india_7f157242dcb0421e,,equity
,GNG Electronics Limited,NSE,India,,,,,,,,,,,,,,,INE18JU01028,INR,,,,,,,nse_india_v2_17g,,EBGNG,,nse_india_8c907f2588e7472a,,equity
,eClerx Services Limited,NSE,India,,,,,,,,,,,,,,,INE738I01010,INR,,,,,,,nse_india_v2_17g,,ECLERX,,nse_india_8132d692f030f8c7,,equity
,Edelweiss Financial Services Limited,NSE,India,,,,,,,,,,,,,,,INE532F01054,INR,,,,,,,nse_india_v2_17g,,EDELWEISS,,nse_india_804f6efd1d984845,,equity
,EFC (I) Limited,NSE,India,,,,,,,,,,,,,,,INE886D01026,INR,,,,,,,nse_india_v2_17g,,EFCIL,,nse_india_92be36fc1c4fd4ac,,equity
,Eicher Motors Limited,NSE,India,,,,,,,,,,,,,,,INE066A01021,INR,,,,,,,nse_india_v2_17g,,EICHERMOT,,nse_india_c3178b4194292254,,equity
,EID Parry India Limited,NSE,India,,,,,,,,,,,,,,,INE126A01031,INR,,,,,,,nse_india_v2_17g,,EIDPARRY,,nse_india_ca10a1edf07c3444,,equity
,Enviro Infra Engineers Limited,NSE,India,,,,,,,,,,,,,,,INE0LLY01014,INR,,,,,,,nse_india_v2_17g,,EIEL,,nse_india_a7d3194663b150e4,,equity
,EIH Associated Hotels Limited,NSE,India,,,,,,,,,,,,,,,INE276C01014,INR,,,,,,,nse_india_v2_17g,,EIHAHOTELS,,nse_india_c9aa11516b8837bb,,equity
,EIH Limited,NSE,India,,,,,,,,,,,,,,,INE230A01023,INR,,,,,,,nse_india_v2_17g,,EIHOTEL,,nse_india_37293144282defef,,equity
,Eimco Elecon (India) Limited,NSE,India,,,,,,,,,,,,,,,INE158B01016,INR,,,,,,,nse_india_v2_17g,,EIMCOELECO,,nse_india_c3d4c241b340a5b9,,equity
,Everest Kanto Cylinder Limited,NSE,India,,,,,,,,,,,,,,,INE184H01027,INR,,,,,,,nse_india_v2_17g,,EKC,,nse_india_18aeef7f36221527,,equity
,Elantas Beck India Limited,NSE,India,,,,,,,,,,,,,,,INE280B01018,INR,,,,,,,nse_india_v2_17g,,ELANTAS,,nse_india_7db226d93609dc80,,equity
,EL CID Investments Limited,NSE,India,,,,,,,,,,,,,,,INE927X01018,INR,,,,,,,nse_india_v2_17g,,ELCIDIN,,nse_india_37c89696a2c6ad74,,equity
,Eldeco Housing And Industries Limited,NSE,India,,,,,,,,,,,,,,,INE668G01021,INR,,,,,,,nse_india_v2_17g,,ELDEHSG,,nse_india_6ce4fb48b0c0013b,,equity
,Elecon Engineering Company Limited,NSE,India,,,,,,,,,,,,,,,INE205B01031,INR,,,,,,,nse_india_v2_17g,,ELECON,,nse_india_a50bc9890954dff1,,equity
,Electrosteel Castings Limited,NSE,India,,,,,,,,,,,,,,,INE086A01029,INR,,,,,,,nse_india_v2_17g,,ELECTCAST,,nse_india_b5aa6dea65366a1c,,equity
,Electrotherm (India) Limited,NSE,India,,,,,,,,,,,,,,,INE822G01016,INR,,,,,,,nse_india_v2_17g,,ELECTHERM,,nse_india_aab08ee82b01dbc6,,equity
,Elgi Equipments Limited,NSE,India,,,,,,,,,,,,,,,INE285A01027,INR,,,,,,,nse_india_v2_17g,,ELGIEQUIP,,nse_india_2e21efc5dcb610be,,equity
