exchange,ticker,source,merge_action,merge_reason
NASDAQ,SHLS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SHMD,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SHOE,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SHOO,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SHOP,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SHPH,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SIBN,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SIDU,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SIEB,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SIFY,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SIGA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SIGI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SILC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SILO,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SIMA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SINT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SION,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SIRI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SITM,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SJ,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SKIN,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SKK,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SKWD,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SKYA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SKYE,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SKYQ,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SKYT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SKYW,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SKYX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SLAB,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SLBT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SLDB,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SLDE,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SLDP,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SLE,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SLGB,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SLGL,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SLM,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SLMT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SLN,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SLNG,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SLNH,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SLP,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SLRC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SLS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SLSN,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SLXN,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SMBC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SMCI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SMID,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SMMT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SMPL,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SMSI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SMTC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SMTI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SMTK,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SMX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SMXT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SNAL,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SND,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SNDK,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SNDL,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SNDX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SNES,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SNEX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SNFCA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SNGX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SNOA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SNPS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SNT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SNTG,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SNTI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SNWV,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SNYR,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SOBR,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SOCA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SOFI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SOLS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SONM,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SONO,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SOPH,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SORA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SORN,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SOTK,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SOUN,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SOWG,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SPAI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SPCB,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SPCX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SPEG,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SPFI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SPHL,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SPKL,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SPOK,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SPPL,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SPRB,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SPRC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SPRO,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SPRY,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SPSC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SPT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SPTX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SPWH,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SPWR,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SQFT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SRAD,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SRBK,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SRCE,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SRPT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SRRK,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SRTA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SRTS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SRZN,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SSAC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SSBI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SSEA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SSII,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SSM,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SSNC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SSP,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SSRM,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SSTI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SSYS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,STAA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,STAK,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,STBA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,STEP,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,STEX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,STFS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,STGW,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,STHO,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,STI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,STIM,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,STKE,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,STKS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,STLD,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,STNE,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,STOK,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,STRA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,STRL,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,STRO,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,STRR,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,STRS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,STRT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,STRZ,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,STTK,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,STX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SUGP,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SUIG,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SUJA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SUMA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SUNE,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SUNS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SUPN,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SUPX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SURG,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SVA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SVAC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SVAQ,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SVC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SVCC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SVCO,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SVIV,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SVRA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SVRN,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SWAG,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SWBI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SWIM,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SWKS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SWMR,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SWVL,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SXTC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SXTP,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SY,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SYBT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SYM,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SYNA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SYPR,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SYRE,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,SZZL,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TACH,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TACO,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TACT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TALK,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TANH,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TAOP,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TAOX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TARA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TARS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TASK,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TATT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TAVI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TAYD,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TBBK,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TBCH,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TBLA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TBLD,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TBPH,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TBRG,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TCBI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TCBK,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TCBS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TCMD,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TCPC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TCRT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TCRX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TCX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TDAC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TDIC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TDTH,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TDUP,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TDWD,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TEAD,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TEAM,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TECH,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TECX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TELA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TELO,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TEM,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TENB,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TENX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TER,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TFSL,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TGHL,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TGL,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TGTX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TH,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,THCH,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,THFF,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,THH,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,THRM,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,THRY,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TIGO,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TIL,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TILE,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TIPT,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TITN,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TJGC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TKNO,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TLF,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TLIH,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TLN,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TLNC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TLPH,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TLRY,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TLS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TLSA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TLSI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TMC,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TMCI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TMCR,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TMDX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TMS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TMTS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TMUS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TNDM,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TNGX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TNMG,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TNON,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TNXP,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TNYA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TOI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TOMZ,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TONX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TOP,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TORO,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TOWN,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TOYO,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TPCS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TPG,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TPST,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TRAW,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TRAX,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TRDA,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TREE,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TRGS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TRI,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TRIN,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TRIP,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TRMB,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TRMD,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TRMK,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TRNR,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TRNS,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TRON,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TROO,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
NASDAQ,TROW,existing_expanded_universe_v2_4b,PRESERVE_EXISTING,Base row preserved.
