market_id,provider,source_id,sample_order,sample_kind,sample_payload
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,16,json_candidate_like_object,"{""pv"": 0.025, ""lt"": 0.025, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 65.5, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260806"", ""b"": ""0.020"", ""c"": 0.0, ""sv"": 50.0, ""h"": 0.0, ""v_"": """", ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": ""X"", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.025"", ""nc"": ""541"", ""cx"": 0.0, ""vl"": 0.0, ""v"": 0.0}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,17,json_candidate_like_object,"{""pv"": 0.192, ""lt"": 0.192, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 0.9, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260803"", ""b"": ""0.129"", ""c"": 0.0, ""sv"": 0.9, ""h"": 0.0, ""v_"": """", ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": ""X"", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.189"", ""nc"": ""570"", ""cx"": 0.0, ""vl"": 0.0, ""v"": 0.0}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,18,json_candidate_like_object,"{""pv"": 0.061, ""lt"": 0.056, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 1.4, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""0.057"", ""c"": -0.005, ""sv"": 16.0, ""h"": 0.06, ""v_"": """", ""cn"": null, ""l"": 0.043, ""o"": 0.06, ""p_"": ""X"", ""p"": -8.197, ""change_vs_pc"": null, ""s"": ""0.062"", ""nc"": ""QZG"", ""cx"": 0.0, ""vl"": 2761.681, ""v"": 114885.24}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,19,json_candidate_like_object,"{""pv"": 0.025, ""lt"": 0.028, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 70.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""0.027"", ""c"": 0.003, ""sv"": 197.0, ""h"": 0.028, ""v_"": """", ""cn"": null, ""l"": 0.025, ""o"": 0.025, ""p_"": ""X"", ""p"": 12.0, ""change_vs_pc"": null, ""s"": ""0.029"", ""nc"": ""5FW"", ""cx"": 0.0, ""vl"": 320.8, ""v"": 8843.4}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,20,json_candidate_like_object,"{""pv"": 0.085, ""lt"": 0.085, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 0.3, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""0.074"", ""c"": 0.0, ""sv"": 0.1, ""h"": 0.0, ""v_"": """", ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": ""X"", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.084"", ""nc"": ""AYV"", ""cx"": 0.0, ""vl"": 0.0, ""v"": 0.0}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,21,json_candidate_like_object,"{""pv"": 0.225, ""lt"": 0.23, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""businesstrusts"", ""du"": null, ""bv"": 50.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": null, ""b"": ""0.220"", ""c"": 0.005, ""sv"": 172.7, ""h"": 0.23, ""v_"": """", ""cn"": null, ""l"": 0.215, ""o"": 0.225, ""p_"": ""X"", ""p"": 2.222, ""change_vs_pc"": null, ""s"": ""0.230"", ""nc"": ""XZL"", ""cx"": 0.0, ""vl"": 799.4, ""v"": 177360.5}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,22,json_candidate_like_object,"{""pv"": 0.015, ""lt"": 0.014, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 1400.1, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""0.013"", ""c"": -0.001, ""sv"": 299.9, ""h"": 0.014, ""v_"": """", ""cn"": null, ""l"": 0.013, ""o"": 0.014, ""p_"": ""X"", ""p"": -6.667, ""change_vs_pc"": null, ""s"": ""0.014"", ""nc"": ""43F"", ""cx"": 0.0, ""vl"": 641.1, ""v"": 8675.5}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,23,json_candidate_like_object,"{""pv"": 0.146, ""lt"": 0.148, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 19.3, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""0.148"", ""c"": 0.002, ""sv"": 2138.9, ""h"": 0.151, ""v_"": """", ""cn"": null, ""l"": 0.145, ""o"": 0.146, ""p_"": ""X"", ""p"": 1.37, ""change_vs_pc"": null, ""s"": ""0.149"", ""nc"": ""A31"", ""cx"": 0.0, ""vl"": 77272.7, ""v"": 11489010.2}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,24,json_candidate_like_object,"{""pv"": 0.136, ""lt"": 0.136, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 123.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260807"", ""b"": ""0.136"", ""c"": 0.0, ""sv"": 0.6, ""h"": 0.136, ""v_"": """", ""cn"": null, ""l"": 0.136, ""o"": 0.136, ""p_"": ""X"", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.154"", ""nc"": ""BLZ"", ""cx"": 0.0, ""vl"": 100.0, ""v"": 13600.0}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,25,json_candidate_like_object,"{""pv"": 0.001, ""lt"": 0.001, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""companywarrants"", ""du"": null, ""bv"": 0.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": null, ""b"": """", ""c"": 0.0, ""sv"": 754.2, ""h"": 0.0, ""v_"": """", ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": ""X"", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.001"", ""nc"": ""9NHW"", ""cx"": 0.0, ""vl"": 0.0, ""v"": 0.0}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,26,json_candidate_like_object,"{""pv"": 0.003, ""lt"": 0.003, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 54211.1, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""0.002"", ""c"": 0.0, ""sv"": 264.9, ""h"": 0.003, ""v_"": """", ""cn"": null, ""l"": 0.003, ""o"": 0.003, ""p_"": ""X"", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.003"", ""nc"": ""WJ9"", ""cx"": 0.0, ""vl"": 985.2, ""v"": 2955.6}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,27,json_candidate_like_object,"{""pv"": 0.097, ""lt"": 0.097, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 40.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260806"", ""b"": ""0.093"", ""c"": 0.0, ""sv"": 10.0, ""h"": 0.0, ""v_"": """", ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": ""X"", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.149"", ""nc"": ""43Q"", ""cx"": 0.0, ""vl"": 0.0, ""v"": 0.0}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,28,json_candidate_like_object,"{""pv"": 0.003, ""lt"": 0.003, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 26413.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260806"", ""b"": ""0.002"", ""c"": 0.0, ""sv"": 1256.2, ""h"": 0.0, ""v_"": """", ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": ""X"", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""0.003"", ""nc"": ""5EF"", ""cx"": 0.0, ""vl"": 0.0, ""v"": 0.0}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,29,json_candidate_like_object,"{""pv"": 0.235, ""lt"": 0.23, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 20.7, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""0.225"", ""c"": -0.005, ""sv"": 330.9, ""h"": 0.235, ""v_"": """", ""cn"": null, ""l"": 0.225, ""o"": 0.23, ""p_"": ""X"", ""p"": -2.128, ""change_vs_pc"": null, ""s"": ""0.230"", ""nc"": ""XVG"", ""cx"": 0.0, ""vl"": 528.1, ""v"": 120195.0}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,30,json_candidate_like_object,"{""pv"": 9.54, ""lt"": 9.63, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 0.7, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""9.630"", ""c"": 0.09, ""sv"": 7.6, ""h"": 9.72, ""v_"": """", ""cn"": null, ""l"": 9.46, ""o"": 9.6, ""p_"": ""X"", ""p"": 0.943, ""change_vs_pc"": null, ""s"": ""9.640"", ""nc"": ""AWX"", ""cx"": 0.0, ""vl"": 3830.5, ""v"": 36849827.0}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,31,json_candidate_like_object,"{""pv"": 4.1, ""lt"": 4.1, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 15.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260514"", ""b"": ""5.310"", ""c"": 0.0, ""sv"": 0.0, ""h"": 0.0, ""v_"": """", ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": ""X"", ""p"": 0.0, ""change_vs_pc"": null, ""s"": """", ""nc"": ""XWA"", ""cx"": 0.0, ""vl"": 0.0, ""v"": 0.0}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,32,json_candidate_like_object,"{""pv"": 0.235, ""lt"": 0.235, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": 0.0, ""type"": ""dlcertificates"", ""du"": 0.0, ""bv"": 1.5, ""dpc"": 0.0, ""iiv"": null, ""iopv"": 0.0, ""ed"": ""2027-07-30"", ""change_vs_pc_percentage"": null, ""ptd"": null, ""b"": ""0.200"", ""c"": 0.0, ""sv"": 0.0, ""h"": 0.0, ""v_"": """", ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": ""X"", ""p"": 0.0, ""change_vs_pc"": null, ""s"": """", ""nc"": ""IHEW"", ""cx"": 0.21, ""vl"": 0.0, ""v"": 0.0}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,33,json_candidate_like_object,"{""pv"": 0.142, ""lt"": 0.142, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": 0.0, ""type"": ""dlcertificates"", ""du"": 0.0, ""bv"": 0.0, ""dpc"": 0.0, ""iiv"": null, ""iopv"": 0.0, ""ed"": ""2027-07-30"", ""change_vs_pc_percentage"": null, ""ptd"": null, ""b"": """", ""c"": 0.0, ""sv"": 0.0, ""h"": 0.0, ""v_"": """", ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": ""X"", ""p"": 0.0, ""change_vs_pc"": null, ""s"": """", ""nc"": ""EMMW"", ""cx"": 0.12, ""vl"": 0.0, ""v"": 0.0}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,34,json_candidate_like_object,"{""pv"": 1.5, ""lt"": 1.49, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""reits"", ""du"": null, ""bv"": 417.0, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": null, ""b"": ""1.490"", ""c"": -0.01, ""sv"": 127.9, ""h"": 1.52, ""v_"": """", ""cn"": null, ""l"": 1.49, ""o"": 1.5, ""p_"": ""X"", ""p"": -0.667, ""change_vs_pc"": null, ""s"": ""1.500"", ""nc"": ""O5RU"", ""cx"": 0.0, ""vl"": 1839.3, ""v"": 2757105.0}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,35,json_candidate_like_object,"{""pv"": 2.43, ""lt"": 2.43, ""fn"": null, ""trading_time"": ""20260812_090000"", ""dp"": null, ""type"": ""adrs"", ""du"": null, ""bv"": 4.5, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": null, ""b"": ""2.140"", ""c"": 0.0, ""sv"": 0.5, ""h"": 0.0, ""v_"": """", ""cn"": null, ""l"": 0.0, ""o"": 0.0, ""p_"": ""X"", ""p"": 0.0, ""change_vs_pc"": null, ""s"": ""2.500"", ""nc"": ""TATD"", ""cx"": 0.0, ""vl"": 0.0, ""v"": 0.0}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,36,json_candidate_like_object,"{""pv"": 1.45, ""lt"": 1.45, ""fn"": null, ""trading_time"": ""20260812_090000"", ""dp"": null, ""type"": ""adrs"", ""du"": null, ""bv"": 3.1, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": null, ""b"": ""1.430"", ""c"": 0.0, ""sv"": 0.0, ""h"": 1.45, ""v_"": """", ""cn"": null, ""l"": 1.45, ""o"": 1.45, ""p_"": ""X"", ""p"": 0.0, ""change_vs_pc"": null, ""s"": """", ""nc"": ""TADD"", ""cx"": 0.0, ""vl"": 0.9, ""v"": 1305.0}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,37,json_candidate_like_object,"{""pv"": 0.004, ""lt"": 0.005, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": null, ""type"": ""stocks"", ""du"": null, ""bv"": 94.8, ""dpc"": null, ""iiv"": null, ""iopv"": 0.0, ""ed"": null, ""change_vs_pc_percentage"": null, ""ptd"": ""20260811"", ""b"": ""0.004"", ""c"": 0.001, ""sv"": 14565.1, ""h"": 0.005, ""v_"": """", ""cn"": null, ""l"": 0.003, ""o"": 0.005, ""p_"": """", ""p"": 25.0, ""change_vs_pc"": null, ""s"": ""0.005"", ""nc"": ""584"", ""cx"": 0.0, ""vl"": 936.8, ""v"": 3718.8}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,38,json_candidate_like_object,"{""pv"": 2.48, ""lt"": 2.32, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": 0.0, ""type"": ""dlcertificates"", ""du"": 0.0, ""bv"": 0.0, ""dpc"": 0.0, ""iiv"": null, ""iopv"": 0.0, ""ed"": ""2027-11-25"", ""change_vs_pc_percentage"": null, ""ptd"": null, ""b"": """", ""c"": -0.229, ""sv"": 0.0, ""h"": 2.32, ""v_"": """", ""cn"": null, ""l"": 2.32, ""o"": 2.32, ""p_"": ""X"", ""p"": -8.984, ""change_vs_pc"": null, ""s"": """", ""nc"": ""RUMW"", ""cx"": 2.549, ""vl"": 12.5, ""v"": 29000.0}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,39,json_candidate_like_object,"{""pv"": 0.515, ""lt"": 0.595, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": 0.0, ""type"": ""dlcertificates"", ""du"": 0.0, ""bv"": 0.0, ""dpc"": 0.0, ""iiv"": null, ""iopv"": 0.0, ""ed"": ""2027-11-25"", ""change_vs_pc_percentage"": null, ""ptd"": null, ""b"": """", ""c"": 0.068, ""sv"": 0.0, ""h"": 0.595, ""v_"": """", ""cn"": null, ""l"": 0.575, ""o"": 0.575, ""p_"": ""X"", ""p"": 12.903, ""change_vs_pc"": null, ""s"": """", ""nc"": ""XOZW"", ""cx"": 0.527, ""vl"": 300.0, ""v"": 175375.0}"
SINGAPORE_SGX,SGX,SGX_SECURITIES_V1_1_JSON_EXTENDED,40,json_candidate_like_object,"{""pv"": 0.125, ""lt"": 0.104, ""fn"": null, ""trading_time"": ""20260812_091600"", ""dp"": 0.0, ""type"": ""dlcertificates"", ""du"": 0.0, ""bv"": 5.0, ""dpc"": 0.0, ""iiv"": null, ""iopv"": 0.0, ""ed"": ""2027-07-12"", ""change_vs_pc_percentage"": null, ""ptd"": null, ""b"": ""0.104"", ""c"": -0.02, ""sv"": 3.0, ""h"": 0.111, ""v_"": """", ""cn"": null, ""l"": 0.101, ""o"": 0.111, ""p_"": ""X"", ""p"": -16.129, ""change_vs_pc"": ""0.107"", ""s"": ""0.110"", ""nc"": ""ZVNW"", ""cx"": 0.124, ""vl"": 1064.6, ""v"": 112599.7}"
