exclusion_id,source_id,source_name,extraction_method,raw_symbol,raw_name,raw_exchange,raw_url,exclusion_reason,evidence
03df2a4b58bd194a,tmx_money_stocklists,TMX Money Stocklists,json_object,PWF.PR.A,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""PWF.PR.A""}"
41128ced1c92b707,tmx_money_stocklists,TMX Money Stocklists,json_object,PWF.PF.A,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""PWF.PF.A""}"
b9be471497606afe,tmx_money_stocklists,TMX Money Stocklists,json_object,PWF.PR.L,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""PWF.PR.L""}"
f325faa408059e3a,tmx_money_stocklists,TMX Money Stocklists,json_object,POW.PR.D,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""POW.PR.D""}"
8c68eaae13c92dc2,tmx_money_stocklists,TMX Money Stocklists,json_object,PWF.PR.E,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""PWF.PR.E""}"
bb4ba4db757bb3f5,tmx_money_stocklists,TMX Money Stocklists,json_object,POW,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""POW""}"
e29d0b94a52af750,tmx_money_stocklists,TMX Money Stocklists,json_object,PWF.PR.R,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""PWF.PR.R""}"
468de0dbd095b894,tmx_money_stocklists,TMX Money Stocklists,json_object,PWF.PR.P,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""PWF.PR.P""}"
c7d484cf0cf4fcb8,tmx_money_stocklists,TMX Money Stocklists,json_object,POW.PR.C,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""POW.PR.C""}"
877aac320c09b043,tmx_money_stocklists,TMX Money Stocklists,json_object,PWF.PR.G,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""PWF.PR.G""}"
c06018629535a196,tmx_money_stocklists,TMX Money Stocklists,json_object,POW.PR.B,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""POW.PR.B""}"
567edab5b3c800c4,tmx_money_stocklists,TMX Money Stocklists,json_object,POW.PR.E,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""POW.PR.E""}"
4b6d0243fa970342,tmx_money_stocklists,TMX Money Stocklists,json_object,POW.PR.A,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""POW.PR.A""}"
fd98aabf784c38e3,tmx_money_stocklists,TMX Money Stocklists,json_object,PWF.PR.O,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""PWF.PR.O""}"
5074771a686bc2e3,tmx_money_stocklists,TMX Money Stocklists,json_object,POW.PR.G,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""POW.PR.G""}"
a51367bf2ebc3999,tmx_money_stocklists,TMX Money Stocklists,json_object,PWF.PR.F,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""PWF.PR.F""}"
07f651bcf5d6233e,tmx_money_stocklists,TMX Money Stocklists,json_object,PWF.PR.H,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""PWF.PR.H""}"
9bb2c701f621fc44,tmx_money_stocklists,TMX Money Stocklists,json_object,PWF.PR.T,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""PWF.PR.T""}"
bdb0aabbf3c2a8a6,tmx_money_stocklists,TMX Money Stocklists,json_object,PWF.PR.S,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""PWF.PR.S""}"
aca742924b8a621b,tmx_money_stocklists,TMX Money Stocklists,json_object,IRR,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""IRR""}"
f429d7a59d60bc79,tmx_money_stocklists,TMX Money Stocklists,json_object,STGO,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""STGO""}"
700eebea1e65eadd,tmx_money_stocklists,TMX Money Stocklists,json_object,F,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""F""}"
3d48dcc15d5bb78b,tmx_money_stocklists,TMX Money Stocklists,json_object,PG,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""PG""}"
6d3c4e893aa990ca,tmx_money_stocklists,TMX Money Stocklists,json_object,MMX,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""MMX""}"
02228918fbff6832,tmx_money_stocklists,TMX Money Stocklists,json_object,TOI,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""TOI""}"
7ecca409d36c72db,tmx_money_stocklists,TMX Money Stocklists,json_object,CLS,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""CLS""}"
0e64ab10088756b8,tmx_money_stocklists,TMX Money Stocklists,json_object,CSU,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""CSU""}"
cdc453d5d2a0af07,tmx_money_stocklists,TMX Money Stocklists,json_object,KXS,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""KXS""}"
825971fdf1e366bb,tmx_money_stocklists,TMX Money Stocklists,json_object,CSCO,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""CSCO""}"
4b6b4787e74459e2,tmx_money_stocklists,TMX Money Stocklists,json_object,LSPD,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""LSPD""}"
675253afb3883cf9,tmx_money_stocklists,TMX Money Stocklists,json_object,QTRH.DB,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""QTRH.DB""}"
00c4df0aad1c36cb,tmx_money_stocklists,TMX Money Stocklists,json_object,MSFT,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""MSFT""}"
ab374c6969cd01a9,tmx_money_stocklists,TMX Money Stocklists,json_object,AMD,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""AMD""}"
7619515ddf017573,tmx_money_stocklists,TMX Money Stocklists,json_object,CMG,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""CMG""}"
25cbf87336b6489b,tmx_money_stocklists,TMX Money Stocklists,json_object,CVO,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""CVO""}"
bd67c5385048b9bf,tmx_money_stocklists,TMX Money Stocklists,json_object,TC,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""TC""}"
533a56d8f63756f2,tmx_money_stocklists,TMX Money Stocklists,json_object,LQWD,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""LQWD""}"
7de616716b66e66b,tmx_money_stocklists,TMX Money Stocklists,json_object,DND,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""DND""}"
66d297e4d6490afc,tmx_money_stocklists,TMX Money Stocklists,json_object,NVDA,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""NVDA""}"
7f286ff94273149f,tmx_money_stocklists,TMX Money Stocklists,json_object,EDY,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""EDY""}"
1cee89d90e36d8e5,tmx_money_stocklists,TMX Money Stocklists,json_object,LMN,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""LMN""}"
c351176786c8e463,tmx_money_stocklists,TMX Money Stocklists,json_object,CYBE,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""CYBE""}"
da748b844947c564,tmx_money_stocklists,TMX Money Stocklists,json_object,ET,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""ET""}"
d8a2f38d2abd7e63,tmx_money_stocklists,TMX Money Stocklists,json_object,VITA,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""VITA""}"
82934c60f6e9e5ca,tmx_money_stocklists,TMX Money Stocklists,json_object,PNG,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""PNG""}"
12c0c6e42c657385,tmx_money_stocklists,TMX Money Stocklists,json_object,OTEX,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""OTEX""}"
0dd7d56638706d73,tmx_money_stocklists,TMX Money Stocklists,json_object,QNC,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""QNC""}"
e714ad638208c316,tmx_money_stocklists,TMX Money Stocklists,json_object,DGX,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""DGX""}"
3e1b9e6f43d07a31,tmx_money_stocklists,TMX Money Stocklists,json_object,BEW,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""BEW""}"
665bf5e37f191d67,tmx_money_stocklists,TMX Money Stocklists,json_object,XTRA,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""XTRA""}"
95702d42f049ba34,tmx_money_stocklists,TMX Money Stocklists,json_object,NOW,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""NOW""}"
91179b14c56d4246,tmx_money_stocklists,TMX Money Stocklists,json_object,ALYA,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""ALYA""}"
78c107ffc5f686b7,tmx_money_stocklists,TMX Money Stocklists,json_object,BB,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""BB""}"
24eeb909b394baeb,tmx_money_stocklists,TMX Money Stocklists,json_object,CCDS,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""CCDS""}"
b1d67d055aebed9f,tmx_money_stocklists,TMX Money Stocklists,json_object,FTRC,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""FTRC""}"
ec143d8b2dcff6f9,tmx_money_stocklists,TMX Money Stocklists,json_object,AAPL,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""AAPL""}"
337d881d453dbd6c,tmx_money_stocklists,TMX Money Stocklists,json_object,DBO,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""DBO""}"
b0469c1608409285,tmx_money_stocklists,TMX Money Stocklists,json_object,CLIP,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""CLIP""}"
c10216514daef89f,tmx_money_stocklists,TMX Money Stocklists,json_object,VCM,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""VCM""}"
705c5d786400d5fa,tmx_money_stocklists,TMX Money Stocklists,json_object,ZOMD,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""ZOMD""}"
03ad18fadba1e01c,tmx_money_stocklists,TMX Money Stocklists,json_object,AXE,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""AXE""}"
0f3de4262f78962e,tmx_money_stocklists,TMX Money Stocklists,json_object,NSCI,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""NSCI""}"
4ceb507624a4c38c,tmx_money_stocklists,TMX Money Stocklists,json_object,MHUB,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""MHUB""}"
1c30c6229794c413,tmx_money_stocklists,TMX Money Stocklists,json_object,MYID,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""MYID""}"
4e21b12a293834a2,tmx_money_stocklists,TMX Money Stocklists,json_object,OVT,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""OVT""}"
e2f6c2335fb25e23,tmx_money_stocklists,TMX Money Stocklists,json_object,GPUS,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""GPUS""}"
db7abb88eea7b202,tmx_money_stocklists,TMX Money Stocklists,json_object,DM,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""DM""}"
dc129fb522e4213d,tmx_money_stocklists,TMX Money Stocklists,json_object,XBOT,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""XBOT""}"
da8a85ac9aaba867,tmx_money_stocklists,TMX Money Stocklists,json_object,ROI,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""ROI""}"
c077cf640583b693,tmx_money_stocklists,TMX Money Stocklists,json_object,YTY,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""YTY""}"
b1cfc9b8959c4e68,tmx_money_stocklists,TMX Money Stocklists,json_object,RW,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""RW""}"
700eebea1e65eadd,tmx_money_stocklists,TMX Money Stocklists,json_object,F,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""F""}"
3d48dcc15d5bb78b,tmx_money_stocklists,TMX Money Stocklists,json_object,PG,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""PG""}"
6d3c4e893aa990ca,tmx_money_stocklists,TMX Money Stocklists,json_object,MMX,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""MMX""}"
700eebea1e65eadd,tmx_money_stocklists,TMX Money Stocklists,json_object,F,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""F""}"
b7e7b014db70bd15,tmx_money_stocklists,TMX Money Stocklists,json_object,NEE,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""NEE""}"
7dfc6a6cb86df3c5,tmx_money_stocklists,TMX Money Stocklists,json_object,PD,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""PD""}"
427e07bb83c81928,tmx_money_stocklists,TMX Money Stocklists,json_object,AAV.DB,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""AAV.DB""}"
35e0e6587162d46c,tmx_money_stocklists,TMX Money Stocklists,json_object,TRP,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""TRP""}"
50807bbbc8693d67,tmx_money_stocklists,TMX Money Stocklists,json_object,IMO,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""IMO""}"
6fe5eca81cd67777,tmx_money_stocklists,TMX Money Stocklists,json_object,SU,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""SU""}"
c4f0496f54bbafc2,tmx_money_stocklists,TMX Money Stocklists,json_object,PXT,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""PXT""}"
7c278fe938898feb,tmx_money_stocklists,TMX Money Stocklists,json_object,NPI.PR.B,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""NPI.PR.B""}"
224db8f799779f47,tmx_money_stocklists,TMX Money Stocklists,json_object,PPL.PR.O,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""PPL.PR.O""}"
843bb94daf8bd142,tmx_money_stocklists,TMX Money Stocklists,json_object,PEY,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""PEY""}"
b1f4de8b703c2bb2,tmx_money_stocklists,TMX Money Stocklists,json_object,BEP.PR.M,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""BEP.PR.M""}"
9c422218a7163e46,tmx_money_stocklists,TMX Money Stocklists,json_object,ENB,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""ENB""}"
b510af9f13e2684a,tmx_money_stocklists,TMX Money Stocklists,json_object,PPL.PR.Q,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""PPL.PR.Q""}"
0a8a3c366dd8c683,tmx_money_stocklists,TMX Money Stocklists,json_object,TRP.PR.C,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""TRP.PR.C""}"
f244c65fe900dd01,tmx_money_stocklists,TMX Money Stocklists,json_object,PPL.PR.C,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""PPL.PR.C""}"
265cafb64523b39e,tmx_money_stocklists,TMX Money Stocklists,json_object,EFR,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""EFR""}"
21b55fc3de52973e,tmx_money_stocklists,TMX Money Stocklists,json_object,NPI.PR.A,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""NPI.PR.A""}"
cf46b2feb15c989d,tmx_money_stocklists,TMX Money Stocklists,json_object,SOBO,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""SOBO""}"
d3d62aeeaff6d76d,tmx_money_stocklists,TMX Money Stocklists,json_object,IPO,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""IPO""}"
694123057a597b8e,tmx_money_stocklists,TMX Money Stocklists,json_object,TRP.PR.B,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""TRP.PR.B""}"
74153e3fb74e6ce7,tmx_money_stocklists,TMX Money Stocklists,json_object,GIP,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""GIP""}"
0c474dbaa8eb19d6,tmx_money_stocklists,TMX Money Stocklists,json_object,SCR,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""SCR""}"
8c2b6b22dc047331,tmx_money_stocklists,TMX Money Stocklists,json_object,PPL.PR.A,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""PPL.PR.A""}"
184b3265228be5d6,tmx_money_stocklists,TMX Money Stocklists,json_object,ALA.PR.G,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""ALA.PR.G""}"
9ea90af47c3979f6,tmx_money_stocklists,TMX Money Stocklists,json_object,TRP.PR.H,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""TRP.PR.H""}"
a19492ea69afe42d,tmx_money_stocklists,TMX Money Stocklists,json_object,ENB.PR.T,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""ENB.PR.T""}"
130d37e64e68a691,tmx_money_stocklists,TMX Money Stocklists,json_object,ENB.PR.N,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""ENB.PR.N""}"
129437f7076921a1,tmx_money_stocklists,TMX Money Stocklists,json_object,CSE.PR.A,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""CSE.PR.A""}"
b04155904e6d790e,tmx_money_stocklists,TMX Money Stocklists,json_object,BEPC,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""BEPC""}"
609d9a0211004ab3,tmx_money_stocklists,TMX Money Stocklists,json_object,ENB.PR.H,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""ENB.PR.H""}"
c52530de5c050fa5,tmx_money_stocklists,TMX Money Stocklists,json_object,IPCO,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""IPCO""}"
2b751cb0effc964a,tmx_money_stocklists,TMX Money Stocklists,json_object,GEI,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""GEI""}"
692a72aa2b0b3f16,tmx_money_stocklists,TMX Money Stocklists,json_object,PPL.PR.G,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""PPL.PR.G""}"
188b14991d8fd193,tmx_money_stocklists,TMX Money Stocklists,json_object,TRP.PR.D,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""TRP.PR.D""}"
7b9e553327b0860c,tmx_money_stocklists,TMX Money Stocklists,json_object,PPL.PR.E,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""PPL.PR.E""}"
f40428700fa219fa,tmx_money_stocklists,TMX Money Stocklists,json_object,CCO,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""CCO""}"
381713d3f5d7347c,tmx_money_stocklists,TMX Money Stocklists,json_object,TVK,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""TVK""}"
82099383e95ee95d,tmx_money_stocklists,TMX Money Stocklists,json_object,VLE,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""VLE""}"
98fdebc4c7c9670b,tmx_money_stocklists,TMX Money Stocklists,json_object,TRP.PR.A,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""TRP.PR.A""}"
1919fce60a7e3533,tmx_money_stocklists,TMX Money Stocklists,json_object,TRP.PR.L,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""TRP.PR.L""}"
d7591d63d932b036,tmx_money_stocklists,TMX Money Stocklists,json_object,ENB.PR.D,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""ENB.PR.D""}"
7c938fa12d6e8f68,tmx_money_stocklists,TMX Money Stocklists,json_object,BLX,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""BLX""}"
a3eece4c52897808,tmx_money_stocklists,TMX Money Stocklists,json_object,VET,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""VET""}"
dace18d5069f1034,tmx_money_stocklists,TMX Money Stocklists,json_object,POU,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""POU""}"
319e952130c2f88c,tmx_money_stocklists,TMX Money Stocklists,json_object,TRP.PR.E,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""TRP.PR.E""}"
534fef6944798ff7,tmx_money_stocklists,TMX Money Stocklists,json_object,ENB.PF.G,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""ENB.PF.G""}"
6960f100f555cd30,tmx_money_stocklists,TMX Money Stocklists,json_object,ALV,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""ALV""}"
2d45efeefe9c7d1f,tmx_money_stocklists,TMX Money Stocklists,json_object,ENB.PR.F,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""ENB.PR.F""}"
54cb527056d2d869,tmx_money_stocklists,TMX Money Stocklists,json_object,SDE,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""SDE""}"
33b41b6347f64e2e,tmx_money_stocklists,TMX Money Stocklists,json_object,PDN,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""PDN""}"
e6cf96edd2d81a66,tmx_money_stocklists,TMX Money Stocklists,json_object,ENB.PR.B,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""ENB.PR.B""}"
ca10dbeb01d86130,tmx_money_stocklists,TMX Money Stocklists,json_object,GASX.DB,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""GASX.DB""}"
8988c8ca25f8f280,tmx_money_stocklists,TMX Money Stocklists,json_object,GASX,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""GASX""}"
b94b4a01e0de60f4,tmx_money_stocklists,TMX Money Stocklists,json_object,EU,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""EU""}"
ac526e91ef73f810,tmx_money_stocklists,TMX Money Stocklists,json_object,LGN,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""LGN""}"
d71266beab1d3783,tmx_money_stocklists,TMX Money Stocklists,json_object,CEI,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""CEI""}"
d8f7ed8799e0ffaa,tmx_money_stocklists,TMX Money Stocklists,json_object,SNM,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""SNM""}"
4b17223a51fa0e08,tmx_money_stocklists,TMX Money Stocklists,json_object,LXE,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""LXE""}"
9d646a811b59e63e,tmx_money_stocklists,TMX Money Stocklists,json_object,ORC.A,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""ORC.A""}"
1cee89d90e36d8e5,tmx_money_stocklists,TMX Money Stocklists,json_object,LMN,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""LMN""}"
82934c60f6e9e5ca,tmx_money_stocklists,TMX Money Stocklists,json_object,PNG,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""PNG""}"
02228918fbff6832,tmx_money_stocklists,TMX Money Stocklists,json_object,TOI,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""TOI""}"
84eba4374aa90bf4,tmx_money_stocklists,TMX Money Stocklists,json_object,FORT,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""FORT""}"
0607e25f97051068,tmx_money_stocklists,TMX Money Stocklists,json_object,RM,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""RM""}"
02da21aeb27bbf6e,tmx_money_stocklists,TMX Money Stocklists,json_object,ATRL,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""ATRL""}"
d59d94e1104e2948,tmx_money_stocklists,TMX Money Stocklists,json_object,BBD.A,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""BBD.A""}"
d3a628a1b3e1a2e6,tmx_money_stocklists,TMX Money Stocklists,json_object,AFN.DB.I,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""AFN.DB.I""}"
e0683b4e22ffdf53,tmx_money_stocklists,TMX Money Stocklists,json_object,MDA,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""MDA""}"
de35a5dbb5d32416,tmx_money_stocklists,TMX Money Stocklists,json_object,RUS,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""RUS""}"
933f912839e37039,tmx_money_stocklists,TMX Money Stocklists,json_object,FTG,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""FTG""}"
5b4bb934acb8217a,tmx_money_stocklists,TMX Money Stocklists,json_object,CGY,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""CGY""}"
9029d0df09cb927d,tmx_money_stocklists,TMX Money Stocklists,json_object,FTT,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""FTT""}"
761c7880b97fa4eb,tmx_money_stocklists,TMX Money Stocklists,json_object,CJT,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""CJT""}"
d2d4203c3ce8f158,tmx_money_stocklists,TMX Money Stocklists,json_object,AFN.DB.J,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""AFN.DB.J""}"
eddeede86cea8c29,tmx_money_stocklists,TMX Money Stocklists,json_object,CAE,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""CAE""}"
7e73908ffffcc405,tmx_money_stocklists,TMX Money Stocklists,json_object,WTE,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""WTE""}"
17b3573398cd9000,tmx_money_stocklists,TMX Money Stocklists,json_object,STN,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""STN""}"
7601de6f7af2145f,tmx_money_stocklists,TMX Money Stocklists,json_object,RBA,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""RBA""}"
50c956aecd16a2e1,tmx_money_stocklists,TMX Money Stocklists,json_object,BBD.PR.C,,,,excluded_symbol_suffix_review,"{""__typename"":""StockListItem"",""symbol"":""BBD.PR.C""}"
f98e519256c57c28,tmx_money_stocklists,TMX Money Stocklists,json_object,HPS.A,,,,missing_name_for_json_object,"{""__typename"":""StockListItem"",""symbol"":""HPS.A""}"
