asset_id,ticker,candidate_matrix_status,score_bucket,scorable,research_rank,experimental_score,quality_notes,phase
U00512,CAMP,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,181,46.1564,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00136,ALGT,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,182,45.9931,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00041,ACNT,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,183,45.8718,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00186,ANDE,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,184,45.8653,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00081,AEYE,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,185,45.533,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00490,BWIN,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,186,45.0894,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00622,CHTR,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,187,44.9092,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00333,BAND,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,188,44.6917,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00474,BTCT,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,189,44.4046,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00016,ABLV,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,190,43.9355,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00457,BRLT,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,191,43.7679,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00356,BCG,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,192,43.4126,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00157,ALT,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,193,43.3751,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00646,CLNE,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,194,43.3627,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00267,ASTI,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,195,43.1422,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00650,CLPT,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,196,42.9901,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00166,AMBA,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,197,42.88,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00175,AMPG,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,198,42.7992,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00271,ASYS,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,199,42.7895,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00544,CCCC,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,200,42.688,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00033,ACHC,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,201,42.6744,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00094,AGNT,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,202,42.6574,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00620,CHRW,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,203,42.5788,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00201,AOUT,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,204,42.2453,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00621,CHSN,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,205,42.0255,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00636,CLAR,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,206,41.9118,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00639,CLDX,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,207,41.8198,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00396,BIYA,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,208,41.7007,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00626,CIFR,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,209,41.2958,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00476,BTMD,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,210,41.1443,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00454,BRID,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,211,40.9332,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00426,BNAI,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,212,40.8042,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00220,APWC,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,213,40.4374,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00628,CIIT,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,214,39.6989,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00043,ACON,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,215,39.585,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00471,BTBD,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,216,39.4797,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00331,BAER,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,217,39.4178,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00044,ACRS,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,218,39.2539,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00255,ASMB,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,219,39.1915,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00384,BGM,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,220,39.1208,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00602,CGTL,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,221,38.9843,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00147,ALMU,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,222,38.7392,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00104,AIFC,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,223,38.7167,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00085,AFRI,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,224,38.5701,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00570,CDZI,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,225,38.4686,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00559,CD,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,226,38.4371,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00411,BLNE,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,227,38.366,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00066,ADV,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,228,37.8619,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00076,AENT,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,229,37.7909,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00287,ATRA,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,230,37.7714,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00593,CG,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,231,37.7542,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00319,AXG,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,232,37.7442,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00072,AEHR,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,233,37.7273,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00473,BTCS,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,234,37.644,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00254,ASLE,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,235,37.5278,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00007,AAME,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,236,37.2722,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00080,AEVA,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,237,36.5162,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00531,CBIO,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,238,36.2316,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00641,CLGN,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,239,36.1942,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00098,AHCO,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,240,36.0948,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00114,AIRE,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,241,36.0208,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00042,ACOG,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,242,35.6946,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00069,AEBI,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,243,35.5524,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00260,ASPI,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,244,35.5041,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00106,AIFU,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,245,35.2807,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00222,APYX,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,246,34.858,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00110,AIMD,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,247,34.6883,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00115,AIRG,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,248,34.4524,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00443,BOTJ,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,249,34.3773,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00477,BTOC,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,250,34.3646,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00021,ABTS,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,251,34.3264,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00406,BLIN,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,252,34.1529,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00290,ATXG,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,253,34.0551,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00465,BSIN,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,254,33.7644,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00613,CHMG,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,255,33.6653,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00156,ALRS,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,256,33.6105,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00234,ARCT,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,257,33.5206,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00028,ACDC,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,258,33.4094,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00092,AGMH,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,259,32.682,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00281,ATLO,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,260,32.5441,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00439,BON,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,261,32.5082,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00324,AXTI,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,262,32.3574,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00447,BPRN,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,263,32.3393,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00590,CFBK,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,264,32.2257,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00235,ARDX,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,265,32.1536,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00434,BODI,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,266,32.1439,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00200,AOSL,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,267,32.0696,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00569,CDXS,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,268,31.8645,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00250,ARVN,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,269,31.8055,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00163,AMAL,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,270,31.8006,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00197,ANTA,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,271,31.695,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00195,ANPA,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,272,30.9294,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00542,CCBG,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,273,30.8975,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00118,AIRS,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,274,30.6091,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00264,ASTC,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,275,30.575,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00553,CCNE,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,276,30.5475,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00446,BPOP,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,277,30.4922,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00607,CHCO,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,278,30.4219,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00527,CATY,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,279,30.3388,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00389,BIAF,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,280,29.9383,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00351,BCAL,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,281,29.7011,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00485,BVFL,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,282,29.5514,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00344,BBGI,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,283,29.1785,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00453,BRFH,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,284,29.1075,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00487,BWB,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,285,28.9773,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00468,BSVN,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,286,28.6099,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00587,CETX,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,287,28.3257,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00378,BFST,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,288,28.2369,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00229,ARBE,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,289,27.9959,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00174,AMOD,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,290,27.9,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00472,BTBT,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,291,27.7816,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00467,BSRR,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,292,27.6626,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00530,CBFV,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,293,27.2824,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00240,AROW,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,294,27.2589,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00438,BOLT,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,295,27.1683,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00588,CETY,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,296,27.1539,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00298,AUR,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,297,27.1136,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00492,BYAH,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,298,26.9731,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00375,BFC,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,299,26.9556,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00225,AQST,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,300,26.9371,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00557,CCTG,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,301,26.8932,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00391,BIOA,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,302,26.1178,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00635,CJMB,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,303,25.9492,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00387,BHRB,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,304,25.9377,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00122,AKAM,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,305,25.832,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00146,ALMS,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,306,24.9059,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00537,CBSH,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,307,24.6855,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00336,BANR,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,308,24.6389,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00444,BOXL,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,309,24.3728,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00239,ARKR,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,310,23.9956,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00293,AUC,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,311,23.7147,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00284,ATOM,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,312,23.6754,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00499,BZFD,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,313,23.2318,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00326,AYTU,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,314,23.2081,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00131,ALEC,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,315,22.0145,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00358,BCML,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,316,20.9796,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00107,AIHS,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,317,20.8712,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00073,AEI,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,318,20.7971,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00422,BMR,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,319,20.3385,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00561,CDLX,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,320,19.9445,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00575,CELU,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,321,19.8406,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00111,AIOS,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,322,19.5115,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00334,BANF,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,323,18.8229,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00310,AVNW,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,324,18.4611,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00179,AMSC,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,325,18.3939,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00383,BGLC,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,326,17.7989,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00538,CBUS,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,327,17.7383,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00369,BEEM,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,328,17.5582,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00560,CDIO,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,329,17.5084,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00417,BMBL,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,330,17.2695,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00632,CISO,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,331,16.5097,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00363,BDMD,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,332,16.3913,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00277,ATGL,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,333,15.9166,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00282,ATLX,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,334,15.6893,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00199,ANY,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,335,14.8378,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00227,ARAY,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,336,14.7221,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00275,ATER,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,337,14.7004,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00567,CDTG,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,338,14.0883,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00412,BLNK,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,339,13.6949,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00238,ARKO,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,340,12.8621,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00338,BAOS,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,341,12.4732,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00498,BZAI,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,342,12.2117,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00459,BRTX,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,343,11.9538,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00291,ATYR,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,344,10.1838,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00541,CCB,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,345,9.648,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00182,AMST,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,346,9.5,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00647,CLNN,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,347,8.317,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00374,BETR,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,348,7.8063,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00108,AIIO,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,349,7.5,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00470,BTAI,CANDIDATE_MATRIX_READY,INVESTIGATE_LOW,true,350,7.5,scored_ready_matrix_row,v2.38K-us-experimental-scoring
U00006,AAL,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00009,AAON,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00012,AARD,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00013,ABAT,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00018,ABOS,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00019,ABSI,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00023,ABVC,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00027,ACCL,CANDIDATE_MATRIX_PARTIAL_PRICE,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00029,ACET,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00034,ACHV,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00045,ACRV,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
U00048,ACTU,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,REVIEW_REQUIRED,false,,,not_scored_requires_more_evidence,v2.38K-us-experimental-scoring
