ticker,name,exchange,country,region,currency,sector,industry,asset_type,is_active,market_cap,price,avg_volume_30d,avg_volume_90d,data_source,last_updated,isin,figi,cusip,ipo_date,shares_outstanding,free_float,primary_listing,adr_flag,otc_flag,etf_flag,fund_flag,preferred_flag,warrant_flag,spac_flag,duplicate_group,dollar_volume_90d,universe_validation_status,universe_validation_date,stage1_status,stage1_primary_reason,stage1_all_reasons
APPF,"AppFolio, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,5902753280.0,166.94,362128.0,362128.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,60453648.32,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
APPN,Appian Corporation - Class A Common Stock,NASDAQ,USA,North America,USD,Technology,Software - Infrastructure,common_stock,True,1815481728.0,24.73,905212.0,905212.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,22385892.76,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
APPS,"Digital Turbine, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,1087164416.0,9.01,4104528.0,4104528.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,36981797.28,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
ARCB,ArcBest Corporation - Common Stock,NASDAQ,USA,North America,USD,Industrials,Trucking,common_stock,True,3452889600.0,155.09,313980.0,313980.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,48695158.2,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
ARDX,"Ardelyx, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,1373483392.0,5.56,3538209.0,3538209.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,19672442.04,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
ARGX,argenx SE - American Depositary Shares,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,55703015424.0,891.32,323457.0,323457.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,288303693.24,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
ARHS,"Arhaus, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,Specialty Retail,common_stock,True,895948608.0,6.33,1382701.0,1382701.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,8752497.33,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
ARKO,ARKO Corp. - Common Stock,NASDAQ,USA,North America,USD,Consumer Cyclical,Specialty Retail,common_stock,True,840271040.0,7.49,948266.0,948266.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,7102512.34,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
ARM,Arm Holdings plc - American Depositary Shares,NASDAQ,USA,North America,USD,Technology,Semiconductors,common_stock,True,366276247552.0,342.93,9836884.0,9836884.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,3373362630.12,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
ARQT,"Arcutis Biotherapeutics, Inc. - Common stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,2655520000.0,21.23,1538146.0,1538146.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,32654839.58,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
ARRY,"Array Technologies, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Solar,common_stock,True,1244455424.0,8.09,5169822.0,5169822.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,41823859.98,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
ARWR,"Arrowhead Pharmaceuticals, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,10295239680.0,73.09,2025455.0,2025455.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,148040505.95000002,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
ARXS,"Arxis, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Industrials,Aerospace & Defense,common_stock,True,16171291648.0,39.41,1755423.0,1755423.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,69181220.42999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
ASML,ASML Holding N.V. - New York Registry Shares,NASDAQ,USA,North America,USD,Technology,Semiconductor Equipment & Materials,common_stock,True,632755585024.0,1641.74,1702714.0,1702714.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2795413682.36,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
ASND,Ascendis Pharma A/S - Ordinary Share,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,13001548800.0,210.45,634825.0,634825.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,133598921.25,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
ASO,"Academy Sports and Outdoors, Inc. - Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,Specialty Retail,common_stock,True,3338296064.0,51.75,1467341.0,1467341.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,75934896.75,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
ASPI,ASP Isotopes Inc. - Common Stock,NASDAQ,USA,North America,USD,Basic Materials,Chemicals,common_stock,True,844812160.0,6.71,5224011.0,5224011.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,35053113.81,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
ASST,"Strive, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Financial Services,Asset Management,common_stock,True,1097858688.0,13.92,3951939.0,3951939.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,55010990.88,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
ASTE,"Astec Industries, Inc. - Common Stock",NASDAQ,USA,North America,USD,Industrials,Farm & Heavy Construction Machinery,common_stock,True,1154919808.0,50.23,222665.0,222665.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,11184462.95,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
ASTH,Astrana Health Inc. - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Medical Care Facilities,common_stock,True,1883674112.0,37.99,447038.0,447038.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,16982973.62,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
ASTL,Algoma Steel Group Inc. - Common Shares,NASDAQ,USA,North America,USD,Basic Materials,Steel,common_stock,True,522727552.0,4.96,1452047.0,1452047.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,7202153.12,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,PRICE_WEAK_WATCHLIST_RANGE,PRICE_WEAK_WATCHLIST_RANGE
ATAI,AtaiBeckley Inc. - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,1454258432.0,3.95,5782071.0,5782071.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,22839180.45,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,PRICE_WEAK_WATCHLIST_RANGE,PRICE_WEAK_WATCHLIST_RANGE
ATAT,Atour Lifestyle Holdings Limited - American Depositary Shares,NASDAQ,USA,North America,USD,Consumer Cyclical,Lodging,common_stock,True,4618174464.0,33.42,1261206.0,1261206.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,42149504.52,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
ATEC,"Alphatec Holdings, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Medical Devices,common_stock,True,1230314496.0,8.0,3245530.0,3245530.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,25964240.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
ATEX,Anterix Inc. - Common Stock,NASDAQ,USA,North America,USD,Communication Services,Telecom Services,common_stock,True,1248359680.0,66.64,325604.0,325604.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,21698250.56,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
ATLC,Atlanticus Holdings Corporation - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Credit Services,common_stock,True,1271423488.0,84.1,81830.0,81830.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,6881903.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
ATRC,"AtriCure, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Medical Instruments & Supplies,common_stock,True,1372370304.0,27.1,749342.0,749342.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,20307168.2,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
ATRO,Astronics Corporation - Common Stock,NASDAQ,USA,North America,USD,Industrials,Aerospace & Defense,common_stock,True,3036395008.0,84.72,553576.0,553576.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,46898958.72,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
AUGO,Aura Minerals Inc. - Common Shares,NASDAQ,USA,North America,USD,Basic Materials,Gold,common_stock,True,5043400192.0,60.4,948242.0,948242.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,57273816.8,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
AUPH,Aurinia Pharmaceuticals Inc - Common Shares,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,2037050496.0,15.84,1184433.0,1184433.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,18761418.72,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,Auto Parts,common_stock,True,12375191552.0,6.31,24876003.0,24876003.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,156967578.92999998,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
AVAH,Aveanna Healthcare Holdings Inc. - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Medical Care Facilities,common_stock,True,1454604672.0,6.68,1442406.0,1442406.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,9635272.08,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
AVAV,"AeroVironment, Inc. - Common Stock",NASDAQ,USA,North America,USD,Industrials,Aerospace & Defense,common_stock,True,9408494592.0,185.92,1414766.0,1414766.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,263033294.72,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
AVBP,"ArriVent BioPharma, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,1413549056.0,30.35,532352.0,532352.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,16156883.2,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
AVGO,Broadcom Inc. - Common Stock,NASDAQ,USA,North America,USD,Technology,Semiconductors,common_stock,True,1826303639552.0,385.73,24438841.0,24438841.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,9426794138.93,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
AVLN,Avalyn Pharma Inc. - common stock,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,1199653504.0,27.06,593837.0,593837.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,16069229.22,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
AVO,"Mission Produce, Inc. - Common Stock",NASDAQ,USA,North America,USD,Consumer Defensive,Food Distribution,common_stock,True,903218496.0,10.22,1038696.0,1038696.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,10615473.12,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
AVPT,"AvePoint, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Infrastructure,common_stock,True,2277064704.0,10.74,1804987.0,1804987.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,19385560.38,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
AVR,Anteris Technologies Global Corp. - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Medical Instruments & Supplies,common_stock,True,938378816.0,9.64,1011341.0,1011341.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,9749327.24,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
AVT,"Avnet, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Electronics & Computer Distribution,common_stock,True,7120509952.0,86.81,1189509.0,1189509.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,103261276.29,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
AVTX,"Avalo Therapeutics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,688609024.0,13.1,1524641.0,1524641.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,19972797.1,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
AXGN,"Axogen, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Medical Devices,common_stock,True,2276010752.0,42.8,995893.0,995893.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,42624220.4,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
AXON,"Axon Enterprise, Inc. - Common Stock",NASDAQ,USA,North America,USD,Industrials,Aerospace & Defense,common_stock,True,39182282752.0,486.12,1097573.0,1097573.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,533552186.76,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
AXSM,"Axsome Therapeutics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,11955133440.0,232.32,701007.0,701007.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,162857946.24,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
AXTI,AXT Inc - Common Stock,NASDAQ,USA,North America,USD,Technology,Semiconductor Equipment & Materials,common_stock,True,5826130944.0,89.053,11843206.0,11843206.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1054673023.918,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
AYA,Aya Gold & Silver Inc. - Common Shares,NASDAQ,USA,North America,USD,Basic Materials,Silver,common_stock,True,2457014528.0,17.14,319263.0,319263.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,5472167.82,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
AZTA,"Azenta, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Medical Instruments & Supplies,common_stock,True,1045845760.0,22.69,1180822.0,1180822.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,26792851.18,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BAND,Bandwidth Inc. - Class A Common Stock,NASDAQ,USA,North America,USD,Technology,Software - Infrastructure,common_stock,True,2311649536.0,72.2,818530.0,818530.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,59097866.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BANF,BancFirst Corporation - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,3706929664.0,110.37,145255.0,145255.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,16031794.35,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BANR,Banner Corporation - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,2203160832.0,64.86,287203.0,287203.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,18627986.58,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BATRK,"Atlanta Braves Holdings, Inc. - Series C Common Stock",NASDAQ,USA,North America,USD,Communication Services,Entertainment,common_stock,True,3180892160.0,49.59,355863.0,355863.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,17647246.17,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BBIO,"BridgeBio Pharma, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,13242179584.0,67.61,2550639.0,2550639.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,172448702.79,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BBNX,"Beta Bionics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Medical Devices,common_stock,True,618961984.0,13.89,983536.0,983536.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,13661315.04,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BBSI,"Barrett Business Services, Inc. - Common Stock",NASDAQ,USA,North America,USD,Industrials,Staffing & Employment Services,common_stock,True,810468352.0,33.0,253547.0,253547.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,8367051.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BCAX,Bicara Therapeutics Inc. - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,1314077312.0,20.0,557311.0,557311.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,11146220.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BCPC,Balchem Corporation - Common Stock,NASDAQ,USA,North America,USD,Basic Materials,Specialty Chemicals,common_stock,True,5137882112.0,159.91,202768.0,202768.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,32424630.88,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BCRX,"BioCryst Pharmaceuticals, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - Specialty & Generic,common_stock,True,2137507840.0,8.41,5295541.0,5295541.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,44535499.81,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BEAM,Beam Therapeutics Inc. - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,3024648960.0,29.4,2041384.0,2041384.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,60016689.6,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BELFA,Bel Fuse Inc. - Class A Common Stock,NASDAQ,USA,North America,USD,Technology,Electronic Components,common_stock,True,2952176896.0,232.04,83258.0,83258.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,19319186.32,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BELFB,Bel Fuse Inc. - Class B Common Stock,NASDAQ,USA,North America,USD,Technology,Electronic Components,common_stock,True,3734313984.0,262.56,240826.0,240826.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,63231274.56,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BFC,Bank First Corporation - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,1575015296.0,140.34,99947.0,99947.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,14026561.98,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BFST,"Business First Bancshares, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,929688192.0,28.45,187401.0,187401.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,5331558.45,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BGC,"BGC Group, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Financial Services,Capital Markets,common_stock,True,5202554880.0,10.86,2944090.0,2944090.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,31972817.4,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BHF,"Brighthouse Financial, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Insurance - Life,common_stock,True,3598978560.0,62.65,575111.0,575111.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,36030704.15,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BHRB,Burke & Herbert Financial Services Corp. - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,1299460992.0,64.49,134173.0,134173.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,8652816.77,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BIDU,"Baidu, Inc. - American Depositary Shares, each representing 8 ordinary share",NASDAQ,USA,North America,USD,Communication Services,Internet Content & Information,common_stock,True,41395142656.0,121.66,2332326.0,2332326.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,283750781.16,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BIIB,Biogen Inc. - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - General,common_stock,True,28839434240.0,195.34,1156031.0,1156031.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,225819095.54,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BILI,Bilibili Inc. - American Depositary Shares,NASDAQ,USA,North America,USD,Communication Services,Internet Content & Information,common_stock,True,7277181440.0,17.46,3070093.0,3070093.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,53603823.78,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BIOA,"BioAge Labs, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - Specialty & Generic,common_stock,True,697907968.0,15.7,479465.0,479465.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,7527600.5,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BJRI,"BJ's Restaurants, Inc. - Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,Restaurants,common_stock,True,904568448.0,43.04,372561.0,372561.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,16035025.44,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BKNG,Booking Holdings Inc. - Common Stock,NASDAQ,USA,North America,USD,Consumer Cyclical,Travel Services,common_stock,True,128505839616.0,165.84,7852217.0,7852217.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1302211667.28,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BKR,Baker Hughes Company - Common Stock,NASDAQ,USA,North America,USD,Energy,Oil & Gas Equipment & Services,common_stock,True,62093578240.0,62.59,9106671.0,9106671.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,569986537.89,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BL,"BlackLine, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,1681221888.0,28.66,1262114.0,1262114.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,36172187.24,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BLBD,Blue Bird Corporation - Common Stock,NASDAQ,USA,North America,USD,Industrials,Farm & Heavy Construction Machinery,common_stock,True,2205134336.0,69.68,424126.0,424126.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,29553099.680000003,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BLDP,"Ballard Power Systems, Inc. - Common Shares",NASDAQ,USA,North America,USD,Industrials,Electrical Equipment & Parts,common_stock,True,1483261184.0,4.92,7285584.0,7285584.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,35845073.28,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,PRICE_WEAK_WATCHLIST_RANGE,PRICE_WEAK_WATCHLIST_RANGE
BLFS,"BioLife Solutions, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Medical Instruments & Supplies,common_stock,True,1301561472.0,26.64,511457.0,511457.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,13625214.48,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BLKB,"Blackbaud, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,1300337792.0,28.31,625277.0,625277.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,17701591.87,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BLLN,"BillionToOne, Inc. - Class A common stock",NASDAQ,USA,North America,USD,Healthcare,Diagnostics & Research,common_stock,True,4470301184.0,97.19,533725.0,533725.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,51872732.75,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BLMN,"Bloomin' Brands, Inc. - Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,Restaurants,common_stock,True,622415872.0,7.27,2833731.0,2833731.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,20601224.37,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BLTE,"Belite Bio, Inc - American Depositary Shares",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,5746198016.0,143.35,164944.0,164944.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,23644722.4,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BMRN,BioMarin Pharmaceutical Inc. - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,10972756992.0,56.77,2046165.0,2046165.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,116160787.05,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BNTX,BioNTech SE - American Depositary Shares,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,22274045952.0,88.08,1203995.0,1203995.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,106047879.6,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
BOKF,BOK Financial Corporation - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,7851406336.0,129.22,327219.0,327219.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,42283239.18,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00,PASSED,,
